[2023-02-05 22:18:22] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-05 22:18:22] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 1e-06
- args.optim_momentum    : 0.97
- args.prior_precision   : 40.0
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000010_mo-0.97_pr-04/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 22:18:36] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-05 22:19:20] [Epoch     1/  500] trn/posterior_energy  4.195e+06, trn/neg_log_likelihood  9.279e+04, trn/neg_log_prior  4.102e+06, trn/lr  1.000e-06, val/acc 2.602e-01, val/nll 2.012e+00 (best_acc: 0.000e+00 -> 2.602e-01, test_acc: 2.585e-01, test_nll: 2.006e+00)
[2023-02-05 23:00:44] [Epoch   205/  500] trn/posterior_energy  4.039e+06, trn/neg_log_likelihood  2.509e+04, trn/neg_log_prior  4.014e+06, trn/lr  6.410e-07, val/acc 7.774e-01, val/nll 6.622e-01
[2023-02-05 23:00:58] [Epoch   206/  500] trn/posterior_energy  4.040e+06, trn/neg_log_likelihood  2.561e+04, trn/neg_log_prior  4.015e+06, trn/lr  6.380e-07, val/acc 7.814e-01, val/nll 6.502e-01 (best_acc: 7.798e-01 -> 7.814e-01, test_acc: 7.849e-01, test_nll: 6.460e-01)
[2023-02-05 23:01:10] [Epoch   207/  500] trn/posterior_energy  4.039e+06, trn/neg_log_likelihood  2.486e+04, trn/neg_log_prior  4.014e+06, trn/lr  6.350e-07, val/acc 7.756e-01, val/nll 6.623e-01
[2023-02-05 23:01:22] [Epoch   208/  500] trn/posterior_energy  4.039e+06, trn/neg_log_likelihood  2.496e+04, trn/neg_log_prior  4.014e+06, trn/lr  6.319e-07, val/acc 7.499e-01, val/nll 7.459e-01
[2023-02-05 23:01:33] [Epoch   209/  500] trn/posterior_energy  4.039e+06, trn/neg_log_likelihood  2.506e+04, trn/neg_log_prior  4.014e+06, trn/lr  6.289e-07, val/acc 7.021e-01, val/nll 8.798e-01
[2023-02-05 23:01:45] [Epoch   210/  500] trn/posterior_energy  4.039e+06, trn/neg_log_likelihood  2.521e+04, trn/neg_log_prior  4.014e+06, trn/lr  6.259e-07, val/acc 7.653e-01, val/nll 7.093e-01
[2023-02-05 23:01:57] [Epoch   211/  500] trn/posterior_energy  4.039e+06, trn/neg_log_likelihood  2.485e+04, trn/neg_log_prior  4.014e+06, trn/lr  6.228e-07, val/acc 7.163e-01, val/nll 8.744e-01
[2023-02-05 23:02:09] [Epoch   212/  500] trn/posterior_energy  4.039e+06, trn/neg_log_likelihood  2.527e+04, trn/neg_log_prior  4.014e+06, trn/lr  6.198e-07, val/acc 7.558e-01, val/nll 7.391e-01
[2023-02-05 23:02:21] [Epoch   213/  500] trn/posterior_energy  4.038e+06, trn/neg_log_likelihood  2.415e+04, trn/neg_log_prior  4.014e+06, trn/lr  6.167e-07, val/acc 7.646e-01, val/nll 7.051e-01
[2023-02-05 23:02:33] [Epoch   214/  500] trn/posterior_energy  4.039e+06, trn/neg_log_likelihood  2.483e+04, trn/neg_log_prior  4.014e+06, trn/lr  6.137e-07, val/acc 7.521e-01, val/nll 7.383e-01
[2023-02-05 23:02:45] [Epoch   215/  500] trn/posterior_energy  4.039e+06, trn/neg_log_likelihood  2.421e+04, trn/neg_log_prior  4.014e+06, trn/lr  6.106e-07, val/acc 7.731e-01, val/nll 6.697e-01
[2023-02-05 23:02:57] [Epoch   216/  500] trn/posterior_energy  4.038e+06, trn/neg_log_likelihood  2.438e+04, trn/neg_log_prior  4.014e+06, trn/lr  6.075e-07, val/acc 7.508e-01, val/nll 7.429e-01
[2023-02-05 23:03:11] [Epoch   217/  500] trn/posterior_energy  4.039e+06, trn/neg_log_likelihood  2.451e+04, trn/neg_log_prior  4.014e+06, trn/lr  6.045e-07, val/acc 7.842e-01, val/nll 6.351e-01 (best_acc: 7.814e-01 -> 7.842e-01, test_acc: 7.837e-01, test_nll: 6.409e-01)
[2023-02-05 23:03:23] [Epoch   218/  500] trn/posterior_energy  4.039e+06, trn/neg_log_likelihood  2.471e+04, trn/neg_log_prior  4.014e+06, trn/lr  6.014e-07, val/acc 7.414e-01, val/nll 7.638e-01
[2023-02-05 23:03:34] [Epoch   219/  500] trn/posterior_energy  4.038e+06, trn/neg_log_likelihood  2.433e+04, trn/neg_log_prior  4.014e+06, trn/lr  5.983e-07, val/acc 7.751e-01, val/nll 6.627e-01
[2023-02-05 23:03:46] [Epoch   220/  500] trn/posterior_energy  4.039e+06, trn/neg_log_likelihood  2.463e+04, trn/neg_log_prior  4.014e+06, trn/lr  5.952e-07, val/acc 7.652e-01, val/nll 6.797e-01
[2023-02-05 23:03:58] [Epoch   221/  500] trn/posterior_energy  4.039e+06, trn/neg_log_likelihood  2.444e+04, trn/neg_log_prior  4.014e+06, trn/lr  5.922e-07, val/acc 7.419e-01, val/nll 7.892e-01
[2023-02-05 23:04:10] [Epoch   222/  500] trn/posterior_energy  4.039e+06, trn/neg_log_likelihood  2.431e+04, trn/neg_log_prior  4.014e+06, trn/lr  5.891e-07, val/acc 7.626e-01, val/nll 7.225e-01
[2023-02-05 23:04:22] [Epoch   223/  500] trn/posterior_energy  4.038e+06, trn/neg_log_likelihood  2.406e+04, trn/neg_log_prior  4.014e+06, trn/lr  5.860e-07, val/acc 7.726e-01, val/nll 6.874e-01
[2023-02-05 23:04:34] [Epoch   224/  500] trn/posterior_energy  4.038e+06, trn/neg_log_likelihood  2.370e+04, trn/neg_log_prior  4.014e+06, trn/lr  5.829e-07, val/acc 7.305e-01, val/nll 7.816e-01
[2023-02-05 23:04:46] [Epoch   225/  500] trn/posterior_energy  4.039e+06, trn/neg_log_likelihood  2.440e+04, trn/neg_log_prior  4.014e+06, trn/lr  5.798e-07, val/acc 7.371e-01, val/nll 7.958e-01
[2023-02-05 23:04:58] [Epoch   226/  500] trn/posterior_energy  4.038e+06, trn/neg_log_likelihood  2.396e+04, trn/neg_log_prior  4.014e+06, trn/lr  5.767e-07, val/acc 7.648e-01, val/nll 6.989e-01
[2023-02-05 23:05:10] [Epoch   227/  500] trn/posterior_energy  4.037e+06, trn/neg_log_likelihood  2.311e+04, trn/neg_log_prior  4.014e+06, trn/lr  5.736e-07, val/acc 7.650e-01, val/nll 7.028e-01
[2023-02-05 23:05:22] [Epoch   228/  500] trn/posterior_energy  4.037e+06, trn/neg_log_likelihood  2.353e+04, trn/neg_log_prior  4.014e+06, trn/lr  5.705e-07, val/acc 7.713e-01, val/nll 6.917e-01
[2023-02-05 23:05:33] [Epoch   229/  500] trn/posterior_energy  4.038e+06, trn/neg_log_likelihood  2.332e+04, trn/neg_log_prior  4.014e+06, trn/lr  5.673e-07, val/acc 7.751e-01, val/nll 6.731e-01
[2023-02-05 23:05:45] [Epoch   230/  500] trn/posterior_energy  4.038e+06, trn/neg_log_likelihood  2.328e+04, trn/neg_log_prior  4.014e+06, trn/lr  5.642e-07, val/acc 7.690e-01, val/nll 6.981e-01
[2023-02-05 23:05:57] [Epoch   231/  500] trn/posterior_energy  4.038e+06, trn/neg_log_likelihood  2.337e+04, trn/neg_log_prior  4.014e+06, trn/lr  5.611e-07, val/acc 7.723e-01, val/nll 6.717e-01
[2023-02-05 23:06:08] [Epoch   232/  500] trn/posterior_energy  4.038e+06, trn/neg_log_likelihood  2.385e+04, trn/neg_log_prior  4.014e+06, trn/lr  5.580e-07, val/acc 7.730e-01, val/nll 6.692e-01
[2023-02-05 23:06:20] [Epoch   233/  500] trn/posterior_energy  4.037e+06, trn/neg_log_likelihood  2.313e+04, trn/neg_log_prior  4.014e+06, trn/lr  5.549e-07, val/acc 7.729e-01, val/nll 6.761e-01
[2023-02-05 23:06:32] [Epoch   234/  500] trn/posterior_energy  4.037e+06, trn/neg_log_likelihood  2.288e+04, trn/neg_log_prior  4.014e+06, trn/lr  5.517e-07, val/acc 7.570e-01, val/nll 7.238e-01
[2023-02-05 23:06:44] [Epoch   235/  500] trn/posterior_energy  4.037e+06, trn/neg_log_likelihood  2.296e+04, trn/neg_log_prior  4.014e+06, trn/lr  5.486e-07, val/acc 7.613e-01, val/nll 7.097e-01
[2023-02-05 23:06:56] [Epoch   236/  500] trn/posterior_energy  4.037e+06, trn/neg_log_likelihood  2.259e+04, trn/neg_log_prior  4.014e+06, trn/lr  5.455e-07, val/acc 7.742e-01, val/nll 6.630e-01
[2023-02-05 23:07:09] [Epoch   237/  500] trn/posterior_energy  4.036e+06, trn/neg_log_likelihood  2.233e+04, trn/neg_log_prior  4.014e+06, trn/lr  5.424e-07, val/acc 7.622e-01, val/nll 7.093e-01
[2023-02-05 23:07:21] [Epoch   238/  500] trn/posterior_energy  4.038e+06, trn/neg_log_likelihood  2.351e+04, trn/neg_log_prior  4.014e+06, trn/lr  5.392e-07, val/acc 7.719e-01, val/nll 6.818e-01
[2023-02-05 23:07:34] [Epoch   239/  500] trn/posterior_energy  4.037e+06, trn/neg_log_likelihood  2.263e+04, trn/neg_log_prior  4.014e+06, trn/lr  5.361e-07, val/acc 7.898e-01, val/nll 6.244e-01 (best_acc: 7.842e-01 -> 7.898e-01, test_acc: 7.894e-01, test_nll: 6.344e-01)
[2023-02-05 23:07:46] [Epoch   240/  500] trn/posterior_energy  4.037e+06, trn/neg_log_likelihood  2.291e+04, trn/neg_log_prior  4.014e+06, trn/lr  5.330e-07, val/acc 7.675e-01, val/nll 6.876e-01
[2023-02-05 23:07:59] [Epoch   241/  500] trn/posterior_energy  4.036e+06, trn/neg_log_likelihood  2.218e+04, trn/neg_log_prior  4.014e+06, trn/lr  5.298e-07, val/acc 7.811e-01, val/nll 6.448e-01
[2023-02-05 23:08:11] [Epoch   242/  500] trn/posterior_energy  4.038e+06, trn/neg_log_likelihood  2.346e+04, trn/neg_log_prior  4.015e+06, trn/lr  5.267e-07, val/acc 7.774e-01, val/nll 6.655e-01
[2023-02-05 23:08:23] [Epoch   243/  500] trn/posterior_energy  4.036e+06, trn/neg_log_likelihood  2.181e+04, trn/neg_log_prior  4.014e+06, trn/lr  5.236e-07, val/acc 7.493e-01, val/nll 7.496e-01
[2023-02-05 23:08:35] [Epoch   244/  500] trn/posterior_energy  4.036e+06, trn/neg_log_likelihood  2.215e+04, trn/neg_log_prior  4.014e+06, trn/lr  5.204e-07, val/acc 7.687e-01, val/nll 6.882e-01
[2023-02-05 23:08:47] [Epoch   245/  500] trn/posterior_energy  4.035e+06, trn/neg_log_likelihood  2.128e+04, trn/neg_log_prior  4.014e+06, trn/lr  5.173e-07, val/acc 7.834e-01, val/nll 6.388e-01
[2023-02-05 23:08:59] [Epoch   246/  500] trn/posterior_energy  4.036e+06, trn/neg_log_likelihood  2.246e+04, trn/neg_log_prior  4.014e+06, trn/lr  5.141e-07, val/acc 7.500e-01, val/nll 7.475e-01
[2023-02-05 23:09:11] [Epoch   247/  500] trn/posterior_energy  4.035e+06, trn/neg_log_likelihood  2.123e+04, trn/neg_log_prior  4.014e+06, trn/lr  5.110e-07, val/acc 7.593e-01, val/nll 7.181e-01
[2023-02-05 23:09:23] [Epoch   248/  500] trn/posterior_energy  4.036e+06, trn/neg_log_likelihood  2.190e+04, trn/neg_log_prior  4.014e+06, trn/lr  5.079e-07, val/acc 7.769e-01, val/nll 6.798e-01
[2023-02-05 23:09:35] [Epoch   249/  500] trn/posterior_energy  4.036e+06, trn/neg_log_likelihood  2.148e+04, trn/neg_log_prior  4.014e+06, trn/lr  5.047e-07, val/acc 7.810e-01, val/nll 6.537e-01
[2023-02-05 23:09:46] [Epoch   250/  500] trn/posterior_energy  4.036e+06, trn/neg_log_likelihood  2.129e+04, trn/neg_log_prior  4.014e+06, trn/lr  5.016e-07, val/acc 7.756e-01, val/nll 6.905e-01
[2023-02-05 23:09:59] [Epoch   251/  500] trn/posterior_energy  4.035e+06, trn/neg_log_likelihood  2.099e+04, trn/neg_log_prior  4.014e+06, trn/lr  4.984e-07, val/acc 7.855e-01, val/nll 6.364e-01
[2023-02-05 23:10:10] [Epoch   252/  500] trn/posterior_energy  4.036e+06, trn/neg_log_likelihood  2.138e+04, trn/neg_log_prior  4.014e+06, trn/lr  4.953e-07, val/acc 7.799e-01, val/nll 6.658e-01
[2023-02-05 23:10:22] [Epoch   253/  500] trn/posterior_energy  4.035e+06, trn/neg_log_likelihood  2.076e+04, trn/neg_log_prior  4.014e+06, trn/lr  4.921e-07, val/acc 7.812e-01, val/nll 6.561e-01
[2023-02-05 23:10:34] [Epoch   254/  500] trn/posterior_energy  4.035e+06, trn/neg_log_likelihood  2.097e+04, trn/neg_log_prior  4.014e+06, trn/lr  4.890e-07, val/acc 7.798e-01, val/nll 6.578e-01
[2023-02-05 23:10:46] [Epoch   255/  500] trn/posterior_energy  4.035e+06, trn/neg_log_likelihood  2.081e+04, trn/neg_log_prior  4.014e+06, trn/lr  4.859e-07, val/acc 7.494e-01, val/nll 7.512e-01
[2023-02-05 23:10:58] [Epoch   256/  500] trn/posterior_energy  4.035e+06, trn/neg_log_likelihood  2.082e+04, trn/neg_log_prior  4.014e+06, trn/lr  4.827e-07, val/acc 7.740e-01, val/nll 6.797e-01
[2023-02-05 23:11:09] [Epoch   257/  500] trn/posterior_energy  4.035e+06, trn/neg_log_likelihood  2.031e+04, trn/neg_log_prior  4.014e+06, trn/lr  4.796e-07, val/acc 7.838e-01, val/nll 6.454e-01
[2023-02-05 23:11:24] [Epoch   258/  500] trn/posterior_energy  4.035e+06, trn/neg_log_likelihood  2.076e+04, trn/neg_log_prior  4.014e+06, trn/lr  4.764e-07, val/acc 7.915e-01, val/nll 6.278e-01 (best_acc: 7.898e-01 -> 7.915e-01, test_acc: 7.935e-01, test_nll: 6.229e-01)
[2023-02-05 23:11:35] [Epoch   259/  500] trn/posterior_energy  4.035e+06, trn/neg_log_likelihood  2.049e+04, trn/neg_log_prior  4.014e+06, trn/lr  4.733e-07, val/acc 7.624e-01, val/nll 7.060e-01
[2023-02-05 23:11:47] [Epoch   260/  500] trn/posterior_energy  4.034e+06, trn/neg_log_likelihood  1.998e+04, trn/neg_log_prior  4.014e+06, trn/lr  4.702e-07, val/acc 7.894e-01, val/nll 6.394e-01
[2023-02-05 23:11:59] [Epoch   261/  500] trn/posterior_energy  4.035e+06, trn/neg_log_likelihood  2.057e+04, trn/neg_log_prior  4.014e+06, trn/lr  4.670e-07, val/acc 7.692e-01, val/nll 6.985e-01
[2023-02-05 23:12:13] [Epoch   262/  500] trn/posterior_energy  4.034e+06, trn/neg_log_likelihood  1.960e+04, trn/neg_log_prior  4.014e+06, trn/lr  4.639e-07, val/acc 8.046e-01, val/nll 5.782e-01 (best_acc: 7.915e-01 -> 8.046e-01, test_acc: 7.981e-01, test_nll: 5.921e-01)
[2023-02-05 23:12:25] [Epoch   263/  500] trn/posterior_energy  4.034e+06, trn/neg_log_likelihood  1.981e+04, trn/neg_log_prior  4.014e+06, trn/lr  4.608e-07, val/acc 7.746e-01, val/nll 6.981e-01
[2023-02-05 23:12:37] [Epoch   264/  500] trn/posterior_energy  4.034e+06, trn/neg_log_likelihood  1.959e+04, trn/neg_log_prior  4.014e+06, trn/lr  4.576e-07, val/acc 7.893e-01, val/nll 6.408e-01
[2023-02-05 23:12:49] [Epoch   265/  500] trn/posterior_energy  4.034e+06, trn/neg_log_likelihood  1.919e+04, trn/neg_log_prior  4.014e+06, trn/lr  4.545e-07, val/acc 7.649e-01, val/nll 6.987e-01
[2023-02-05 23:13:01] [Epoch   266/  500] trn/posterior_energy  4.034e+06, trn/neg_log_likelihood  1.971e+04, trn/neg_log_prior  4.014e+06, trn/lr  4.514e-07, val/acc 7.955e-01, val/nll 6.161e-01
[2023-02-05 23:13:13] [Epoch   267/  500] trn/posterior_energy  4.034e+06, trn/neg_log_likelihood  1.965e+04, trn/neg_log_prior  4.014e+06, trn/lr  4.483e-07, val/acc 7.601e-01, val/nll 7.289e-01
[2023-02-05 23:13:26] [Epoch   268/  500] trn/posterior_energy  4.034e+06, trn/neg_log_likelihood  1.918e+04, trn/neg_log_prior  4.014e+06, trn/lr  4.451e-07, val/acc 8.013e-01, val/nll 5.997e-01
[2023-02-05 23:13:37] [Epoch   269/  500] trn/posterior_energy  4.033e+06, trn/neg_log_likelihood  1.906e+04, trn/neg_log_prior  4.014e+06, trn/lr  4.420e-07, val/acc 7.687e-01, val/nll 6.745e-01
[2023-02-05 23:13:49] [Epoch   270/  500] trn/posterior_energy  4.032e+06, trn/neg_log_likelihood  1.845e+04, trn/neg_log_prior  4.014e+06, trn/lr  4.389e-07, val/acc 7.813e-01, val/nll 6.539e-01
[2023-02-05 23:14:03] [Epoch   271/  500] trn/posterior_energy  4.033e+06, trn/neg_log_likelihood  1.887e+04, trn/neg_log_prior  4.014e+06, trn/lr  4.358e-07, val/acc 8.084e-01, val/nll 5.824e-01 (best_acc: 8.046e-01 -> 8.084e-01, test_acc: 7.956e-01, test_nll: 5.924e-01)
[2023-02-05 23:14:15] [Epoch   272/  500] trn/posterior_energy  4.034e+06, trn/neg_log_likelihood  1.933e+04, trn/neg_log_prior  4.014e+06, trn/lr  4.327e-07, val/acc 7.518e-01, val/nll 7.771e-01
[2023-02-05 23:14:26] [Epoch   273/  500] trn/posterior_energy  4.034e+06, trn/neg_log_likelihood  1.901e+04, trn/neg_log_prior  4.015e+06, trn/lr  4.296e-07, val/acc 7.979e-01, val/nll 6.134e-01
[2023-02-05 23:14:38] [Epoch   274/  500] trn/posterior_energy  4.032e+06, trn/neg_log_likelihood  1.804e+04, trn/neg_log_prior  4.014e+06, trn/lr  4.264e-07, val/acc 7.853e-01, val/nll 6.368e-01
[2023-02-05 23:14:50] [Epoch   275/  500] trn/posterior_energy  4.033e+06, trn/neg_log_likelihood  1.899e+04, trn/neg_log_prior  4.014e+06, trn/lr  4.233e-07, val/acc 7.934e-01, val/nll 6.167e-01
[2023-02-05 23:15:02] [Epoch   276/  500] trn/posterior_energy  4.033e+06, trn/neg_log_likelihood  1.840e+04, trn/neg_log_prior  4.014e+06, trn/lr  4.202e-07, val/acc 7.793e-01, val/nll 6.640e-01
[2023-02-05 23:15:14] [Epoch   277/  500] trn/posterior_energy  4.032e+06, trn/neg_log_likelihood  1.806e+04, trn/neg_log_prior  4.014e+06, trn/lr  4.171e-07, val/acc 7.935e-01, val/nll 6.328e-01
[2023-02-05 23:15:25] [Epoch   278/  500] trn/posterior_energy  4.033e+06, trn/neg_log_likelihood  1.821e+04, trn/neg_log_prior  4.014e+06, trn/lr  4.140e-07, val/acc 7.977e-01, val/nll 5.954e-01
[2023-02-05 23:15:37] [Epoch   279/  500] trn/posterior_energy  4.033e+06, trn/neg_log_likelihood  1.804e+04, trn/neg_log_prior  4.015e+06, trn/lr  4.109e-07, val/acc 7.861e-01, val/nll 6.392e-01
[2023-02-05 23:15:49] [Epoch   280/  500] trn/posterior_energy  4.032e+06, trn/neg_log_likelihood  1.754e+04, trn/neg_log_prior  4.014e+06, trn/lr  4.079e-07, val/acc 7.782e-01, val/nll 6.740e-01
[2023-02-05 23:16:01] [Epoch   281/  500] trn/posterior_energy  4.032e+06, trn/neg_log_likelihood  1.747e+04, trn/neg_log_prior  4.014e+06, trn/lr  4.048e-07, val/acc 7.923e-01, val/nll 6.296e-01
[2023-02-05 23:16:13] [Epoch   282/  500] trn/posterior_energy  4.032e+06, trn/neg_log_likelihood  1.787e+04, trn/neg_log_prior  4.014e+06, trn/lr  4.017e-07, val/acc 7.799e-01, val/nll 6.667e-01
[2023-02-05 23:16:26] [Epoch   283/  500] trn/posterior_energy  4.031e+06, trn/neg_log_likelihood  1.701e+04, trn/neg_log_prior  4.014e+06, trn/lr  3.986e-07, val/acc 7.944e-01, val/nll 6.262e-01
[2023-02-05 23:16:38] [Epoch   284/  500] trn/posterior_energy  4.032e+06, trn/neg_log_likelihood  1.765e+04, trn/neg_log_prior  4.014e+06, trn/lr  3.955e-07, val/acc 7.915e-01, val/nll 6.435e-01
[2023-02-05 23:16:49] [Epoch   285/  500] trn/posterior_energy  4.032e+06, trn/neg_log_likelihood  1.727e+04, trn/neg_log_prior  4.015e+06, trn/lr  3.925e-07, val/acc 7.936e-01, val/nll 6.210e-01
[2023-02-05 23:17:02] [Epoch   286/  500] trn/posterior_energy  4.031e+06, trn/neg_log_likelihood  1.675e+04, trn/neg_log_prior  4.015e+06, trn/lr  3.894e-07, val/acc 8.017e-01, val/nll 5.988e-01
[2023-02-05 23:17:14] [Epoch   287/  500] trn/posterior_energy  4.031e+06, trn/neg_log_likelihood  1.661e+04, trn/neg_log_prior  4.014e+06, trn/lr  3.863e-07, val/acc 7.684e-01, val/nll 7.319e-01
[2023-02-05 23:17:26] [Epoch   288/  500] trn/posterior_energy  4.032e+06, trn/neg_log_likelihood  1.701e+04, trn/neg_log_prior  4.015e+06, trn/lr  3.833e-07, val/acc 7.813e-01, val/nll 6.731e-01
[2023-02-05 23:17:38] [Epoch   289/  500] trn/posterior_energy  4.031e+06, trn/neg_log_likelihood  1.638e+04, trn/neg_log_prior  4.014e+06, trn/lr  3.802e-07, val/acc 7.757e-01, val/nll 6.974e-01
[2023-02-05 23:17:50] [Epoch   290/  500] trn/posterior_energy  4.031e+06, trn/neg_log_likelihood  1.643e+04, trn/neg_log_prior  4.014e+06, trn/lr  3.772e-07, val/acc 8.019e-01, val/nll 5.903e-01
[2023-02-05 23:18:02] [Epoch   291/  500] trn/posterior_energy  4.031e+06, trn/neg_log_likelihood  1.688e+04, trn/neg_log_prior  4.015e+06, trn/lr  3.741e-07, val/acc 8.028e-01, val/nll 5.934e-01
[2023-02-05 23:18:15] [Epoch   292/  500] trn/posterior_energy  4.031e+06, trn/neg_log_likelihood  1.599e+04, trn/neg_log_prior  4.015e+06, trn/lr  3.711e-07, val/acc 7.808e-01, val/nll 6.727e-01
[2023-02-05 23:18:27] [Epoch   293/  500] trn/posterior_energy  4.031e+06, trn/neg_log_likelihood  1.633e+04, trn/neg_log_prior  4.015e+06, trn/lr  3.681e-07, val/acc 7.902e-01, val/nll 6.554e-01
[2023-02-05 23:18:39] [Epoch   294/  500] trn/posterior_energy  4.031e+06, trn/neg_log_likelihood  1.599e+04, trn/neg_log_prior  4.015e+06, trn/lr  3.650e-07, val/acc 8.040e-01, val/nll 5.761e-01
[2023-02-05 23:18:51] [Epoch   295/  500] trn/posterior_energy  4.031e+06, trn/neg_log_likelihood  1.657e+04, trn/neg_log_prior  4.015e+06, trn/lr  3.620e-07, val/acc 7.971e-01, val/nll 6.161e-01
[2023-02-05 23:19:03] [Epoch   296/  500] trn/posterior_energy  4.031e+06, trn/neg_log_likelihood  1.606e+04, trn/neg_log_prior  4.015e+06, trn/lr  3.590e-07, val/acc 7.925e-01, val/nll 6.334e-01
[2023-02-05 23:19:16] [Epoch   297/  500] trn/posterior_energy  4.030e+06, trn/neg_log_likelihood  1.570e+04, trn/neg_log_prior  4.015e+06, trn/lr  3.560e-07, val/acc 7.862e-01, val/nll 6.514e-01
[2023-02-05 23:19:27] [Epoch   298/  500] trn/posterior_energy  4.030e+06, trn/neg_log_likelihood  1.548e+04, trn/neg_log_prior  4.015e+06, trn/lr  3.530e-07, val/acc 7.889e-01, val/nll 6.312e-01
[2023-02-05 23:19:39] [Epoch   299/  500] trn/posterior_energy  4.030e+06, trn/neg_log_likelihood  1.563e+04, trn/neg_log_prior  4.015e+06, trn/lr  3.500e-07, val/acc 7.896e-01, val/nll 6.377e-01
[2023-02-05 23:19:51] [Epoch   300/  500] trn/posterior_energy  4.029e+06, trn/neg_log_likelihood  1.471e+04, trn/neg_log_prior  4.015e+06, trn/lr  3.470e-07, val/acc 8.014e-01, val/nll 6.090e-01
[2023-02-05 23:20:03] [Epoch   301/  500] trn/posterior_energy  4.029e+06, trn/neg_log_likelihood  1.505e+04, trn/neg_log_prior  4.014e+06, trn/lr  3.440e-07, val/acc 7.821e-01, val/nll 6.655e-01
[2023-02-05 23:20:15] [Epoch   302/  500] trn/posterior_energy  4.030e+06, trn/neg_log_likelihood  1.576e+04, trn/neg_log_prior  4.015e+06, trn/lr  3.410e-07, val/acc 8.044e-01, val/nll 5.909e-01
[2023-02-05 23:20:27] [Epoch   303/  500] trn/posterior_energy  4.029e+06, trn/neg_log_likelihood  1.429e+04, trn/neg_log_prior  4.014e+06, trn/lr  3.380e-07, val/acc 7.927e-01, val/nll 6.237e-01
[2023-02-05 23:20:39] [Epoch   304/  500] trn/posterior_energy  4.029e+06, trn/neg_log_likelihood  1.432e+04, trn/neg_log_prior  4.014e+06, trn/lr  3.351e-07, val/acc 8.015e-01, val/nll 6.071e-01
[2023-02-05 23:20:50] [Epoch   305/  500] trn/posterior_energy  4.029e+06, trn/neg_log_likelihood  1.473e+04, trn/neg_log_prior  4.014e+06, trn/lr  3.321e-07, val/acc 7.650e-01, val/nll 7.521e-01
[2023-02-05 23:21:02] [Epoch   306/  500] trn/posterior_energy  4.029e+06, trn/neg_log_likelihood  1.405e+04, trn/neg_log_prior  4.015e+06, trn/lr  3.292e-07, val/acc 7.963e-01, val/nll 6.076e-01
[2023-02-05 23:21:14] [Epoch   307/  500] trn/posterior_energy  4.029e+06, trn/neg_log_likelihood  1.463e+04, trn/neg_log_prior  4.015e+06, trn/lr  3.262e-07, val/acc 7.808e-01, val/nll 6.937e-01
[2023-02-05 23:21:26] [Epoch   308/  500] trn/posterior_energy  4.029e+06, trn/neg_log_likelihood  1.398e+04, trn/neg_log_prior  4.015e+06, trn/lr  3.233e-07, val/acc 7.665e-01, val/nll 7.644e-01
[2023-02-05 23:21:39] [Epoch   309/  500] trn/posterior_energy  4.029e+06, trn/neg_log_likelihood  1.450e+04, trn/neg_log_prior  4.015e+06, trn/lr  3.203e-07, val/acc 7.992e-01, val/nll 6.099e-01
[2023-02-05 23:21:51] [Epoch   310/  500] trn/posterior_energy  4.028e+06, trn/neg_log_likelihood  1.346e+04, trn/neg_log_prior  4.014e+06, trn/lr  3.174e-07, val/acc 8.009e-01, val/nll 5.977e-01
[2023-02-05 23:22:03] [Epoch   311/  500] trn/posterior_energy  4.028e+06, trn/neg_log_likelihood  1.356e+04, trn/neg_log_prior  4.014e+06, trn/lr  3.145e-07, val/acc 7.715e-01, val/nll 7.215e-01
[2023-02-05 23:22:15] [Epoch   312/  500] trn/posterior_energy  4.028e+06, trn/neg_log_likelihood  1.355e+04, trn/neg_log_prior  4.015e+06, trn/lr  3.116e-07, val/acc 8.023e-01, val/nll 6.081e-01
