[2023-02-06 01:25:33] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-06 01:25:33] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 3e-07
- args.optim_momentum    : 0.99
- args.prior_precision   : 2.5
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000003_mo-0.99_pr-00/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-06 01:25:39] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-06 01:26:22] [Epoch     1/  500] trn/posterior_energy -1.889e+06, trn/neg_log_likelihood  8.345e+04, trn/neg_log_prior -1.972e+06, trn/lr  3.000e-07, val/acc 3.377e-01, val/nll 1.759e+00 (best_acc: 0.000e+00 -> 3.377e-01, test_acc: 3.435e-01, test_nll: 1.748e+00)
[2023-02-06 01:37:26] [Epoch    53/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.476e+03, trn/neg_log_prior -1.973e+06, trn/lr  2.919e-07, val/acc 8.092e-01, val/nll 7.454e-01
[2023-02-06 01:37:39] [Epoch    54/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.478e+03, trn/neg_log_prior -1.973e+06, trn/lr  2.916e-07, val/acc 8.028e-01, val/nll 8.323e-01
[2023-02-06 01:37:51] [Epoch    55/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  1.884e+03, trn/neg_log_prior -1.973e+06, trn/lr  2.913e-07, val/acc 7.929e-01, val/nll 9.585e-01
[2023-02-06 01:38:03] [Epoch    56/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  2.588e+03, trn/neg_log_prior -1.973e+06, trn/lr  2.910e-07, val/acc 7.865e-01, val/nll 9.048e-01
[2023-02-06 01:38:15] [Epoch    57/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  2.143e+03, trn/neg_log_prior -1.973e+06, trn/lr  2.906e-07, val/acc 8.190e-01, val/nll 7.449e-01
[2023-02-06 01:38:29] [Epoch    58/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  1.760e+03, trn/neg_log_prior -1.973e+06, trn/lr  2.903e-07, val/acc 8.323e-01, val/nll 6.869e-01 (best_acc: 8.285e-01 -> 8.323e-01, test_acc: 8.269e-01, test_nll: 7.344e-01)
[2023-02-06 01:38:41] [Epoch    59/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  1.756e+03, trn/neg_log_prior -1.973e+06, trn/lr  2.900e-07, val/acc 8.121e-01, val/nll 7.839e-01
[2023-02-06 01:38:54] [Epoch    60/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  2.091e+03, trn/neg_log_prior -1.973e+06, trn/lr  2.896e-07, val/acc 8.088e-01, val/nll 7.896e-01
[2023-02-06 01:39:06] [Epoch    61/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  1.883e+03, trn/neg_log_prior -1.973e+06, trn/lr  2.893e-07, val/acc 8.079e-01, val/nll 7.500e-01
[2023-02-06 01:39:18] [Epoch    62/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  1.893e+03, trn/neg_log_prior -1.973e+06, trn/lr  2.889e-07, val/acc 8.226e-01, val/nll 7.405e-01
[2023-02-06 01:39:30] [Epoch    63/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  1.581e+03, trn/neg_log_prior -1.973e+06, trn/lr  2.886e-07, val/acc 8.166e-01, val/nll 7.804e-01
[2023-02-06 01:39:42] [Epoch    64/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  2.115e+03, trn/neg_log_prior -1.973e+06, trn/lr  2.882e-07, val/acc 8.222e-01, val/nll 6.853e-01
[2023-02-06 01:39:54] [Epoch    65/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  2.166e+03, trn/neg_log_prior -1.973e+06, trn/lr  2.878e-07, val/acc 8.115e-01, val/nll 7.584e-01
[2023-02-06 01:40:06] [Epoch    66/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  1.531e+03, trn/neg_log_prior -1.973e+06, trn/lr  2.875e-07, val/acc 8.210e-01, val/nll 7.216e-01
[2023-02-06 01:40:18] [Epoch    67/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.479e+03, trn/neg_log_prior -1.973e+06, trn/lr  2.871e-07, val/acc 8.247e-01, val/nll 7.201e-01
[2023-02-06 01:40:30] [Epoch    68/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.476e+03, trn/neg_log_prior -1.973e+06, trn/lr  2.867e-07, val/acc 8.274e-01, val/nll 7.185e-01
[2023-02-06 01:40:42] [Epoch    69/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.349e+03, trn/neg_log_prior -1.973e+06, trn/lr  2.863e-07, val/acc 8.254e-01, val/nll 6.849e-01
[2023-02-06 01:40:54] [Epoch    70/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.379e+03, trn/neg_log_prior -1.974e+06, trn/lr  2.859e-07, val/acc 8.189e-01, val/nll 7.597e-01
[2023-02-06 01:41:06] [Epoch    71/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.328e+03, trn/neg_log_prior -1.974e+06, trn/lr  2.855e-07, val/acc 8.236e-01, val/nll 7.470e-01
[2023-02-06 01:41:18] [Epoch    72/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.974e+03, trn/neg_log_prior -1.974e+06, trn/lr  2.851e-07, val/acc 8.020e-01, val/nll 8.313e-01
[2023-02-06 01:41:30] [Epoch    73/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.962e+03, trn/neg_log_prior -1.974e+06, trn/lr  2.847e-07, val/acc 8.207e-01, val/nll 7.290e-01
[2023-02-06 01:41:42] [Epoch    74/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.814e+03, trn/neg_log_prior -1.973e+06, trn/lr  2.843e-07, val/acc 8.223e-01, val/nll 7.157e-01
[2023-02-06 01:41:55] [Epoch    75/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  2.241e+03, trn/neg_log_prior -1.973e+06, trn/lr  2.839e-07, val/acc 8.157e-01, val/nll 7.444e-01
[2023-02-06 01:42:07] [Epoch    76/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.712e+03, trn/neg_log_prior -1.973e+06, trn/lr  2.834e-07, val/acc 8.175e-01, val/nll 7.564e-01
[2023-02-06 01:42:19] [Epoch    77/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.529e+03, trn/neg_log_prior -1.973e+06, trn/lr  2.830e-07, val/acc 8.162e-01, val/nll 8.130e-01
[2023-02-06 01:42:31] [Epoch    78/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.795e+03, trn/neg_log_prior -1.973e+06, trn/lr  2.826e-07, val/acc 8.230e-01, val/nll 7.123e-01
[2023-02-06 01:42:43] [Epoch    79/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.573e+03, trn/neg_log_prior -1.973e+06, trn/lr  2.821e-07, val/acc 8.225e-01, val/nll 7.735e-01
[2023-02-06 01:42:55] [Epoch    80/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.525e+03, trn/neg_log_prior -1.973e+06, trn/lr  2.817e-07, val/acc 8.173e-01, val/nll 7.584e-01
[2023-02-06 01:43:07] [Epoch    81/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.483e+03, trn/neg_log_prior -1.973e+06, trn/lr  2.812e-07, val/acc 8.212e-01, val/nll 7.271e-01
[2023-02-06 01:43:19] [Epoch    82/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.917e+03, trn/neg_log_prior -1.973e+06, trn/lr  2.808e-07, val/acc 8.281e-01, val/nll 7.212e-01
[2023-02-06 01:43:31] [Epoch    83/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.630e+03, trn/neg_log_prior -1.973e+06, trn/lr  2.803e-07, val/acc 8.175e-01, val/nll 7.775e-01
[2023-02-06 01:43:43] [Epoch    84/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.838e+03, trn/neg_log_prior -1.973e+06, trn/lr  2.798e-07, val/acc 8.108e-01, val/nll 8.160e-01
[2023-02-06 01:43:55] [Epoch    85/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.603e+03, trn/neg_log_prior -1.973e+06, trn/lr  2.794e-07, val/acc 8.211e-01, val/nll 7.477e-01
[2023-02-06 01:44:07] [Epoch    86/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.196e+03, trn/neg_log_prior -1.973e+06, trn/lr  2.789e-07, val/acc 8.216e-01, val/nll 7.333e-01
[2023-02-06 01:44:19] [Epoch    87/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  1.068e+03, trn/neg_log_prior -1.974e+06, trn/lr  2.784e-07, val/acc 8.211e-01, val/nll 7.747e-01
[2023-02-06 01:44:31] [Epoch    88/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  9.574e+02, trn/neg_log_prior -1.974e+06, trn/lr  2.779e-07, val/acc 8.247e-01, val/nll 7.174e-01
[2023-02-06 01:44:45] [Epoch    89/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.670e+03, trn/neg_log_prior -1.974e+06, trn/lr  2.774e-07, val/acc 8.351e-01, val/nll 6.787e-01 (best_acc: 8.323e-01 -> 8.351e-01, test_acc: 8.305e-01, test_nll: 6.980e-01)
[2023-02-06 01:44:57] [Epoch    90/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  1.330e+03, trn/neg_log_prior -1.974e+06, trn/lr  2.769e-07, val/acc 8.270e-01, val/nll 7.155e-01
[2023-02-06 01:45:09] [Epoch    91/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  2.070e+03, trn/neg_log_prior -1.974e+06, trn/lr  2.764e-07, val/acc 7.989e-01, val/nll 7.367e-01
[2023-02-06 01:45:21] [Epoch    92/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.615e+03, trn/neg_log_prior -1.974e+06, trn/lr  2.759e-07, val/acc 8.198e-01, val/nll 7.265e-01
[2023-02-06 01:45:32] [Epoch    93/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  1.300e+03, trn/neg_log_prior -1.974e+06, trn/lr  2.754e-07, val/acc 8.195e-01, val/nll 7.387e-01
[2023-02-06 01:45:44] [Epoch    94/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  2.059e+03, trn/neg_log_prior -1.974e+06, trn/lr  2.749e-07, val/acc 8.140e-01, val/nll 7.687e-01
