[2023-02-05 08:36:47] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-05 08:36:47] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 3e-06
- args.optim_momentum    : 0.9
- args.prior_precision   : 10.0
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000030_mo-0.90_pr-02/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 08:36:53] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-05 08:37:36] [Epoch     1/  500] trn/posterior_energy  1.136e+06, trn/neg_log_likelihood  9.150e+04, trn/neg_log_prior  1.044e+06, trn/lr  3.000e-06, val/acc 2.744e-01, val/nll 1.947e+00 (best_acc: 0.000e+00 -> 2.744e-01, test_acc: 2.805e-01, test_nll: 1.948e+00)
[2023-02-05 09:19:20] [Epoch   203/  500] trn/posterior_energy  1.025e+06, trn/neg_log_likelihood  3.702e+03, trn/neg_log_prior  1.022e+06, trn/lr  1.941e-06, val/acc 8.332e-01, val/nll 5.982e-01 (best_acc: 8.330e-01 -> 8.332e-01, test_acc: 8.370e-01, test_nll: 5.938e-01)
[2023-02-05 09:19:32] [Epoch   204/  500] trn/posterior_energy  1.025e+06, trn/neg_log_likelihood  3.781e+03, trn/neg_log_prior  1.022e+06, trn/lr  1.932e-06, val/acc 8.222e-01, val/nll 6.416e-01
[2023-02-05 09:19:44] [Epoch   205/  500] trn/posterior_energy  1.026e+06, trn/neg_log_likelihood  4.027e+03, trn/neg_log_prior  1.022e+06, trn/lr  1.923e-06, val/acc 8.264e-01, val/nll 6.495e-01
[2023-02-05 09:19:56] [Epoch   206/  500] trn/posterior_energy  1.025e+06, trn/neg_log_likelihood  3.592e+03, trn/neg_log_prior  1.021e+06, trn/lr  1.914e-06, val/acc 8.124e-01, val/nll 6.977e-01
[2023-02-05 09:20:08] [Epoch   207/  500] trn/posterior_energy  1.025e+06, trn/neg_log_likelihood  3.532e+03, trn/neg_log_prior  1.021e+06, trn/lr  1.905e-06, val/acc 8.332e-01, val/nll 6.043e-01
[2023-02-05 09:20:21] [Epoch   208/  500] trn/posterior_energy  1.025e+06, trn/neg_log_likelihood  3.482e+03, trn/neg_log_prior  1.021e+06, trn/lr  1.896e-06, val/acc 8.201e-01, val/nll 6.582e-01
[2023-02-05 09:20:33] [Epoch   209/  500] trn/posterior_energy  1.025e+06, trn/neg_log_likelihood  3.809e+03, trn/neg_log_prior  1.021e+06, trn/lr  1.887e-06, val/acc 8.250e-01, val/nll 6.448e-01
[2023-02-05 09:20:46] [Epoch   210/  500] trn/posterior_energy  1.025e+06, trn/neg_log_likelihood  3.874e+03, trn/neg_log_prior  1.021e+06, trn/lr  1.878e-06, val/acc 8.311e-01, val/nll 6.075e-01
[2023-02-05 09:20:58] [Epoch   211/  500] trn/posterior_energy  1.024e+06, trn/neg_log_likelihood  3.272e+03, trn/neg_log_prior  1.021e+06, trn/lr  1.868e-06, val/acc 8.094e-01, val/nll 6.934e-01
[2023-02-05 09:21:10] [Epoch   212/  500] trn/posterior_energy  1.025e+06, trn/neg_log_likelihood  3.990e+03, trn/neg_log_prior  1.021e+06, trn/lr  1.859e-06, val/acc 8.021e-01, val/nll 7.684e-01
[2023-02-05 09:21:22] [Epoch   213/  500] trn/posterior_energy  1.025e+06, trn/neg_log_likelihood  3.698e+03, trn/neg_log_prior  1.021e+06, trn/lr  1.850e-06, val/acc 8.162e-01, val/nll 6.506e-01
[2023-02-05 09:21:34] [Epoch   214/  500] trn/posterior_energy  1.024e+06, trn/neg_log_likelihood  3.272e+03, trn/neg_log_prior  1.021e+06, trn/lr  1.841e-06, val/acc 8.261e-01, val/nll 6.064e-01
[2023-02-05 09:21:46] [Epoch   215/  500] trn/posterior_energy  1.025e+06, trn/neg_log_likelihood  3.563e+03, trn/neg_log_prior  1.021e+06, trn/lr  1.832e-06, val/acc 8.265e-01, val/nll 6.306e-01
[2023-02-05 09:21:58] [Epoch   216/  500] trn/posterior_energy  1.024e+06, trn/neg_log_likelihood  3.316e+03, trn/neg_log_prior  1.021e+06, trn/lr  1.823e-06, val/acc 8.277e-01, val/nll 6.396e-01
[2023-02-05 09:22:10] [Epoch   217/  500] trn/posterior_energy  1.024e+06, trn/neg_log_likelihood  3.694e+03, trn/neg_log_prior  1.021e+06, trn/lr  1.813e-06, val/acc 8.092e-01, val/nll 6.861e-01
[2023-02-05 09:22:22] [Epoch   218/  500] trn/posterior_energy  1.024e+06, trn/neg_log_likelihood  3.402e+03, trn/neg_log_prior  1.021e+06, trn/lr  1.804e-06, val/acc 8.217e-01, val/nll 6.441e-01
[2023-02-05 09:22:35] [Epoch   219/  500] trn/posterior_energy  1.024e+06, trn/neg_log_likelihood  3.414e+03, trn/neg_log_prior  1.021e+06, trn/lr  1.795e-06, val/acc 8.319e-01, val/nll 6.193e-01
[2023-02-05 09:22:49] [Epoch   220/  500] trn/posterior_energy  1.023e+06, trn/neg_log_likelihood  2.637e+03, trn/neg_log_prior  1.020e+06, trn/lr  1.786e-06, val/acc 8.378e-01, val/nll 5.793e-01 (best_acc: 8.332e-01 -> 8.378e-01, test_acc: 8.354e-01, test_nll: 5.878e-01)
[2023-02-05 09:23:01] [Epoch   221/  500] trn/posterior_energy  1.024e+06, trn/neg_log_likelihood  3.675e+03, trn/neg_log_prior  1.020e+06, trn/lr  1.776e-06, val/acc 8.147e-01, val/nll 7.031e-01
[2023-02-05 09:23:13] [Epoch   222/  500] trn/posterior_energy  1.025e+06, trn/neg_log_likelihood  4.100e+03, trn/neg_log_prior  1.020e+06, trn/lr  1.767e-06, val/acc 8.125e-01, val/nll 6.709e-01
[2023-02-05 09:23:25] [Epoch   223/  500] trn/posterior_energy  1.023e+06, trn/neg_log_likelihood  3.113e+03, trn/neg_log_prior  1.020e+06, trn/lr  1.758e-06, val/acc 8.177e-01, val/nll 6.842e-01
[2023-02-05 09:23:38] [Epoch   224/  500] trn/posterior_energy  1.023e+06, trn/neg_log_likelihood  3.117e+03, trn/neg_log_prior  1.020e+06, trn/lr  1.749e-06, val/acc 8.368e-01, val/nll 5.561e-01
[2023-02-05 09:23:50] [Epoch   225/  500] trn/posterior_energy  1.023e+06, trn/neg_log_likelihood  3.319e+03, trn/neg_log_prior  1.020e+06, trn/lr  1.739e-06, val/acc 8.211e-01, val/nll 6.658e-01
[2023-02-05 09:24:02] [Epoch   226/  500] trn/posterior_energy  1.023e+06, trn/neg_log_likelihood  3.194e+03, trn/neg_log_prior  1.020e+06, trn/lr  1.730e-06, val/acc 8.176e-01, val/nll 6.302e-01
[2023-02-05 09:24:15] [Epoch   227/  500] trn/posterior_energy  1.024e+06, trn/neg_log_likelihood  3.602e+03, trn/neg_log_prior  1.020e+06, trn/lr  1.721e-06, val/acc 8.050e-01, val/nll 6.846e-01
[2023-02-05 09:24:27] [Epoch   228/  500] trn/posterior_energy  1.023e+06, trn/neg_log_likelihood  3.294e+03, trn/neg_log_prior  1.020e+06, trn/lr  1.711e-06, val/acc 8.331e-01, val/nll 6.079e-01
[2023-02-05 09:24:39] [Epoch   229/  500] trn/posterior_energy  1.023e+06, trn/neg_log_likelihood  3.224e+03, trn/neg_log_prior  1.020e+06, trn/lr  1.702e-06, val/acc 8.124e-01, val/nll 6.915e-01
[2023-02-05 09:24:52] [Epoch   230/  500] trn/posterior_energy  1.023e+06, trn/neg_log_likelihood  3.170e+03, trn/neg_log_prior  1.020e+06, trn/lr  1.693e-06, val/acc 8.205e-01, val/nll 6.641e-01
[2023-02-05 09:25:04] [Epoch   231/  500] trn/posterior_energy  1.023e+06, trn/neg_log_likelihood  3.028e+03, trn/neg_log_prior  1.020e+06, trn/lr  1.683e-06, val/acc 8.138e-01, val/nll 6.864e-01
[2023-02-05 09:25:16] [Epoch   232/  500] trn/posterior_energy  1.023e+06, trn/neg_log_likelihood  3.352e+03, trn/neg_log_prior  1.020e+06, trn/lr  1.674e-06, val/acc 8.283e-01, val/nll 6.224e-01
[2023-02-05 09:25:28] [Epoch   233/  500] trn/posterior_energy  1.023e+06, trn/neg_log_likelihood  3.420e+03, trn/neg_log_prior  1.020e+06, trn/lr  1.665e-06, val/acc 8.371e-01, val/nll 5.828e-01
[2023-02-05 09:25:41] [Epoch   234/  500] trn/posterior_energy  1.022e+06, trn/neg_log_likelihood  2.564e+03, trn/neg_log_prior  1.020e+06, trn/lr  1.655e-06, val/acc 8.231e-01, val/nll 6.635e-01
[2023-02-05 09:25:53] [Epoch   235/  500] trn/posterior_energy  1.023e+06, trn/neg_log_likelihood  3.313e+03, trn/neg_log_prior  1.019e+06, trn/lr  1.646e-06, val/acc 7.886e-01, val/nll 7.848e-01
[2023-02-05 09:26:05] [Epoch   236/  500] trn/posterior_energy  1.022e+06, trn/neg_log_likelihood  2.951e+03, trn/neg_log_prior  1.019e+06, trn/lr  1.636e-06, val/acc 8.294e-01, val/nll 6.151e-01
[2023-02-05 09:26:17] [Epoch   237/  500] trn/posterior_energy  1.023e+06, trn/neg_log_likelihood  3.430e+03, trn/neg_log_prior  1.020e+06, trn/lr  1.627e-06, val/acc 8.363e-01, val/nll 6.107e-01
[2023-02-05 09:26:29] [Epoch   238/  500] trn/posterior_energy  1.022e+06, trn/neg_log_likelihood  2.953e+03, trn/neg_log_prior  1.019e+06, trn/lr  1.618e-06, val/acc 8.180e-01, val/nll 6.457e-01
[2023-02-05 09:26:42] [Epoch   239/  500] trn/posterior_energy  1.022e+06, trn/neg_log_likelihood  3.084e+03, trn/neg_log_prior  1.019e+06, trn/lr  1.608e-06, val/acc 8.228e-01, val/nll 6.341e-01
[2023-02-05 09:26:54] [Epoch   240/  500] trn/posterior_energy  1.022e+06, trn/neg_log_likelihood  2.863e+03, trn/neg_log_prior  1.019e+06, trn/lr  1.599e-06, val/acc 7.855e-01, val/nll 8.155e-01
[2023-02-05 09:27:05] [Epoch   241/  500] trn/posterior_energy  1.022e+06, trn/neg_log_likelihood  2.901e+03, trn/neg_log_prior  1.019e+06, trn/lr  1.589e-06, val/acc 8.185e-01, val/nll 7.001e-01
[2023-02-05 09:27:17] [Epoch   242/  500] trn/posterior_energy  1.022e+06, trn/neg_log_likelihood  2.995e+03, trn/neg_log_prior  1.019e+06, trn/lr  1.580e-06, val/acc 8.220e-01, val/nll 6.845e-01
[2023-02-05 09:27:31] [Epoch   243/  500] trn/posterior_energy  1.022e+06, trn/neg_log_likelihood  2.906e+03, trn/neg_log_prior  1.019e+06, trn/lr  1.571e-06, val/acc 8.404e-01, val/nll 5.792e-01 (best_acc: 8.378e-01 -> 8.404e-01, test_acc: 8.342e-01, test_nll: 6.082e-01)
[2023-02-05 09:27:43] [Epoch   244/  500] trn/posterior_energy  1.022e+06, trn/neg_log_likelihood  3.011e+03, trn/neg_log_prior  1.019e+06, trn/lr  1.561e-06, val/acc 8.133e-01, val/nll 6.872e-01
[2023-02-05 09:27:55] [Epoch   245/  500] trn/posterior_energy  1.022e+06, trn/neg_log_likelihood  3.097e+03, trn/neg_log_prior  1.019e+06, trn/lr  1.552e-06, val/acc 8.260e-01, val/nll 6.206e-01
[2023-02-05 09:28:07] [Epoch   246/  500] trn/posterior_energy  1.021e+06, trn/neg_log_likelihood  2.623e+03, trn/neg_log_prior  1.019e+06, trn/lr  1.542e-06, val/acc 8.170e-01, val/nll 6.513e-01
[2023-02-05 09:28:20] [Epoch   247/  500] trn/posterior_energy  1.022e+06, trn/neg_log_likelihood  3.124e+03, trn/neg_log_prior  1.019e+06, trn/lr  1.533e-06, val/acc 8.223e-01, val/nll 6.867e-01
[2023-02-05 09:28:32] [Epoch   248/  500] trn/posterior_energy  1.021e+06, trn/neg_log_likelihood  2.607e+03, trn/neg_log_prior  1.019e+06, trn/lr  1.524e-06, val/acc 8.303e-01, val/nll 6.511e-01
[2023-02-05 09:28:44] [Epoch   249/  500] trn/posterior_energy  1.021e+06, trn/neg_log_likelihood  2.930e+03, trn/neg_log_prior  1.019e+06, trn/lr  1.514e-06, val/acc 8.288e-01, val/nll 6.634e-01
[2023-02-05 09:28:56] [Epoch   250/  500] trn/posterior_energy  1.021e+06, trn/neg_log_likelihood  2.749e+03, trn/neg_log_prior  1.018e+06, trn/lr  1.505e-06, val/acc 8.247e-01, val/nll 6.674e-01
[2023-02-05 09:29:09] [Epoch   251/  500] trn/posterior_energy  1.021e+06, trn/neg_log_likelihood  2.728e+03, trn/neg_log_prior  1.018e+06, trn/lr  1.495e-06, val/acc 8.210e-01, val/nll 6.137e-01
[2023-02-05 09:29:21] [Epoch   252/  500] trn/posterior_energy  1.021e+06, trn/neg_log_likelihood  2.854e+03, trn/neg_log_prior  1.018e+06, trn/lr  1.486e-06, val/acc 8.356e-01, val/nll 6.003e-01
[2023-02-05 09:29:33] [Epoch   253/  500] trn/posterior_energy  1.021e+06, trn/neg_log_likelihood  2.480e+03, trn/neg_log_prior  1.018e+06, trn/lr  1.476e-06, val/acc 8.344e-01, val/nll 6.379e-01
[2023-02-05 09:29:45] [Epoch   254/  500] trn/posterior_energy  1.021e+06, trn/neg_log_likelihood  2.913e+03, trn/neg_log_prior  1.018e+06, trn/lr  1.467e-06, val/acc 8.280e-01, val/nll 6.008e-01
[2023-02-05 09:29:58] [Epoch   255/  500] trn/posterior_energy  1.021e+06, trn/neg_log_likelihood  2.707e+03, trn/neg_log_prior  1.018e+06, trn/lr  1.458e-06, val/acc 8.313e-01, val/nll 6.120e-01
[2023-02-05 09:30:10] [Epoch   256/  500] trn/posterior_energy  1.020e+06, trn/neg_log_likelihood  2.644e+03, trn/neg_log_prior  1.018e+06, trn/lr  1.448e-06, val/acc 8.180e-01, val/nll 7.053e-01
[2023-02-05 09:30:22] [Epoch   257/  500] trn/posterior_energy  1.021e+06, trn/neg_log_likelihood  2.839e+03, trn/neg_log_prior  1.018e+06, trn/lr  1.439e-06, val/acc 8.308e-01, val/nll 6.309e-01
[2023-02-05 09:30:34] [Epoch   258/  500] trn/posterior_energy  1.020e+06, trn/neg_log_likelihood  2.694e+03, trn/neg_log_prior  1.018e+06, trn/lr  1.429e-06, val/acc 8.095e-01, val/nll 7.132e-01
[2023-02-05 09:30:47] [Epoch   259/  500] trn/posterior_energy  1.020e+06, trn/neg_log_likelihood  2.314e+03, trn/neg_log_prior  1.018e+06, trn/lr  1.420e-06, val/acc 8.226e-01, val/nll 6.672e-01
[2023-02-05 09:30:59] [Epoch   260/  500] trn/posterior_energy  1.020e+06, trn/neg_log_likelihood  2.716e+03, trn/neg_log_prior  1.018e+06, trn/lr  1.411e-06, val/acc 8.222e-01, val/nll 6.365e-01
[2023-02-05 09:31:11] [Epoch   261/  500] trn/posterior_energy  1.020e+06, trn/neg_log_likelihood  2.761e+03, trn/neg_log_prior  1.018e+06, trn/lr  1.401e-06, val/acc 8.304e-01, val/nll 6.547e-01
[2023-02-05 09:31:22] [Epoch   262/  500] trn/posterior_energy  1.020e+06, trn/neg_log_likelihood  2.515e+03, trn/neg_log_prior  1.017e+06, trn/lr  1.392e-06, val/acc 8.249e-01, val/nll 6.772e-01
[2023-02-05 09:31:34] [Epoch   263/  500] trn/posterior_energy  1.020e+06, trn/neg_log_likelihood  2.613e+03, trn/neg_log_prior  1.017e+06, trn/lr  1.382e-06, val/acc 8.319e-01, val/nll 6.015e-01
[2023-02-05 09:31:47] [Epoch   264/  500] trn/posterior_energy  1.019e+06, trn/neg_log_likelihood  2.193e+03, trn/neg_log_prior  1.017e+06, trn/lr  1.373e-06, val/acc 8.302e-01, val/nll 6.289e-01
[2023-02-05 09:31:59] [Epoch   265/  500] trn/posterior_energy  1.020e+06, trn/neg_log_likelihood  2.683e+03, trn/neg_log_prior  1.017e+06, trn/lr  1.364e-06, val/acc 8.305e-01, val/nll 6.422e-01
[2023-02-05 09:32:11] [Epoch   266/  500] trn/posterior_energy  1.019e+06, trn/neg_log_likelihood  2.416e+03, trn/neg_log_prior  1.017e+06, trn/lr  1.354e-06, val/acc 8.205e-01, val/nll 6.956e-01
[2023-02-05 09:32:25] [Epoch   267/  500] trn/posterior_energy  1.020e+06, trn/neg_log_likelihood  2.869e+03, trn/neg_log_prior  1.017e+06, trn/lr  1.345e-06, val/acc 8.438e-01, val/nll 5.898e-01 (best_acc: 8.404e-01 -> 8.438e-01, test_acc: 8.446e-01, test_nll: 5.908e-01)
[2023-02-05 09:32:37] [Epoch   268/  500] trn/posterior_energy  1.019e+06, trn/neg_log_likelihood  2.070e+03, trn/neg_log_prior  1.017e+06, trn/lr  1.335e-06, val/acc 8.417e-01, val/nll 6.039e-01
[2023-02-05 09:32:49] [Epoch   269/  500] trn/posterior_energy  1.019e+06, trn/neg_log_likelihood  2.317e+03, trn/neg_log_prior  1.017e+06, trn/lr  1.326e-06, val/acc 8.227e-01, val/nll 6.809e-01
[2023-02-05 09:33:02] [Epoch   270/  500] trn/posterior_energy  1.019e+06, trn/neg_log_likelihood  2.328e+03, trn/neg_log_prior  1.017e+06, trn/lr  1.317e-06, val/acc 8.244e-01, val/nll 6.990e-01
[2023-02-05 09:33:14] [Epoch   271/  500] trn/posterior_energy  1.019e+06, trn/neg_log_likelihood  2.602e+03, trn/neg_log_prior  1.017e+06, trn/lr  1.307e-06, val/acc 8.252e-01, val/nll 7.077e-01
[2023-02-05 09:33:26] [Epoch   272/  500] trn/posterior_energy  1.019e+06, trn/neg_log_likelihood  2.310e+03, trn/neg_log_prior  1.017e+06, trn/lr  1.298e-06, val/acc 8.177e-01, val/nll 6.959e-01
[2023-02-05 09:33:38] [Epoch   273/  500] trn/posterior_energy  1.019e+06, trn/neg_log_likelihood  2.373e+03, trn/neg_log_prior  1.017e+06, trn/lr  1.289e-06, val/acc 8.361e-01, val/nll 6.233e-01
[2023-02-05 09:33:50] [Epoch   274/  500] trn/posterior_energy  1.019e+06, trn/neg_log_likelihood  2.421e+03, trn/neg_log_prior  1.016e+06, trn/lr  1.279e-06, val/acc 8.166e-01, val/nll 7.223e-01
[2023-02-05 09:34:03] [Epoch   275/  500] trn/posterior_energy  1.019e+06, trn/neg_log_likelihood  2.283e+03, trn/neg_log_prior  1.016e+06, trn/lr  1.270e-06, val/acc 8.427e-01, val/nll 5.728e-01
[2023-02-05 09:34:15] [Epoch   276/  500] trn/posterior_energy  1.018e+06, trn/neg_log_likelihood  2.143e+03, trn/neg_log_prior  1.016e+06, trn/lr  1.261e-06, val/acc 8.269e-01, val/nll 6.485e-01
[2023-02-05 09:34:27] [Epoch   277/  500] trn/posterior_energy  1.018e+06, trn/neg_log_likelihood  2.133e+03, trn/neg_log_prior  1.016e+06, trn/lr  1.251e-06, val/acc 8.298e-01, val/nll 6.689e-01
[2023-02-05 09:34:40] [Epoch   278/  500] trn/posterior_energy  1.019e+06, trn/neg_log_likelihood  2.477e+03, trn/neg_log_prior  1.016e+06, trn/lr  1.242e-06, val/acc 8.374e-01, val/nll 6.129e-01
[2023-02-05 09:34:52] [Epoch   279/  500] trn/posterior_energy  1.018e+06, trn/neg_log_likelihood  2.081e+03, trn/neg_log_prior  1.016e+06, trn/lr  1.233e-06, val/acc 8.329e-01, val/nll 6.434e-01
[2023-02-05 09:35:04] [Epoch   280/  500] trn/posterior_energy  1.018e+06, trn/neg_log_likelihood  2.402e+03, trn/neg_log_prior  1.016e+06, trn/lr  1.224e-06, val/acc 8.260e-01, val/nll 6.635e-01
[2023-02-05 09:35:18] [Epoch   281/  500] trn/posterior_energy  1.018e+06, trn/neg_log_likelihood  2.132e+03, trn/neg_log_prior  1.016e+06, trn/lr  1.214e-06, val/acc 8.461e-01, val/nll 5.950e-01 (best_acc: 8.438e-01 -> 8.461e-01, test_acc: 8.439e-01, test_nll: 6.084e-01)
[2023-02-05 09:35:30] [Epoch   282/  500] trn/posterior_energy  1.018e+06, trn/neg_log_likelihood  2.248e+03, trn/neg_log_prior  1.016e+06, trn/lr  1.205e-06, val/acc 8.330e-01, val/nll 6.705e-01
[2023-02-05 09:35:43] [Epoch   283/  500] trn/posterior_energy  1.018e+06, trn/neg_log_likelihood  2.114e+03, trn/neg_log_prior  1.016e+06, trn/lr  1.196e-06, val/acc 8.310e-01, val/nll 6.574e-01
[2023-02-05 09:35:55] [Epoch   284/  500] trn/posterior_energy  1.018e+06, trn/neg_log_likelihood  2.293e+03, trn/neg_log_prior  1.016e+06, trn/lr  1.187e-06, val/acc 8.421e-01, val/nll 6.080e-01
[2023-02-05 09:36:07] [Epoch   285/  500] trn/posterior_energy  1.018e+06, trn/neg_log_likelihood  2.028e+03, trn/neg_log_prior  1.016e+06, trn/lr  1.177e-06, val/acc 8.338e-01, val/nll 6.317e-01
[2023-02-05 09:36:20] [Epoch   286/  500] trn/posterior_energy  1.018e+06, trn/neg_log_likelihood  2.006e+03, trn/neg_log_prior  1.016e+06, trn/lr  1.168e-06, val/acc 8.410e-01, val/nll 5.972e-01
[2023-02-05 09:36:32] [Epoch   287/  500] trn/posterior_energy  1.017e+06, trn/neg_log_likelihood  1.876e+03, trn/neg_log_prior  1.015e+06, trn/lr  1.159e-06, val/acc 8.298e-01, val/nll 6.753e-01
[2023-02-05 09:36:44] [Epoch   288/  500] trn/posterior_energy  1.017e+06, trn/neg_log_likelihood  2.057e+03, trn/neg_log_prior  1.015e+06, trn/lr  1.150e-06, val/acc 8.433e-01, val/nll 5.778e-01
[2023-02-05 09:36:57] [Epoch   289/  500] trn/posterior_energy  1.017e+06, trn/neg_log_likelihood  1.720e+03, trn/neg_log_prior  1.015e+06, trn/lr  1.141e-06, val/acc 8.257e-01, val/nll 6.441e-01
[2023-02-05 09:37:09] [Epoch   290/  500] trn/posterior_energy  1.017e+06, trn/neg_log_likelihood  2.280e+03, trn/neg_log_prior  1.015e+06, trn/lr  1.132e-06, val/acc 8.211e-01, val/nll 6.970e-01
[2023-02-05 09:37:21] [Epoch   291/  500] trn/posterior_energy  1.017e+06, trn/neg_log_likelihood  2.045e+03, trn/neg_log_prior  1.015e+06, trn/lr  1.122e-06, val/acc 8.416e-01, val/nll 5.968e-01
[2023-02-05 09:37:33] [Epoch   292/  500] trn/posterior_energy  1.017e+06, trn/neg_log_likelihood  1.934e+03, trn/neg_log_prior  1.015e+06, trn/lr  1.113e-06, val/acc 8.367e-01, val/nll 6.015e-01
[2023-02-05 09:37:46] [Epoch   293/  500] trn/posterior_energy  1.017e+06, trn/neg_log_likelihood  1.866e+03, trn/neg_log_prior  1.015e+06, trn/lr  1.104e-06, val/acc 8.187e-01, val/nll 7.184e-01
[2023-02-05 09:37:58] [Epoch   294/  500] trn/posterior_energy  1.017e+06, trn/neg_log_likelihood  1.995e+03, trn/neg_log_prior  1.015e+06, trn/lr  1.095e-06, val/acc 8.227e-01, val/nll 6.877e-01
[2023-02-05 09:38:10] [Epoch   295/  500] trn/posterior_energy  1.017e+06, trn/neg_log_likelihood  2.325e+03, trn/neg_log_prior  1.015e+06, trn/lr  1.086e-06, val/acc 8.425e-01, val/nll 6.287e-01
[2023-02-05 09:38:22] [Epoch   296/  500] trn/posterior_energy  1.017e+06, trn/neg_log_likelihood  1.771e+03, trn/neg_log_prior  1.015e+06, trn/lr  1.077e-06, val/acc 8.404e-01, val/nll 6.237e-01
[2023-02-05 09:38:34] [Epoch   297/  500] trn/posterior_energy  1.016e+06, trn/neg_log_likelihood  1.809e+03, trn/neg_log_prior  1.015e+06, trn/lr  1.068e-06, val/acc 8.163e-01, val/nll 7.233e-01
[2023-02-05 09:38:46] [Epoch   298/  500] trn/posterior_energy  1.016e+06, trn/neg_log_likelihood  1.758e+03, trn/neg_log_prior  1.014e+06, trn/lr  1.059e-06, val/acc 8.294e-01, val/nll 6.491e-01
[2023-02-05 09:38:58] [Epoch   299/  500] trn/posterior_energy  1.017e+06, trn/neg_log_likelihood  2.115e+03, trn/neg_log_prior  1.014e+06, trn/lr  1.050e-06, val/acc 8.306e-01, val/nll 6.281e-01
[2023-02-05 09:39:10] [Epoch   300/  500] trn/posterior_energy  1.016e+06, trn/neg_log_likelihood  1.961e+03, trn/neg_log_prior  1.014e+06, trn/lr  1.041e-06, val/acc 8.280e-01, val/nll 6.413e-01
[2023-02-05 09:39:22] [Epoch   301/  500] trn/posterior_energy  1.016e+06, trn/neg_log_likelihood  1.642e+03, trn/neg_log_prior  1.014e+06, trn/lr  1.032e-06, val/acc 8.398e-01, val/nll 6.057e-01
[2023-02-05 09:39:34] [Epoch   302/  500] trn/posterior_energy  1.016e+06, trn/neg_log_likelihood  1.794e+03, trn/neg_log_prior  1.014e+06, trn/lr  1.023e-06, val/acc 8.381e-01, val/nll 6.252e-01
[2023-02-05 09:39:46] [Epoch   303/  500] trn/posterior_energy  1.016e+06, trn/neg_log_likelihood  1.799e+03, trn/neg_log_prior  1.014e+06, trn/lr  1.014e-06, val/acc 8.335e-01, val/nll 6.324e-01
[2023-02-05 09:39:58] [Epoch   304/  500] trn/posterior_energy  1.015e+06, trn/neg_log_likelihood  1.436e+03, trn/neg_log_prior  1.014e+06, trn/lr  1.005e-06, val/acc 8.366e-01, val/nll 6.200e-01
[2023-02-05 09:40:11] [Epoch   305/  500] trn/posterior_energy  1.016e+06, trn/neg_log_likelihood  1.825e+03, trn/neg_log_prior  1.014e+06, trn/lr  9.963e-07, val/acc 8.388e-01, val/nll 6.301e-01
[2023-02-05 09:40:23] [Epoch   306/  500] trn/posterior_energy  1.016e+06, trn/neg_log_likelihood  1.772e+03, trn/neg_log_prior  1.014e+06, trn/lr  9.875e-07, val/acc 8.305e-01, val/nll 6.743e-01
[2023-02-05 09:40:35] [Epoch   307/  500] trn/posterior_energy  1.015e+06, trn/neg_log_likelihood  1.752e+03, trn/neg_log_prior  1.014e+06, trn/lr  9.786e-07, val/acc 8.240e-01, val/nll 7.033e-01
[2023-02-05 09:40:47] [Epoch   308/  500] trn/posterior_energy  1.015e+06, trn/neg_log_likelihood  1.626e+03, trn/neg_log_prior  1.014e+06, trn/lr  9.698e-07, val/acc 8.438e-01, val/nll 6.138e-01
[2023-02-05 09:40:59] [Epoch   309/  500] trn/posterior_energy  1.015e+06, trn/neg_log_likelihood  1.643e+03, trn/neg_log_prior  1.013e+06, trn/lr  9.610e-07, val/acc 8.350e-01, val/nll 6.329e-01
[2023-02-05 09:41:11] [Epoch   310/  500] trn/posterior_energy  1.016e+06, trn/neg_log_likelihood  2.051e+03, trn/neg_log_prior  1.013e+06, trn/lr  9.522e-07, val/acc 8.326e-01, val/nll 6.863e-01
