[2023-02-05 20:16:58] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-05 20:16:58] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 3e-07
- args.optim_momentum    : 0.97
- args.prior_precision   : 20.0
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000003_mo-0.97_pr-03/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 20:17:04] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-05 20:17:47] [Epoch     1/  500] trn/posterior_energy  2.660e+06, trn/neg_log_likelihood  8.016e+04, trn/neg_log_prior  2.580e+06, trn/lr  3.000e-07, val/acc 4.140e-01, val/nll 1.589e+00 (best_acc: 0.000e+00 -> 4.140e-01, test_acc: 4.171e-01, test_nll: 1.585e+00)
[2023-02-05 21:00:28] [Epoch   206/  500] trn/posterior_energy  2.514e+06, trn/neg_log_likelihood  2.372e+03, trn/neg_log_prior  2.511e+06, trn/lr  1.914e-07, val/acc 8.376e-01, val/nll 6.089e-01
[2023-02-05 21:00:40] [Epoch   207/  500] trn/posterior_energy  2.514e+06, trn/neg_log_likelihood  2.844e+03, trn/neg_log_prior  2.511e+06, trn/lr  1.905e-07, val/acc 8.404e-01, val/nll 5.847e-01
[2023-02-05 21:00:52] [Epoch   208/  500] trn/posterior_energy  2.513e+06, trn/neg_log_likelihood  2.462e+03, trn/neg_log_prior  2.511e+06, trn/lr  1.896e-07, val/acc 8.389e-01, val/nll 6.128e-01
[2023-02-05 21:01:05] [Epoch   209/  500] trn/posterior_energy  2.513e+06, trn/neg_log_likelihood  2.661e+03, trn/neg_log_prior  2.511e+06, trn/lr  1.887e-07, val/acc 8.329e-01, val/nll 6.341e-01
[2023-02-05 21:01:17] [Epoch   210/  500] trn/posterior_energy  2.513e+06, trn/neg_log_likelihood  2.692e+03, trn/neg_log_prior  2.511e+06, trn/lr  1.878e-07, val/acc 8.363e-01, val/nll 6.190e-01
[2023-02-05 21:01:29] [Epoch   211/  500] trn/posterior_energy  2.514e+06, trn/neg_log_likelihood  3.168e+03, trn/neg_log_prior  2.511e+06, trn/lr  1.868e-07, val/acc 8.282e-01, val/nll 6.187e-01
[2023-02-05 21:01:42] [Epoch   212/  500] trn/posterior_energy  2.514e+06, trn/neg_log_likelihood  2.979e+03, trn/neg_log_prior  2.511e+06, trn/lr  1.859e-07, val/acc 8.262e-01, val/nll 6.315e-01
[2023-02-05 21:01:54] [Epoch   213/  500] trn/posterior_energy  2.514e+06, trn/neg_log_likelihood  2.762e+03, trn/neg_log_prior  2.511e+06, trn/lr  1.850e-07, val/acc 8.390e-01, val/nll 5.935e-01
[2023-02-05 21:02:06] [Epoch   214/  500] trn/posterior_energy  2.514e+06, trn/neg_log_likelihood  2.709e+03, trn/neg_log_prior  2.511e+06, trn/lr  1.841e-07, val/acc 8.374e-01, val/nll 6.269e-01
[2023-02-05 21:02:18] [Epoch   215/  500] trn/posterior_energy  2.513e+06, trn/neg_log_likelihood  2.548e+03, trn/neg_log_prior  2.511e+06, trn/lr  1.832e-07, val/acc 8.372e-01, val/nll 6.237e-01
[2023-02-05 21:02:31] [Epoch   216/  500] trn/posterior_energy  2.513e+06, trn/neg_log_likelihood  2.482e+03, trn/neg_log_prior  2.511e+06, trn/lr  1.823e-07, val/acc 8.158e-01, val/nll 7.161e-01
[2023-02-05 21:02:44] [Epoch   217/  500] trn/posterior_energy  2.514e+06, trn/neg_log_likelihood  3.035e+03, trn/neg_log_prior  2.511e+06, trn/lr  1.813e-07, val/acc 8.436e-01, val/nll 5.943e-01 (best_acc: 8.421e-01 -> 8.436e-01, test_acc: 8.406e-01, test_nll: 6.036e-01)
[2023-02-05 21:02:57] [Epoch   218/  500] trn/posterior_energy  2.513e+06, trn/neg_log_likelihood  2.755e+03, trn/neg_log_prior  2.511e+06, trn/lr  1.804e-07, val/acc 8.367e-01, val/nll 5.999e-01
[2023-02-05 21:03:09] [Epoch   219/  500] trn/posterior_energy  2.513e+06, trn/neg_log_likelihood  2.930e+03, trn/neg_log_prior  2.511e+06, trn/lr  1.795e-07, val/acc 8.354e-01, val/nll 6.119e-01
[2023-02-05 21:03:21] [Epoch   220/  500] trn/posterior_energy  2.513e+06, trn/neg_log_likelihood  2.402e+03, trn/neg_log_prior  2.510e+06, trn/lr  1.786e-07, val/acc 8.252e-01, val/nll 6.735e-01
[2023-02-05 21:03:33] [Epoch   221/  500] trn/posterior_energy  2.513e+06, trn/neg_log_likelihood  2.651e+03, trn/neg_log_prior  2.510e+06, trn/lr  1.776e-07, val/acc 8.368e-01, val/nll 6.055e-01
[2023-02-05 21:03:45] [Epoch   222/  500] trn/posterior_energy  2.513e+06, trn/neg_log_likelihood  2.897e+03, trn/neg_log_prior  2.510e+06, trn/lr  1.767e-07, val/acc 8.272e-01, val/nll 6.472e-01
[2023-02-05 21:03:57] [Epoch   223/  500] trn/posterior_energy  2.513e+06, trn/neg_log_likelihood  2.472e+03, trn/neg_log_prior  2.510e+06, trn/lr  1.758e-07, val/acc 8.421e-01, val/nll 6.155e-01
[2023-02-05 21:04:09] [Epoch   224/  500] trn/posterior_energy  2.513e+06, trn/neg_log_likelihood  2.506e+03, trn/neg_log_prior  2.510e+06, trn/lr  1.749e-07, val/acc 8.346e-01, val/nll 6.147e-01
[2023-02-05 21:04:20] [Epoch   225/  500] trn/posterior_energy  2.513e+06, trn/neg_log_likelihood  2.352e+03, trn/neg_log_prior  2.510e+06, trn/lr  1.739e-07, val/acc 8.324e-01, val/nll 6.377e-01
[2023-02-05 21:04:31] [Epoch   226/  500] trn/posterior_energy  2.512e+06, trn/neg_log_likelihood  2.363e+03, trn/neg_log_prior  2.510e+06, trn/lr  1.730e-07, val/acc 8.424e-01, val/nll 5.991e-01
[2023-02-05 21:04:43] [Epoch   227/  500] trn/posterior_energy  2.512e+06, trn/neg_log_likelihood  2.306e+03, trn/neg_log_prior  2.510e+06, trn/lr  1.721e-07, val/acc 8.319e-01, val/nll 6.595e-01
[2023-02-05 21:04:55] [Epoch   228/  500] trn/posterior_energy  2.512e+06, trn/neg_log_likelihood  2.550e+03, trn/neg_log_prior  2.510e+06, trn/lr  1.711e-07, val/acc 8.244e-01, val/nll 6.568e-01
[2023-02-05 21:05:09] [Epoch   229/  500] trn/posterior_energy  2.512e+06, trn/neg_log_likelihood  2.488e+03, trn/neg_log_prior  2.510e+06, trn/lr  1.702e-07, val/acc 8.441e-01, val/nll 5.869e-01 (best_acc: 8.436e-01 -> 8.441e-01, test_acc: 8.410e-01, test_nll: 6.092e-01)
[2023-02-05 21:05:21] [Epoch   230/  500] trn/posterior_energy  2.513e+06, trn/neg_log_likelihood  3.078e+03, trn/neg_log_prior  2.510e+06, trn/lr  1.693e-07, val/acc 8.315e-01, val/nll 6.319e-01
[2023-02-05 21:05:33] [Epoch   231/  500] trn/posterior_energy  2.513e+06, trn/neg_log_likelihood  2.392e+03, trn/neg_log_prior  2.510e+06, trn/lr  1.683e-07, val/acc 8.386e-01, val/nll 6.209e-01
[2023-02-05 21:05:44] [Epoch   232/  500] trn/posterior_energy  2.513e+06, trn/neg_log_likelihood  2.631e+03, trn/neg_log_prior  2.510e+06, trn/lr  1.674e-07, val/acc 8.238e-01, val/nll 6.542e-01
[2023-02-05 21:05:56] [Epoch   233/  500] trn/posterior_energy  2.512e+06, trn/neg_log_likelihood  2.049e+03, trn/neg_log_prior  2.510e+06, trn/lr  1.665e-07, val/acc 8.424e-01, val/nll 6.473e-01
[2023-02-05 21:06:07] [Epoch   234/  500] trn/posterior_energy  2.512e+06, trn/neg_log_likelihood  2.241e+03, trn/neg_log_prior  2.510e+06, trn/lr  1.655e-07, val/acc 8.331e-01, val/nll 6.309e-01
[2023-02-05 21:06:19] [Epoch   235/  500] trn/posterior_energy  2.511e+06, trn/neg_log_likelihood  2.065e+03, trn/neg_log_prior  2.509e+06, trn/lr  1.646e-07, val/acc 8.326e-01, val/nll 6.133e-01
[2023-02-05 21:06:31] [Epoch   236/  500] trn/posterior_energy  2.512e+06, trn/neg_log_likelihood  2.297e+03, trn/neg_log_prior  2.509e+06, trn/lr  1.636e-07, val/acc 8.362e-01, val/nll 6.273e-01
[2023-02-05 21:06:45] [Epoch   237/  500] trn/posterior_energy  2.511e+06, trn/neg_log_likelihood  1.873e+03, trn/neg_log_prior  2.509e+06, trn/lr  1.627e-07, val/acc 8.449e-01, val/nll 6.091e-01 (best_acc: 8.441e-01 -> 8.449e-01, test_acc: 8.418e-01, test_nll: 6.290e-01)
[2023-02-05 21:06:57] [Epoch   238/  500] trn/posterior_energy  2.511e+06, trn/neg_log_likelihood  2.544e+03, trn/neg_log_prior  2.509e+06, trn/lr  1.618e-07, val/acc 8.387e-01, val/nll 5.837e-01
[2023-02-05 21:07:09] [Epoch   239/  500] trn/posterior_energy  2.512e+06, trn/neg_log_likelihood  2.517e+03, trn/neg_log_prior  2.509e+06, trn/lr  1.608e-07, val/acc 8.390e-01, val/nll 6.101e-01
[2023-02-05 21:07:23] [Epoch   240/  500] trn/posterior_energy  2.512e+06, trn/neg_log_likelihood  2.622e+03, trn/neg_log_prior  2.509e+06, trn/lr  1.599e-07, val/acc 8.478e-01, val/nll 5.510e-01 (best_acc: 8.449e-01 -> 8.478e-01, test_acc: 8.475e-01, test_nll: 5.664e-01)
[2023-02-05 21:07:35] [Epoch   241/  500] trn/posterior_energy  2.511e+06, trn/neg_log_likelihood  2.140e+03, trn/neg_log_prior  2.509e+06, trn/lr  1.589e-07, val/acc 8.153e-01, val/nll 7.028e-01
[2023-02-05 21:07:48] [Epoch   242/  500] trn/posterior_energy  2.512e+06, trn/neg_log_likelihood  2.596e+03, trn/neg_log_prior  2.509e+06, trn/lr  1.580e-07, val/acc 8.503e-01, val/nll 5.864e-01 (best_acc: 8.478e-01 -> 8.503e-01, test_acc: 8.505e-01, test_nll: 6.066e-01)
[2023-02-05 21:07:59] [Epoch   243/  500] trn/posterior_energy  2.511e+06, trn/neg_log_likelihood  2.064e+03, trn/neg_log_prior  2.509e+06, trn/lr  1.571e-07, val/acc 8.465e-01, val/nll 5.630e-01
[2023-02-05 21:08:10] [Epoch   244/  500] trn/posterior_energy  2.511e+06, trn/neg_log_likelihood  2.070e+03, trn/neg_log_prior  2.509e+06, trn/lr  1.561e-07, val/acc 8.341e-01, val/nll 6.400e-01
[2023-02-05 21:08:22] [Epoch   245/  500] trn/posterior_energy  2.511e+06, trn/neg_log_likelihood  2.328e+03, trn/neg_log_prior  2.509e+06, trn/lr  1.552e-07, val/acc 8.215e-01, val/nll 6.887e-01
[2023-02-05 21:08:33] [Epoch   246/  500] trn/posterior_energy  2.511e+06, trn/neg_log_likelihood  2.467e+03, trn/neg_log_prior  2.509e+06, trn/lr  1.542e-07, val/acc 8.419e-01, val/nll 6.061e-01
[2023-02-05 21:08:44] [Epoch   247/  500] trn/posterior_energy  2.511e+06, trn/neg_log_likelihood  2.095e+03, trn/neg_log_prior  2.509e+06, trn/lr  1.533e-07, val/acc 8.235e-01, val/nll 6.819e-01
[2023-02-05 21:08:55] [Epoch   248/  500] trn/posterior_energy  2.511e+06, trn/neg_log_likelihood  2.210e+03, trn/neg_log_prior  2.509e+06, trn/lr  1.524e-07, val/acc 8.471e-01, val/nll 6.172e-01
[2023-02-05 21:09:06] [Epoch   249/  500] trn/posterior_energy  2.511e+06, trn/neg_log_likelihood  2.195e+03, trn/neg_log_prior  2.509e+06, trn/lr  1.514e-07, val/acc 8.344e-01, val/nll 6.225e-01
[2023-02-05 21:09:17] [Epoch   250/  500] trn/posterior_energy  2.510e+06, trn/neg_log_likelihood  1.740e+03, trn/neg_log_prior  2.508e+06, trn/lr  1.505e-07, val/acc 8.345e-01, val/nll 6.342e-01
[2023-02-05 21:09:29] [Epoch   251/  500] trn/posterior_energy  2.510e+06, trn/neg_log_likelihood  2.146e+03, trn/neg_log_prior  2.508e+06, trn/lr  1.495e-07, val/acc 8.374e-01, val/nll 6.614e-01
[2023-02-05 21:09:41] [Epoch   252/  500] trn/posterior_energy  2.511e+06, trn/neg_log_likelihood  2.266e+03, trn/neg_log_prior  2.508e+06, trn/lr  1.486e-07, val/acc 8.466e-01, val/nll 5.789e-01
[2023-02-05 21:09:55] [Epoch   253/  500] trn/posterior_energy  2.510e+06, trn/neg_log_likelihood  1.534e+03, trn/neg_log_prior  2.508e+06, trn/lr  1.476e-07, val/acc 8.514e-01, val/nll 5.731e-01 (best_acc: 8.503e-01 -> 8.514e-01, test_acc: 8.462e-01, test_nll: 6.075e-01)
[2023-02-05 21:10:07] [Epoch   254/  500] trn/posterior_energy  2.510e+06, trn/neg_log_likelihood  1.701e+03, trn/neg_log_prior  2.508e+06, trn/lr  1.467e-07, val/acc 8.189e-01, val/nll 7.482e-01
[2023-02-05 21:10:18] [Epoch   255/  500] trn/posterior_energy  2.510e+06, trn/neg_log_likelihood  2.203e+03, trn/neg_log_prior  2.508e+06, trn/lr  1.458e-07, val/acc 8.376e-01, val/nll 6.371e-01
[2023-02-05 21:10:30] [Epoch   256/  500] trn/posterior_energy  2.510e+06, trn/neg_log_likelihood  2.135e+03, trn/neg_log_prior  2.508e+06, trn/lr  1.448e-07, val/acc 8.377e-01, val/nll 6.238e-01
[2023-02-05 21:10:41] [Epoch   257/  500] trn/posterior_energy  2.510e+06, trn/neg_log_likelihood  1.807e+03, trn/neg_log_prior  2.508e+06, trn/lr  1.439e-07, val/acc 8.279e-01, val/nll 7.124e-01
[2023-02-05 21:10:53] [Epoch   258/  500] trn/posterior_energy  2.510e+06, trn/neg_log_likelihood  2.161e+03, trn/neg_log_prior  2.508e+06, trn/lr  1.429e-07, val/acc 8.247e-01, val/nll 6.654e-01
[2023-02-05 21:11:05] [Epoch   259/  500] trn/posterior_energy  2.510e+06, trn/neg_log_likelihood  2.204e+03, trn/neg_log_prior  2.508e+06, trn/lr  1.420e-07, val/acc 8.365e-01, val/nll 6.455e-01
[2023-02-05 21:11:17] [Epoch   260/  500] trn/posterior_energy  2.510e+06, trn/neg_log_likelihood  2.221e+03, trn/neg_log_prior  2.508e+06, trn/lr  1.411e-07, val/acc 8.267e-01, val/nll 6.850e-01
[2023-02-05 21:11:29] [Epoch   261/  500] trn/posterior_energy  2.510e+06, trn/neg_log_likelihood  2.218e+03, trn/neg_log_prior  2.508e+06, trn/lr  1.401e-07, val/acc 8.353e-01, val/nll 6.181e-01
[2023-02-05 21:11:41] [Epoch   262/  500] trn/posterior_energy  2.510e+06, trn/neg_log_likelihood  1.900e+03, trn/neg_log_prior  2.508e+06, trn/lr  1.392e-07, val/acc 8.419e-01, val/nll 6.247e-01
[2023-02-05 21:11:53] [Epoch   263/  500] trn/posterior_energy  2.509e+06, trn/neg_log_likelihood  1.798e+03, trn/neg_log_prior  2.508e+06, trn/lr  1.382e-07, val/acc 8.278e-01, val/nll 6.788e-01
[2023-02-05 21:12:04] [Epoch   264/  500] trn/posterior_energy  2.510e+06, trn/neg_log_likelihood  2.054e+03, trn/neg_log_prior  2.508e+06, trn/lr  1.373e-07, val/acc 8.165e-01, val/nll 7.354e-01
[2023-02-05 21:12:16] [Epoch   265/  500] trn/posterior_energy  2.509e+06, trn/neg_log_likelihood  1.704e+03, trn/neg_log_prior  2.508e+06, trn/lr  1.364e-07, val/acc 8.433e-01, val/nll 6.051e-01
[2023-02-05 21:12:29] [Epoch   266/  500] trn/posterior_energy  2.509e+06, trn/neg_log_likelihood  1.984e+03, trn/neg_log_prior  2.507e+06, trn/lr  1.354e-07, val/acc 8.408e-01, val/nll 6.193e-01
[2023-02-05 21:12:41] [Epoch   267/  500] trn/posterior_energy  2.509e+06, trn/neg_log_likelihood  1.887e+03, trn/neg_log_prior  2.507e+06, trn/lr  1.345e-07, val/acc 8.294e-01, val/nll 6.666e-01
[2023-02-05 21:12:53] [Epoch   268/  500] trn/posterior_energy  2.509e+06, trn/neg_log_likelihood  1.913e+03, trn/neg_log_prior  2.507e+06, trn/lr  1.335e-07, val/acc 8.406e-01, val/nll 6.057e-01
[2023-02-05 21:13:05] [Epoch   269/  500] trn/posterior_energy  2.509e+06, trn/neg_log_likelihood  1.708e+03, trn/neg_log_prior  2.507e+06, trn/lr  1.326e-07, val/acc 8.337e-01, val/nll 6.334e-01
[2023-02-05 21:13:17] [Epoch   270/  500] trn/posterior_energy  2.509e+06, trn/neg_log_likelihood  1.748e+03, trn/neg_log_prior  2.507e+06, trn/lr  1.317e-07, val/acc 8.490e-01, val/nll 5.696e-01
[2023-02-05 21:13:29] [Epoch   271/  500] trn/posterior_energy  2.508e+06, trn/neg_log_likelihood  1.491e+03, trn/neg_log_prior  2.507e+06, trn/lr  1.307e-07, val/acc 8.269e-01, val/nll 6.788e-01
[2023-02-05 21:13:41] [Epoch   272/  500] trn/posterior_energy  2.509e+06, trn/neg_log_likelihood  1.956e+03, trn/neg_log_prior  2.507e+06, trn/lr  1.298e-07, val/acc 8.292e-01, val/nll 6.918e-01
[2023-02-05 21:13:53] [Epoch   273/  500] trn/posterior_energy  2.509e+06, trn/neg_log_likelihood  1.916e+03, trn/neg_log_prior  2.507e+06, trn/lr  1.289e-07, val/acc 8.416e-01, val/nll 6.110e-01
[2023-02-05 21:14:04] [Epoch   274/  500] trn/posterior_energy  2.508e+06, trn/neg_log_likelihood  1.721e+03, trn/neg_log_prior  2.507e+06, trn/lr  1.279e-07, val/acc 8.428e-01, val/nll 5.928e-01
[2023-02-05 21:14:16] [Epoch   275/  500] trn/posterior_energy  2.509e+06, trn/neg_log_likelihood  2.019e+03, trn/neg_log_prior  2.507e+06, trn/lr  1.270e-07, val/acc 8.454e-01, val/nll 6.085e-01
[2023-02-05 21:14:29] [Epoch   276/  500] trn/posterior_energy  2.509e+06, trn/neg_log_likelihood  1.838e+03, trn/neg_log_prior  2.507e+06, trn/lr  1.261e-07, val/acc 8.241e-01, val/nll 6.953e-01
[2023-02-05 21:14:41] [Epoch   277/  500] trn/posterior_energy  2.509e+06, trn/neg_log_likelihood  2.141e+03, trn/neg_log_prior  2.507e+06, trn/lr  1.251e-07, val/acc 8.452e-01, val/nll 6.214e-01
[2023-02-05 21:14:53] [Epoch   278/  500] trn/posterior_energy  2.508e+06, trn/neg_log_likelihood  1.494e+03, trn/neg_log_prior  2.507e+06, trn/lr  1.242e-07, val/acc 8.407e-01, val/nll 6.431e-01
[2023-02-05 21:15:05] [Epoch   279/  500] trn/posterior_energy  2.509e+06, trn/neg_log_likelihood  1.939e+03, trn/neg_log_prior  2.507e+06, trn/lr  1.233e-07, val/acc 8.299e-01, val/nll 6.702e-01
[2023-02-05 21:15:17] [Epoch   280/  500] trn/posterior_energy  2.508e+06, trn/neg_log_likelihood  1.493e+03, trn/neg_log_prior  2.507e+06, trn/lr  1.224e-07, val/acc 8.504e-01, val/nll 6.280e-01
[2023-02-05 21:15:29] [Epoch   281/  500] trn/posterior_energy  2.508e+06, trn/neg_log_likelihood  1.378e+03, trn/neg_log_prior  2.506e+06, trn/lr  1.214e-07, val/acc 8.394e-01, val/nll 6.547e-01
[2023-02-05 21:15:41] [Epoch   282/  500] trn/posterior_energy  2.508e+06, trn/neg_log_likelihood  1.865e+03, trn/neg_log_prior  2.506e+06, trn/lr  1.205e-07, val/acc 8.326e-01, val/nll 6.484e-01
[2023-02-05 21:15:53] [Epoch   283/  500] trn/posterior_energy  2.508e+06, trn/neg_log_likelihood  1.669e+03, trn/neg_log_prior  2.506e+06, trn/lr  1.196e-07, val/acc 8.499e-01, val/nll 5.972e-01
[2023-02-05 21:16:05] [Epoch   284/  500] trn/posterior_energy  2.508e+06, trn/neg_log_likelihood  1.349e+03, trn/neg_log_prior  2.506e+06, trn/lr  1.187e-07, val/acc 8.447e-01, val/nll 6.017e-01
[2023-02-05 21:16:17] [Epoch   285/  500] trn/posterior_energy  2.507e+06, trn/neg_log_likelihood  1.137e+03, trn/neg_log_prior  2.506e+06, trn/lr  1.177e-07, val/acc 8.273e-01, val/nll 7.053e-01
[2023-02-05 21:16:29] [Epoch   286/  500] trn/posterior_energy  2.508e+06, trn/neg_log_likelihood  1.750e+03, trn/neg_log_prior  2.506e+06, trn/lr  1.168e-07, val/acc 8.367e-01, val/nll 6.530e-01
[2023-02-05 21:16:41] [Epoch   287/  500] trn/posterior_energy  2.507e+06, trn/neg_log_likelihood  1.536e+03, trn/neg_log_prior  2.506e+06, trn/lr  1.159e-07, val/acc 8.429e-01, val/nll 6.380e-01
[2023-02-05 21:16:53] [Epoch   288/  500] trn/posterior_energy  2.507e+06, trn/neg_log_likelihood  1.269e+03, trn/neg_log_prior  2.506e+06, trn/lr  1.150e-07, val/acc 8.213e-01, val/nll 7.091e-01
[2023-02-05 21:17:06] [Epoch   289/  500] trn/posterior_energy  2.507e+06, trn/neg_log_likelihood  1.774e+03, trn/neg_log_prior  2.506e+06, trn/lr  1.141e-07, val/acc 8.283e-01, val/nll 6.891e-01
[2023-02-05 21:17:18] [Epoch   290/  500] trn/posterior_energy  2.507e+06, trn/neg_log_likelihood  1.699e+03, trn/neg_log_prior  2.506e+06, trn/lr  1.132e-07, val/acc 8.426e-01, val/nll 6.049e-01
[2023-02-05 21:17:30] [Epoch   291/  500] trn/posterior_energy  2.507e+06, trn/neg_log_likelihood  1.636e+03, trn/neg_log_prior  2.506e+06, trn/lr  1.122e-07, val/acc 8.300e-01, val/nll 6.901e-01
[2023-02-05 21:17:42] [Epoch   292/  500] trn/posterior_energy  2.507e+06, trn/neg_log_likelihood  1.503e+03, trn/neg_log_prior  2.506e+06, trn/lr  1.113e-07, val/acc 8.392e-01, val/nll 6.304e-01
[2023-02-05 21:17:54] [Epoch   293/  500] trn/posterior_energy  2.507e+06, trn/neg_log_likelihood  1.336e+03, trn/neg_log_prior  2.505e+06, trn/lr  1.104e-07, val/acc 8.421e-01, val/nll 6.276e-01
[2023-02-05 21:18:07] [Epoch   294/  500] trn/posterior_energy  2.507e+06, trn/neg_log_likelihood  1.431e+03, trn/neg_log_prior  2.505e+06, trn/lr  1.095e-07, val/acc 8.310e-01, val/nll 6.699e-01
[2023-02-05 21:18:19] [Epoch   295/  500] trn/posterior_energy  2.507e+06, trn/neg_log_likelihood  1.428e+03, trn/neg_log_prior  2.505e+06, trn/lr  1.086e-07, val/acc 8.215e-01, val/nll 7.255e-01
[2023-02-05 21:18:31] [Epoch   296/  500] trn/posterior_energy  2.507e+06, trn/neg_log_likelihood  1.792e+03, trn/neg_log_prior  2.505e+06, trn/lr  1.077e-07, val/acc 8.298e-01, val/nll 6.771e-01
[2023-02-05 21:18:43] [Epoch   297/  500] trn/posterior_energy  2.506e+06, trn/neg_log_likelihood  1.219e+03, trn/neg_log_prior  2.505e+06, trn/lr  1.068e-07, val/acc 8.247e-01, val/nll 7.247e-01
[2023-02-05 21:18:55] [Epoch   298/  500] trn/posterior_energy  2.507e+06, trn/neg_log_likelihood  1.433e+03, trn/neg_log_prior  2.505e+06, trn/lr  1.059e-07, val/acc 8.356e-01, val/nll 6.509e-01
[2023-02-05 21:19:07] [Epoch   299/  500] trn/posterior_energy  2.507e+06, trn/neg_log_likelihood  1.442e+03, trn/neg_log_prior  2.505e+06, trn/lr  1.050e-07, val/acc 8.377e-01, val/nll 6.195e-01
[2023-02-05 21:19:19] [Epoch   300/  500] trn/posterior_energy  2.506e+06, trn/neg_log_likelihood  1.278e+03, trn/neg_log_prior  2.505e+06, trn/lr  1.041e-07, val/acc 8.429e-01, val/nll 6.297e-01
[2023-02-05 21:19:31] [Epoch   301/  500] trn/posterior_energy  2.506e+06, trn/neg_log_likelihood  1.172e+03, trn/neg_log_prior  2.505e+06, trn/lr  1.032e-07, val/acc 8.449e-01, val/nll 6.124e-01
[2023-02-05 21:19:43] [Epoch   302/  500] trn/posterior_energy  2.506e+06, trn/neg_log_likelihood  1.297e+03, trn/neg_log_prior  2.505e+06, trn/lr  1.023e-07, val/acc 8.338e-01, val/nll 6.807e-01
[2023-02-05 21:19:55] [Epoch   303/  500] trn/posterior_energy  2.506e+06, trn/neg_log_likelihood  1.430e+03, trn/neg_log_prior  2.505e+06, trn/lr  1.014e-07, val/acc 8.375e-01, val/nll 6.806e-01
[2023-02-05 21:20:07] [Epoch   304/  500] trn/posterior_energy  2.506e+06, trn/neg_log_likelihood  1.470e+03, trn/neg_log_prior  2.505e+06, trn/lr  1.005e-07, val/acc 8.450e-01, val/nll 6.075e-01
[2023-02-05 21:20:19] [Epoch   305/  500] trn/posterior_energy  2.506e+06, trn/neg_log_likelihood  1.067e+03, trn/neg_log_prior  2.505e+06, trn/lr  9.963e-08, val/acc 8.402e-01, val/nll 6.630e-01
[2023-02-05 21:20:31] [Epoch   306/  500] trn/posterior_energy  2.506e+06, trn/neg_log_likelihood  1.427e+03, trn/neg_log_prior  2.505e+06, trn/lr  9.875e-08, val/acc 8.256e-01, val/nll 6.891e-01
[2023-02-05 21:20:43] [Epoch   307/  500] trn/posterior_energy  2.506e+06, trn/neg_log_likelihood  1.346e+03, trn/neg_log_prior  2.505e+06, trn/lr  9.786e-08, val/acc 8.398e-01, val/nll 6.143e-01
[2023-02-05 21:20:55] [Epoch   308/  500] trn/posterior_energy  2.506e+06, trn/neg_log_likelihood  1.090e+03, trn/neg_log_prior  2.504e+06, trn/lr  9.698e-08, val/acc 8.389e-01, val/nll 6.406e-01
[2023-02-05 21:21:07] [Epoch   309/  500] trn/posterior_energy  2.506e+06, trn/neg_log_likelihood  1.298e+03, trn/neg_log_prior  2.504e+06, trn/lr  9.610e-08, val/acc 8.382e-01, val/nll 6.571e-01
[2023-02-05 21:21:19] [Epoch   310/  500] trn/posterior_energy  2.506e+06, trn/neg_log_likelihood  1.278e+03, trn/neg_log_prior  2.504e+06, trn/lr  9.522e-08, val/acc 8.458e-01, val/nll 6.283e-01
[2023-02-05 21:21:31] [Epoch   311/  500] trn/posterior_energy  2.505e+06, trn/neg_log_likelihood  1.199e+03, trn/neg_log_prior  2.504e+06, trn/lr  9.434e-08, val/acc 8.288e-01, val/nll 6.937e-01
[2023-02-05 21:21:43] [Epoch   312/  500] trn/posterior_energy  2.506e+06, trn/neg_log_likelihood  1.350e+03, trn/neg_log_prior  2.504e+06, trn/lr  9.347e-08, val/acc 8.335e-01, val/nll 6.685e-01
[2023-02-05 21:21:55] [Epoch   313/  500] trn/posterior_energy  2.506e+06, trn/neg_log_likelihood  1.348e+03, trn/neg_log_prior  2.504e+06, trn/lr  9.260e-08, val/acc 8.415e-01, val/nll 6.273e-01
