[2023-02-06 10:07:20] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-06 10:07:20] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 1e-07
- args.optim_momentum    : 0.99
- args.prior_precision   : 80.0
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000001_mo-0.99_pr-05/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-06 10:07:26] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-06 10:08:10] [Epoch     1/  500] trn/posterior_energy  5.853e+06, trn/neg_log_likelihood  8.394e+04, trn/neg_log_prior  5.770e+06, trn/lr  1.000e-07, val/acc 3.229e-01, val/nll 1.832e+00 (best_acc: 0.000e+00 -> 3.229e-01, test_acc: 3.305e-01, test_nll: 1.830e+00)
[2023-02-06 10:49:30] [Epoch   204/  500] trn/posterior_energy  5.527e+06, trn/neg_log_likelihood  1.731e+04, trn/neg_log_prior  5.510e+06, trn/lr  6.440e-08, val/acc 8.076e-01, val/nll 5.868e-01 (best_acc: 8.058e-01 -> 8.076e-01, test_acc: 8.041e-01, test_nll: 6.039e-01)
[2023-02-06 10:49:42] [Epoch   205/  500] trn/posterior_energy  5.526e+06, trn/neg_log_likelihood  1.698e+04, trn/neg_log_prior  5.509e+06, trn/lr  6.410e-08, val/acc 7.862e-01, val/nll 6.457e-01
[2023-02-06 10:49:56] [Epoch   206/  500] trn/posterior_energy  5.529e+06, trn/neg_log_likelihood  1.870e+04, trn/neg_log_prior  5.510e+06, trn/lr  6.380e-08, val/acc 8.082e-01, val/nll 5.793e-01 (best_acc: 8.076e-01 -> 8.082e-01, test_acc: 8.145e-01, test_nll: 5.805e-01)
[2023-02-06 10:50:08] [Epoch   207/  500] trn/posterior_energy  5.527e+06, trn/neg_log_likelihood  1.731e+04, trn/neg_log_prior  5.510e+06, trn/lr  6.350e-08, val/acc 7.822e-01, val/nll 6.570e-01
[2023-02-06 10:50:20] [Epoch   208/  500] trn/posterior_energy  5.528e+06, trn/neg_log_likelihood  1.839e+04, trn/neg_log_prior  5.510e+06, trn/lr  6.319e-08, val/acc 7.685e-01, val/nll 7.042e-01
[2023-02-06 10:50:32] [Epoch   209/  500] trn/posterior_energy  5.528e+06, trn/neg_log_likelihood  1.766e+04, trn/neg_log_prior  5.510e+06, trn/lr  6.289e-08, val/acc 7.940e-01, val/nll 6.218e-01
[2023-02-06 10:50:44] [Epoch   210/  500] trn/posterior_energy  5.527e+06, trn/neg_log_likelihood  1.718e+04, trn/neg_log_prior  5.510e+06, trn/lr  6.259e-08, val/acc 7.962e-01, val/nll 6.399e-01
[2023-02-06 10:50:57] [Epoch   211/  500] trn/posterior_energy  5.526e+06, trn/neg_log_likelihood  1.676e+04, trn/neg_log_prior  5.509e+06, trn/lr  6.228e-08, val/acc 7.707e-01, val/nll 6.925e-01
[2023-02-06 10:51:09] [Epoch   212/  500] trn/posterior_energy  5.527e+06, trn/neg_log_likelihood  1.714e+04, trn/neg_log_prior  5.510e+06, trn/lr  6.198e-08, val/acc 8.041e-01, val/nll 6.044e-01
[2023-02-06 10:51:20] [Epoch   213/  500] trn/posterior_energy  5.526e+06, trn/neg_log_likelihood  1.648e+04, trn/neg_log_prior  5.510e+06, trn/lr  6.167e-08, val/acc 7.944e-01, val/nll 6.317e-01
[2023-02-06 10:51:32] [Epoch   214/  500] trn/posterior_energy  5.527e+06, trn/neg_log_likelihood  1.701e+04, trn/neg_log_prior  5.510e+06, trn/lr  6.137e-08, val/acc 7.952e-01, val/nll 6.369e-01
[2023-02-06 10:51:43] [Epoch   215/  500] trn/posterior_energy  5.527e+06, trn/neg_log_likelihood  1.736e+04, trn/neg_log_prior  5.510e+06, trn/lr  6.106e-08, val/acc 7.773e-01, val/nll 7.087e-01
[2023-02-06 10:51:54] [Epoch   216/  500] trn/posterior_energy  5.527e+06, trn/neg_log_likelihood  1.709e+04, trn/neg_log_prior  5.510e+06, trn/lr  6.075e-08, val/acc 7.904e-01, val/nll 6.540e-01
[2023-02-06 10:52:06] [Epoch   217/  500] trn/posterior_energy  5.527e+06, trn/neg_log_likelihood  1.661e+04, trn/neg_log_prior  5.510e+06, trn/lr  6.045e-08, val/acc 7.999e-01, val/nll 6.171e-01
[2023-02-06 10:52:17] [Epoch   218/  500] trn/posterior_energy  5.528e+06, trn/neg_log_likelihood  1.743e+04, trn/neg_log_prior  5.510e+06, trn/lr  6.014e-08, val/acc 8.041e-01, val/nll 6.085e-01
[2023-02-06 10:52:29] [Epoch   219/  500] trn/posterior_energy  5.526e+06, trn/neg_log_likelihood  1.557e+04, trn/neg_log_prior  5.510e+06, trn/lr  5.983e-08, val/acc 8.074e-01, val/nll 5.883e-01
[2023-02-06 10:52:40] [Epoch   220/  500] trn/posterior_energy  5.527e+06, trn/neg_log_likelihood  1.711e+04, trn/neg_log_prior  5.510e+06, trn/lr  5.952e-08, val/acc 7.904e-01, val/nll 6.465e-01
[2023-02-06 10:52:52] [Epoch   221/  500] trn/posterior_energy  5.527e+06, trn/neg_log_likelihood  1.617e+04, trn/neg_log_prior  5.510e+06, trn/lr  5.922e-08, val/acc 7.869e-01, val/nll 6.801e-01
[2023-02-06 10:53:03] [Epoch   222/  500] trn/posterior_energy  5.526e+06, trn/neg_log_likelihood  1.589e+04, trn/neg_log_prior  5.510e+06, trn/lr  5.891e-08, val/acc 7.989e-01, val/nll 6.200e-01
[2023-02-06 10:53:15] [Epoch   223/  500] trn/posterior_energy  5.526e+06, trn/neg_log_likelihood  1.638e+04, trn/neg_log_prior  5.510e+06, trn/lr  5.860e-08, val/acc 8.058e-01, val/nll 6.005e-01
[2023-02-06 10:53:27] [Epoch   224/  500] trn/posterior_energy  5.527e+06, trn/neg_log_likelihood  1.706e+04, trn/neg_log_prior  5.510e+06, trn/lr  5.829e-08, val/acc 7.916e-01, val/nll 6.546e-01
[2023-02-06 10:53:39] [Epoch   225/  500] trn/posterior_energy  5.526e+06, trn/neg_log_likelihood  1.596e+04, trn/neg_log_prior  5.510e+06, trn/lr  5.798e-08, val/acc 7.854e-01, val/nll 6.535e-01
[2023-02-06 10:53:51] [Epoch   226/  500] trn/posterior_energy  5.526e+06, trn/neg_log_likelihood  1.577e+04, trn/neg_log_prior  5.510e+06, trn/lr  5.767e-08, val/acc 7.967e-01, val/nll 6.372e-01
[2023-02-06 10:54:03] [Epoch   227/  500] trn/posterior_energy  5.525e+06, trn/neg_log_likelihood  1.554e+04, trn/neg_log_prior  5.510e+06, trn/lr  5.736e-08, val/acc 7.950e-01, val/nll 6.464e-01
[2023-02-06 10:54:15] [Epoch   228/  500] trn/posterior_energy  5.527e+06, trn/neg_log_likelihood  1.685e+04, trn/neg_log_prior  5.510e+06, trn/lr  5.705e-08, val/acc 7.751e-01, val/nll 7.348e-01
[2023-02-06 10:54:27] [Epoch   229/  500] trn/posterior_energy  5.526e+06, trn/neg_log_likelihood  1.576e+04, trn/neg_log_prior  5.510e+06, trn/lr  5.673e-08, val/acc 7.883e-01, val/nll 6.911e-01
[2023-02-06 10:54:39] [Epoch   230/  500] trn/posterior_energy  5.526e+06, trn/neg_log_likelihood  1.569e+04, trn/neg_log_prior  5.510e+06, trn/lr  5.642e-08, val/acc 7.991e-01, val/nll 6.251e-01
[2023-02-06 10:54:51] [Epoch   231/  500] trn/posterior_energy  5.525e+06, trn/neg_log_likelihood  1.488e+04, trn/neg_log_prior  5.510e+06, trn/lr  5.611e-08, val/acc 7.969e-01, val/nll 6.356e-01
[2023-02-06 10:55:03] [Epoch   232/  500] trn/posterior_energy  5.524e+06, trn/neg_log_likelihood  1.507e+04, trn/neg_log_prior  5.509e+06, trn/lr  5.580e-08, val/acc 8.017e-01, val/nll 6.148e-01
[2023-02-06 10:55:15] [Epoch   233/  500] trn/posterior_energy  5.525e+06, trn/neg_log_likelihood  1.581e+04, trn/neg_log_prior  5.510e+06, trn/lr  5.549e-08, val/acc 8.003e-01, val/nll 6.209e-01
[2023-02-06 10:55:27] [Epoch   234/  500] trn/posterior_energy  5.525e+06, trn/neg_log_likelihood  1.553e+04, trn/neg_log_prior  5.510e+06, trn/lr  5.517e-08, val/acc 7.966e-01, val/nll 6.365e-01
[2023-02-06 10:55:41] [Epoch   235/  500] trn/posterior_energy  5.524e+06, trn/neg_log_likelihood  1.439e+04, trn/neg_log_prior  5.510e+06, trn/lr  5.486e-08, val/acc 8.097e-01, val/nll 5.942e-01 (best_acc: 8.082e-01 -> 8.097e-01, test_acc: 8.065e-01, test_nll: 5.944e-01)
[2023-02-06 10:55:53] [Epoch   236/  500] trn/posterior_energy  5.523e+06, trn/neg_log_likelihood  1.390e+04, trn/neg_log_prior  5.509e+06, trn/lr  5.455e-08, val/acc 7.838e-01, val/nll 6.662e-01
[2023-02-06 10:56:06] [Epoch   237/  500] trn/posterior_energy  5.524e+06, trn/neg_log_likelihood  1.492e+04, trn/neg_log_prior  5.509e+06, trn/lr  5.424e-08, val/acc 7.794e-01, val/nll 6.897e-01
[2023-02-06 10:56:18] [Epoch   238/  500] trn/posterior_energy  5.524e+06, trn/neg_log_likelihood  1.507e+04, trn/neg_log_prior  5.509e+06, trn/lr  5.392e-08, val/acc 7.925e-01, val/nll 6.326e-01
[2023-02-06 10:56:30] [Epoch   239/  500] trn/posterior_energy  5.524e+06, trn/neg_log_likelihood  1.449e+04, trn/neg_log_prior  5.510e+06, trn/lr  5.361e-08, val/acc 7.823e-01, val/nll 6.945e-01
[2023-02-06 10:56:43] [Epoch   240/  500] trn/posterior_energy  5.526e+06, trn/neg_log_likelihood  1.617e+04, trn/neg_log_prior  5.510e+06, trn/lr  5.330e-08, val/acc 7.910e-01, val/nll 6.550e-01
[2023-02-06 10:56:55] [Epoch   241/  500] trn/posterior_energy  5.524e+06, trn/neg_log_likelihood  1.368e+04, trn/neg_log_prior  5.510e+06, trn/lr  5.298e-08, val/acc 8.029e-01, val/nll 6.120e-01
[2023-02-06 10:57:07] [Epoch   242/  500] trn/posterior_energy  5.523e+06, trn/neg_log_likelihood  1.355e+04, trn/neg_log_prior  5.509e+06, trn/lr  5.267e-08, val/acc 7.888e-01, val/nll 6.603e-01
[2023-02-06 10:57:19] [Epoch   243/  500] trn/posterior_energy  5.523e+06, trn/neg_log_likelihood  1.405e+04, trn/neg_log_prior  5.509e+06, trn/lr  5.236e-08, val/acc 8.052e-01, val/nll 6.046e-01
[2023-02-06 10:57:32] [Epoch   244/  500] trn/posterior_energy  5.524e+06, trn/neg_log_likelihood  1.439e+04, trn/neg_log_prior  5.510e+06, trn/lr  5.204e-08, val/acc 8.072e-01, val/nll 5.989e-01
[2023-02-06 10:57:44] [Epoch   245/  500] trn/posterior_energy  5.523e+06, trn/neg_log_likelihood  1.384e+04, trn/neg_log_prior  5.510e+06, trn/lr  5.173e-08, val/acc 7.955e-01, val/nll 6.270e-01
[2023-02-06 10:57:55] [Epoch   246/  500] trn/posterior_energy  5.523e+06, trn/neg_log_likelihood  1.314e+04, trn/neg_log_prior  5.509e+06, trn/lr  5.141e-08, val/acc 7.986e-01, val/nll 6.212e-01
[2023-02-06 10:58:08] [Epoch   247/  500] trn/posterior_energy  5.524e+06, trn/neg_log_likelihood  1.476e+04, trn/neg_log_prior  5.509e+06, trn/lr  5.110e-08, val/acc 8.025e-01, val/nll 5.935e-01
[2023-02-06 10:58:19] [Epoch   248/  500] trn/posterior_energy  5.523e+06, trn/neg_log_likelihood  1.366e+04, trn/neg_log_prior  5.510e+06, trn/lr  5.079e-08, val/acc 7.872e-01, val/nll 6.542e-01
[2023-02-06 10:58:31] [Epoch   249/  500] trn/posterior_energy  5.524e+06, trn/neg_log_likelihood  1.419e+04, trn/neg_log_prior  5.510e+06, trn/lr  5.047e-08, val/acc 7.971e-01, val/nll 6.386e-01
[2023-02-06 10:58:42] [Epoch   250/  500] trn/posterior_energy  5.524e+06, trn/neg_log_likelihood  1.395e+04, trn/neg_log_prior  5.510e+06, trn/lr  5.016e-08, val/acc 7.929e-01, val/nll 6.363e-01
[2023-02-06 10:58:54] [Epoch   251/  500] trn/posterior_energy  5.522e+06, trn/neg_log_likelihood  1.293e+04, trn/neg_log_prior  5.510e+06, trn/lr  4.984e-08, val/acc 7.977e-01, val/nll 6.261e-01
[2023-02-06 10:59:06] [Epoch   252/  500] trn/posterior_energy  5.522e+06, trn/neg_log_likelihood  1.276e+04, trn/neg_log_prior  5.509e+06, trn/lr  4.953e-08, val/acc 7.955e-01, val/nll 6.514e-01
[2023-02-06 10:59:17] [Epoch   253/  500] trn/posterior_energy  5.524e+06, trn/neg_log_likelihood  1.465e+04, trn/neg_log_prior  5.510e+06, trn/lr  4.921e-08, val/acc 7.940e-01, val/nll 6.405e-01
[2023-02-06 10:59:29] [Epoch   254/  500] trn/posterior_energy  5.523e+06, trn/neg_log_likelihood  1.319e+04, trn/neg_log_prior  5.510e+06, trn/lr  4.890e-08, val/acc 7.997e-01, val/nll 6.320e-01
[2023-02-06 10:59:41] [Epoch   255/  500] trn/posterior_energy  5.524e+06, trn/neg_log_likelihood  1.387e+04, trn/neg_log_prior  5.510e+06, trn/lr  4.859e-08, val/acc 7.990e-01, val/nll 6.357e-01
[2023-02-06 10:59:53] [Epoch   256/  500] trn/posterior_energy  5.522e+06, trn/neg_log_likelihood  1.275e+04, trn/neg_log_prior  5.510e+06, trn/lr  4.827e-08, val/acc 7.926e-01, val/nll 6.672e-01
[2023-02-06 11:00:06] [Epoch   257/  500] trn/posterior_energy  5.524e+06, trn/neg_log_likelihood  1.411e+04, trn/neg_log_prior  5.510e+06, trn/lr  4.796e-08, val/acc 7.955e-01, val/nll 6.631e-01
[2023-02-06 11:00:18] [Epoch   258/  500] trn/posterior_energy  5.523e+06, trn/neg_log_likelihood  1.276e+04, trn/neg_log_prior  5.510e+06, trn/lr  4.764e-08, val/acc 7.845e-01, val/nll 6.876e-01
[2023-02-06 11:00:30] [Epoch   259/  500] trn/posterior_energy  5.522e+06, trn/neg_log_likelihood  1.248e+04, trn/neg_log_prior  5.509e+06, trn/lr  4.733e-08, val/acc 7.883e-01, val/nll 6.878e-01
[2023-02-06 11:00:42] [Epoch   260/  500] trn/posterior_energy  5.521e+06, trn/neg_log_likelihood  1.214e+04, trn/neg_log_prior  5.509e+06, trn/lr  4.702e-08, val/acc 8.075e-01, val/nll 5.928e-01
[2023-02-06 11:00:54] [Epoch   261/  500] trn/posterior_energy  5.522e+06, trn/neg_log_likelihood  1.265e+04, trn/neg_log_prior  5.509e+06, trn/lr  4.670e-08, val/acc 7.919e-01, val/nll 6.581e-01
[2023-02-06 11:01:07] [Epoch   262/  500] trn/posterior_energy  5.522e+06, trn/neg_log_likelihood  1.281e+04, trn/neg_log_prior  5.509e+06, trn/lr  4.639e-08, val/acc 8.066e-01, val/nll 6.017e-01
[2023-02-06 11:01:19] [Epoch   263/  500] trn/posterior_energy  5.522e+06, trn/neg_log_likelihood  1.272e+04, trn/neg_log_prior  5.509e+06, trn/lr  4.608e-08, val/acc 7.951e-01, val/nll 6.484e-01
[2023-02-06 11:01:33] [Epoch   264/  500] trn/posterior_energy  5.521e+06, trn/neg_log_likelihood  1.195e+04, trn/neg_log_prior  5.509e+06, trn/lr  4.576e-08, val/acc 8.139e-01, val/nll 6.120e-01 (best_acc: 8.097e-01 -> 8.139e-01, test_acc: 8.069e-01, test_nll: 6.361e-01)
[2023-02-06 11:01:45] [Epoch   265/  500] trn/posterior_energy  5.522e+06, trn/neg_log_likelihood  1.267e+04, trn/neg_log_prior  5.509e+06, trn/lr  4.545e-08, val/acc 8.069e-01, val/nll 6.217e-01
[2023-02-06 11:01:57] [Epoch   266/  500] trn/posterior_energy  5.522e+06, trn/neg_log_likelihood  1.308e+04, trn/neg_log_prior  5.509e+06, trn/lr  4.514e-08, val/acc 7.836e-01, val/nll 6.961e-01
[2023-02-06 11:02:11] [Epoch   267/  500] trn/posterior_energy  5.521e+06, trn/neg_log_likelihood  1.183e+04, trn/neg_log_prior  5.509e+06, trn/lr  4.483e-08, val/acc 8.167e-01, val/nll 5.660e-01 (best_acc: 8.139e-01 -> 8.167e-01, test_acc: 8.158e-01, test_nll: 5.805e-01)
[2023-02-06 11:02:23] [Epoch   268/  500] trn/posterior_energy  5.521e+06, trn/neg_log_likelihood  1.170e+04, trn/neg_log_prior  5.509e+06, trn/lr  4.451e-08, val/acc 8.056e-01, val/nll 6.172e-01
[2023-02-06 11:02:37] [Epoch   269/  500] trn/posterior_energy  5.521e+06, trn/neg_log_likelihood  1.189e+04, trn/neg_log_prior  5.509e+06, trn/lr  4.420e-08, val/acc 8.218e-01, val/nll 5.728e-01 (best_acc: 8.167e-01 -> 8.218e-01, test_acc: 8.162e-01, test_nll: 5.892e-01)
[2023-02-06 11:02:48] [Epoch   270/  500] trn/posterior_energy  5.521e+06, trn/neg_log_likelihood  1.226e+04, trn/neg_log_prior  5.509e+06, trn/lr  4.389e-08, val/acc 8.091e-01, val/nll 6.105e-01
[2023-02-06 11:03:00] [Epoch   271/  500] trn/posterior_energy  5.521e+06, trn/neg_log_likelihood  1.218e+04, trn/neg_log_prior  5.509e+06, trn/lr  4.358e-08, val/acc 7.987e-01, val/nll 6.480e-01
[2023-02-06 11:03:12] [Epoch   272/  500] trn/posterior_energy  5.520e+06, trn/neg_log_likelihood  1.148e+04, trn/neg_log_prior  5.509e+06, trn/lr  4.327e-08, val/acc 7.817e-01, val/nll 6.934e-01
[2023-02-06 11:03:24] [Epoch   273/  500] trn/posterior_energy  5.521e+06, trn/neg_log_likelihood  1.170e+04, trn/neg_log_prior  5.509e+06, trn/lr  4.296e-08, val/acc 7.916e-01, val/nll 6.761e-01
[2023-02-06 11:03:36] [Epoch   274/  500] trn/posterior_energy  5.520e+06, trn/neg_log_likelihood  1.082e+04, trn/neg_log_prior  5.509e+06, trn/lr  4.264e-08, val/acc 8.037e-01, val/nll 6.261e-01
[2023-02-06 11:03:48] [Epoch   275/  500] trn/posterior_energy  5.519e+06, trn/neg_log_likelihood  1.099e+04, trn/neg_log_prior  5.508e+06, trn/lr  4.233e-08, val/acc 8.033e-01, val/nll 6.398e-01
[2023-02-06 11:04:00] [Epoch   276/  500] trn/posterior_energy  5.520e+06, trn/neg_log_likelihood  1.126e+04, trn/neg_log_prior  5.508e+06, trn/lr  4.202e-08, val/acc 7.722e-01, val/nll 7.135e-01
[2023-02-06 11:04:12] [Epoch   277/  500] trn/posterior_energy  5.520e+06, trn/neg_log_likelihood  1.164e+04, trn/neg_log_prior  5.508e+06, trn/lr  4.171e-08, val/acc 8.034e-01, val/nll 6.297e-01
[2023-02-06 11:04:25] [Epoch   278/  500] trn/posterior_energy  5.521e+06, trn/neg_log_likelihood  1.176e+04, trn/neg_log_prior  5.509e+06, trn/lr  4.140e-08, val/acc 8.024e-01, val/nll 6.264e-01
[2023-02-06 11:04:37] [Epoch   279/  500] trn/posterior_energy  5.520e+06, trn/neg_log_likelihood  1.142e+04, trn/neg_log_prior  5.509e+06, trn/lr  4.109e-08, val/acc 8.095e-01, val/nll 6.102e-01
[2023-02-06 11:04:49] [Epoch   280/  500] trn/posterior_energy  5.519e+06, trn/neg_log_likelihood  1.022e+04, trn/neg_log_prior  5.509e+06, trn/lr  4.079e-08, val/acc 7.787e-01, val/nll 7.213e-01
[2023-02-06 11:05:02] [Epoch   281/  500] trn/posterior_energy  5.520e+06, trn/neg_log_likelihood  1.139e+04, trn/neg_log_prior  5.509e+06, trn/lr  4.048e-08, val/acc 8.112e-01, val/nll 6.143e-01
[2023-02-06 11:05:14] [Epoch   282/  500] trn/posterior_energy  5.519e+06, trn/neg_log_likelihood  1.004e+04, trn/neg_log_prior  5.508e+06, trn/lr  4.017e-08, val/acc 8.218e-01, val/nll 5.565e-01
[2023-02-06 11:05:26] [Epoch   283/  500] trn/posterior_energy  5.519e+06, trn/neg_log_likelihood  1.110e+04, trn/neg_log_prior  5.508e+06, trn/lr  3.986e-08, val/acc 8.178e-01, val/nll 5.799e-01
[2023-02-06 11:05:38] [Epoch   284/  500] trn/posterior_energy  5.517e+06, trn/neg_log_likelihood  9.341e+03, trn/neg_log_prior  5.508e+06, trn/lr  3.955e-08, val/acc 8.095e-01, val/nll 6.133e-01
[2023-02-06 11:05:50] [Epoch   285/  500] trn/posterior_energy  5.518e+06, trn/neg_log_likelihood  1.027e+04, trn/neg_log_prior  5.508e+06, trn/lr  3.925e-08, val/acc 8.006e-01, val/nll 6.558e-01
[2023-02-06 11:06:02] [Epoch   286/  500] trn/posterior_energy  5.518e+06, trn/neg_log_likelihood  1.001e+04, trn/neg_log_prior  5.508e+06, trn/lr  3.894e-08, val/acc 8.023e-01, val/nll 6.643e-01
[2023-02-06 11:06:14] [Epoch   287/  500] trn/posterior_energy  5.518e+06, trn/neg_log_likelihood  1.016e+04, trn/neg_log_prior  5.508e+06, trn/lr  3.863e-08, val/acc 8.007e-01, val/nll 6.437e-01
[2023-02-06 11:06:26] [Epoch   288/  500] trn/posterior_energy  5.518e+06, trn/neg_log_likelihood  1.034e+04, trn/neg_log_prior  5.508e+06, trn/lr  3.833e-08, val/acc 7.920e-01, val/nll 6.913e-01
[2023-02-06 11:06:38] [Epoch   289/  500] trn/posterior_energy  5.518e+06, trn/neg_log_likelihood  1.055e+04, trn/neg_log_prior  5.508e+06, trn/lr  3.802e-08, val/acc 7.824e-01, val/nll 7.283e-01
[2023-02-06 11:06:50] [Epoch   290/  500] trn/posterior_energy  5.518e+06, trn/neg_log_likelihood  9.508e+03, trn/neg_log_prior  5.508e+06, trn/lr  3.772e-08, val/acc 8.147e-01, val/nll 6.158e-01
[2023-02-06 11:07:01] [Epoch   291/  500] trn/posterior_energy  5.517e+06, trn/neg_log_likelihood  9.884e+03, trn/neg_log_prior  5.507e+06, trn/lr  3.741e-08, val/acc 8.028e-01, val/nll 6.402e-01
[2023-02-06 11:07:13] [Epoch   292/  500] trn/posterior_energy  5.517e+06, trn/neg_log_likelihood  9.320e+03, trn/neg_log_prior  5.507e+06, trn/lr  3.711e-08, val/acc 7.962e-01, val/nll 6.629e-01
[2023-02-06 11:07:26] [Epoch   293/  500] trn/posterior_energy  5.518e+06, trn/neg_log_likelihood  1.066e+04, trn/neg_log_prior  5.507e+06, trn/lr  3.681e-08, val/acc 7.985e-01, val/nll 6.363e-01
[2023-02-06 11:07:37] [Epoch   294/  500] trn/posterior_energy  5.518e+06, trn/neg_log_likelihood  9.742e+03, trn/neg_log_prior  5.508e+06, trn/lr  3.650e-08, val/acc 8.015e-01, val/nll 6.429e-01
[2023-02-06 11:07:49] [Epoch   295/  500] trn/posterior_energy  5.517e+06, trn/neg_log_likelihood  9.084e+03, trn/neg_log_prior  5.508e+06, trn/lr  3.620e-08, val/acc 7.833e-01, val/nll 7.109e-01
[2023-02-06 11:08:02] [Epoch   296/  500] trn/posterior_energy  5.516e+06, trn/neg_log_likelihood  9.135e+03, trn/neg_log_prior  5.507e+06, trn/lr  3.590e-08, val/acc 8.043e-01, val/nll 6.408e-01
[2023-02-06 11:08:14] [Epoch   297/  500] trn/posterior_energy  5.517e+06, trn/neg_log_likelihood  9.614e+03, trn/neg_log_prior  5.507e+06, trn/lr  3.560e-08, val/acc 7.967e-01, val/nll 6.910e-01
[2023-02-06 11:08:26] [Epoch   298/  500] trn/posterior_energy  5.516e+06, trn/neg_log_likelihood  8.983e+03, trn/neg_log_prior  5.507e+06, trn/lr  3.530e-08, val/acc 8.134e-01, val/nll 5.980e-01
[2023-02-06 11:08:38] [Epoch   299/  500] trn/posterior_energy  5.516e+06, trn/neg_log_likelihood  8.961e+03, trn/neg_log_prior  5.507e+06, trn/lr  3.500e-08, val/acc 7.927e-01, val/nll 6.775e-01
[2023-02-06 11:08:50] [Epoch   300/  500] trn/posterior_energy  5.517e+06, trn/neg_log_likelihood  9.411e+03, trn/neg_log_prior  5.507e+06, trn/lr  3.470e-08, val/acc 7.989e-01, val/nll 6.553e-01
[2023-02-06 11:09:02] [Epoch   301/  500] trn/posterior_energy  5.516e+06, trn/neg_log_likelihood  8.712e+03, trn/neg_log_prior  5.507e+06, trn/lr  3.440e-08, val/acc 8.071e-01, val/nll 6.532e-01
[2023-02-06 11:09:14] [Epoch   302/  500] trn/posterior_energy  5.516e+06, trn/neg_log_likelihood  8.715e+03, trn/neg_log_prior  5.507e+06, trn/lr  3.410e-08, val/acc 8.217e-01, val/nll 5.864e-01
[2023-02-06 11:09:27] [Epoch   303/  500] trn/posterior_energy  5.516e+06, trn/neg_log_likelihood  9.539e+03, trn/neg_log_prior  5.507e+06, trn/lr  3.380e-08, val/acc 8.118e-01, val/nll 6.279e-01
[2023-02-06 11:09:38] [Epoch   304/  500] trn/posterior_energy  5.515e+06, trn/neg_log_likelihood  8.131e+03, trn/neg_log_prior  5.507e+06, trn/lr  3.351e-08, val/acc 8.180e-01, val/nll 6.177e-01
[2023-02-06 11:09:50] [Epoch   305/  500] trn/posterior_energy  5.515e+06, trn/neg_log_likelihood  8.064e+03, trn/neg_log_prior  5.506e+06, trn/lr  3.321e-08, val/acc 8.152e-01, val/nll 6.078e-01
[2023-02-06 11:10:02] [Epoch   306/  500] trn/posterior_energy  5.515e+06, trn/neg_log_likelihood  8.623e+03, trn/neg_log_prior  5.506e+06, trn/lr  3.292e-08, val/acc 7.998e-01, val/nll 6.563e-01
[2023-02-06 11:10:14] [Epoch   307/  500] trn/posterior_energy  5.515e+06, trn/neg_log_likelihood  8.776e+03, trn/neg_log_prior  5.506e+06, trn/lr  3.262e-08, val/acc 8.069e-01, val/nll 6.344e-01
[2023-02-06 11:10:26] [Epoch   308/  500] trn/posterior_energy  5.514e+06, trn/neg_log_likelihood  7.979e+03, trn/neg_log_prior  5.506e+06, trn/lr  3.233e-08, val/acc 8.085e-01, val/nll 6.367e-01
[2023-02-06 11:10:38] [Epoch   309/  500] trn/posterior_energy  5.515e+06, trn/neg_log_likelihood  8.955e+03, trn/neg_log_prior  5.506e+06, trn/lr  3.203e-08, val/acc 8.075e-01, val/nll 6.290e-01
[2023-02-06 11:10:50] [Epoch   310/  500] trn/posterior_energy  5.515e+06, trn/neg_log_likelihood  8.453e+03, trn/neg_log_prior  5.506e+06, trn/lr  3.174e-08, val/acc 8.087e-01, val/nll 6.201e-01
[2023-02-06 11:11:02] [Epoch   311/  500] trn/posterior_energy  5.514e+06, trn/neg_log_likelihood  8.111e+03, trn/neg_log_prior  5.506e+06, trn/lr  3.145e-08, val/acc 8.088e-01, val/nll 6.445e-01
