[2023-02-06 00:00:29] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-06 00:00:29] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 1e-06
- args.optim_momentum    : 0.97
- args.prior_precision   : 80.0
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000010_mo-0.97_pr-05/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-06 00:00:43] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-06 00:01:26] [Epoch     1/  500] trn/posterior_energy  5.723e+06, trn/neg_log_likelihood  9.184e+04, trn/neg_log_prior  5.631e+06, trn/lr  1.000e-06, val/acc 2.364e-01, val/nll 2.027e+00 (best_acc: 0.000e+00 -> 2.364e-01, test_acc: 2.449e-01, test_nll: 2.027e+00)
[2023-02-06 00:43:10] [Epoch   204/  500] trn/posterior_energy  5.549e+06, trn/neg_log_likelihood  5.152e+04, trn/neg_log_prior  5.498e+06, trn/lr  6.440e-07, val/acc 5.393e-01, val/nll 1.272e+00
[2023-02-06 00:43:24] [Epoch   205/  500] trn/posterior_energy  5.550e+06, trn/neg_log_likelihood  5.197e+04, trn/neg_log_prior  5.498e+06, trn/lr  6.410e-07, val/acc 5.754e-01, val/nll 1.182e+00 (best_acc: 5.699e-01 -> 5.754e-01, test_acc: 5.769e-01, test_nll: 1.191e+00)
[2023-02-06 00:43:36] [Epoch   206/  500] trn/posterior_energy  5.550e+06, trn/neg_log_likelihood  5.221e+04, trn/neg_log_prior  5.498e+06, trn/lr  6.380e-07, val/acc 5.128e-01, val/nll 1.379e+00
[2023-02-06 00:43:48] [Epoch   207/  500] trn/posterior_energy  5.550e+06, trn/neg_log_likelihood  5.200e+04, trn/neg_log_prior  5.498e+06, trn/lr  6.350e-07, val/acc 5.554e-01, val/nll 1.254e+00
[2023-02-06 00:44:00] [Epoch   208/  500] trn/posterior_energy  5.549e+06, trn/neg_log_likelihood  5.092e+04, trn/neg_log_prior  5.498e+06, trn/lr  6.319e-07, val/acc 5.708e-01, val/nll 1.214e+00
[2023-02-06 00:44:12] [Epoch   209/  500] trn/posterior_energy  5.549e+06, trn/neg_log_likelihood  5.125e+04, trn/neg_log_prior  5.498e+06, trn/lr  6.289e-07, val/acc 5.217e-01, val/nll 1.318e+00
[2023-02-06 00:44:24] [Epoch   210/  500] trn/posterior_energy  5.549e+06, trn/neg_log_likelihood  5.101e+04, trn/neg_log_prior  5.498e+06, trn/lr  6.259e-07, val/acc 5.606e-01, val/nll 1.226e+00
[2023-02-06 00:44:37] [Epoch   211/  500] trn/posterior_energy  5.549e+06, trn/neg_log_likelihood  5.099e+04, trn/neg_log_prior  5.498e+06, trn/lr  6.228e-07, val/acc 5.782e-01, val/nll 1.192e+00 (best_acc: 5.754e-01 -> 5.782e-01, test_acc: 5.822e-01, test_nll: 1.197e+00)
[2023-02-06 00:44:49] [Epoch   212/  500] trn/posterior_energy  5.549e+06, trn/neg_log_likelihood  5.089e+04, trn/neg_log_prior  5.498e+06, trn/lr  6.198e-07, val/acc 5.760e-01, val/nll 1.179e+00
[2023-02-06 00:45:01] [Epoch   213/  500] trn/posterior_energy  5.550e+06, trn/neg_log_likelihood  5.147e+04, trn/neg_log_prior  5.499e+06, trn/lr  6.167e-07, val/acc 5.478e-01, val/nll 1.248e+00
[2023-02-06 00:45:13] [Epoch   214/  500] trn/posterior_energy  5.549e+06, trn/neg_log_likelihood  5.096e+04, trn/neg_log_prior  5.498e+06, trn/lr  6.137e-07, val/acc 4.834e-01, val/nll 1.420e+00
[2023-02-06 00:45:25] [Epoch   215/  500] trn/posterior_energy  5.548e+06, trn/neg_log_likelihood  5.045e+04, trn/neg_log_prior  5.498e+06, trn/lr  6.106e-07, val/acc 5.371e-01, val/nll 1.291e+00
[2023-02-06 00:45:37] [Epoch   216/  500] trn/posterior_energy  5.548e+06, trn/neg_log_likelihood  5.049e+04, trn/neg_log_prior  5.498e+06, trn/lr  6.075e-07, val/acc 5.569e-01, val/nll 1.235e+00
[2023-02-06 00:45:49] [Epoch   217/  500] trn/posterior_energy  5.549e+06, trn/neg_log_likelihood  5.045e+04, trn/neg_log_prior  5.499e+06, trn/lr  6.045e-07, val/acc 5.230e-01, val/nll 1.321e+00
[2023-02-06 00:46:02] [Epoch   218/  500] trn/posterior_energy  5.548e+06, trn/neg_log_likelihood  4.999e+04, trn/neg_log_prior  5.498e+06, trn/lr  6.014e-07, val/acc 5.635e-01, val/nll 1.240e+00
[2023-02-06 00:46:14] [Epoch   219/  500] trn/posterior_energy  5.549e+06, trn/neg_log_likelihood  5.047e+04, trn/neg_log_prior  5.498e+06, trn/lr  5.983e-07, val/acc 5.680e-01, val/nll 1.210e+00
[2023-02-06 00:46:28] [Epoch   220/  500] trn/posterior_energy  5.549e+06, trn/neg_log_likelihood  5.020e+04, trn/neg_log_prior  5.499e+06, trn/lr  5.952e-07, val/acc 5.788e-01, val/nll 1.197e+00 (best_acc: 5.782e-01 -> 5.788e-01, test_acc: 5.686e-01, test_nll: 1.215e+00)
[2023-02-06 00:46:40] [Epoch   221/  500] trn/posterior_energy  5.549e+06, trn/neg_log_likelihood  5.068e+04, trn/neg_log_prior  5.498e+06, trn/lr  5.922e-07, val/acc 5.352e-01, val/nll 1.272e+00
[2023-02-06 00:46:54] [Epoch   222/  500] trn/posterior_energy  5.548e+06, trn/neg_log_likelihood  4.989e+04, trn/neg_log_prior  5.499e+06, trn/lr  5.891e-07, val/acc 5.796e-01, val/nll 1.184e+00 (best_acc: 5.788e-01 -> 5.796e-01, test_acc: 5.792e-01, test_nll: 1.176e+00)
[2023-02-06 00:47:06] [Epoch   223/  500] trn/posterior_energy  5.548e+06, trn/neg_log_likelihood  5.010e+04, trn/neg_log_prior  5.498e+06, trn/lr  5.860e-07, val/acc 5.674e-01, val/nll 1.224e+00
[2023-02-06 00:47:18] [Epoch   224/  500] trn/posterior_energy  5.547e+06, trn/neg_log_likelihood  4.869e+04, trn/neg_log_prior  5.498e+06, trn/lr  5.829e-07, val/acc 4.722e-01, val/nll 1.444e+00
[2023-02-06 00:47:32] [Epoch   225/  500] trn/posterior_energy  5.547e+06, trn/neg_log_likelihood  4.881e+04, trn/neg_log_prior  5.498e+06, trn/lr  5.798e-07, val/acc 5.962e-01, val/nll 1.131e+00 (best_acc: 5.796e-01 -> 5.962e-01, test_acc: 5.958e-01, test_nll: 1.147e+00)
[2023-02-06 00:47:45] [Epoch   226/  500] trn/posterior_energy  5.547e+06, trn/neg_log_likelihood  4.884e+04, trn/neg_log_prior  5.498e+06, trn/lr  5.767e-07, val/acc 5.566e-01, val/nll 1.253e+00
[2023-02-06 00:47:57] [Epoch   227/  500] trn/posterior_energy  5.549e+06, trn/neg_log_likelihood  4.976e+04, trn/neg_log_prior  5.499e+06, trn/lr  5.736e-07, val/acc 5.025e-01, val/nll 1.389e+00
[2023-02-06 00:48:09] [Epoch   228/  500] trn/posterior_energy  5.547e+06, trn/neg_log_likelihood  4.833e+04, trn/neg_log_prior  5.498e+06, trn/lr  5.705e-07, val/acc 5.890e-01, val/nll 1.173e+00
[2023-02-06 00:48:21] [Epoch   229/  500] trn/posterior_energy  5.547e+06, trn/neg_log_likelihood  4.862e+04, trn/neg_log_prior  5.498e+06, trn/lr  5.673e-07, val/acc 5.800e-01, val/nll 1.168e+00
[2023-02-06 00:48:33] [Epoch   230/  500] trn/posterior_energy  5.546e+06, trn/neg_log_likelihood  4.801e+04, trn/neg_log_prior  5.498e+06, trn/lr  5.642e-07, val/acc 5.752e-01, val/nll 1.191e+00
[2023-02-06 00:48:45] [Epoch   231/  500] trn/posterior_energy  5.548e+06, trn/neg_log_likelihood  4.916e+04, trn/neg_log_prior  5.499e+06, trn/lr  5.611e-07, val/acc 5.962e-01, val/nll 1.131e+00
[2023-02-06 00:48:58] [Epoch   232/  500] trn/posterior_energy  5.547e+06, trn/neg_log_likelihood  4.847e+04, trn/neg_log_prior  5.499e+06, trn/lr  5.580e-07, val/acc 5.941e-01, val/nll 1.135e+00
[2023-02-06 00:49:10] [Epoch   233/  500] trn/posterior_energy  5.548e+06, trn/neg_log_likelihood  4.899e+04, trn/neg_log_prior  5.499e+06, trn/lr  5.549e-07, val/acc 5.274e-01, val/nll 1.368e+00
[2023-02-06 00:49:22] [Epoch   234/  500] trn/posterior_energy  5.547e+06, trn/neg_log_likelihood  4.779e+04, trn/neg_log_prior  5.499e+06, trn/lr  5.517e-07, val/acc 5.551e-01, val/nll 1.289e+00
[2023-02-06 00:49:35] [Epoch   235/  500] trn/posterior_energy  5.547e+06, trn/neg_log_likelihood  4.813e+04, trn/neg_log_prior  5.498e+06, trn/lr  5.486e-07, val/acc 5.846e-01, val/nll 1.182e+00
[2023-02-06 00:49:47] [Epoch   236/  500] trn/posterior_energy  5.546e+06, trn/neg_log_likelihood  4.748e+04, trn/neg_log_prior  5.499e+06, trn/lr  5.455e-07, val/acc 5.121e-01, val/nll 1.381e+00
[2023-02-06 00:49:59] [Epoch   237/  500] trn/posterior_energy  5.547e+06, trn/neg_log_likelihood  4.776e+04, trn/neg_log_prior  5.499e+06, trn/lr  5.424e-07, val/acc 5.888e-01, val/nll 1.171e+00
[2023-02-06 00:50:13] [Epoch   238/  500] trn/posterior_energy  5.547e+06, trn/neg_log_likelihood  4.759e+04, trn/neg_log_prior  5.499e+06, trn/lr  5.392e-07, val/acc 6.019e-01, val/nll 1.130e+00 (best_acc: 5.962e-01 -> 6.019e-01, test_acc: 5.903e-01, test_nll: 1.149e+00)
[2023-02-06 00:50:25] [Epoch   239/  500] trn/posterior_energy  5.547e+06, trn/neg_log_likelihood  4.760e+04, trn/neg_log_prior  5.499e+06, trn/lr  5.361e-07, val/acc 5.889e-01, val/nll 1.145e+00
[2023-02-06 00:50:39] [Epoch   240/  500] trn/posterior_energy  5.546e+06, trn/neg_log_likelihood  4.715e+04, trn/neg_log_prior  5.499e+06, trn/lr  5.330e-07, val/acc 6.138e-01, val/nll 1.137e+00 (best_acc: 6.019e-01 -> 6.138e-01, test_acc: 6.113e-01, test_nll: 1.151e+00)
[2023-02-06 00:50:51] [Epoch   241/  500] trn/posterior_energy  5.546e+06, trn/neg_log_likelihood  4.733e+04, trn/neg_log_prior  5.499e+06, trn/lr  5.298e-07, val/acc 5.947e-01, val/nll 1.135e+00
[2023-02-06 00:51:03] [Epoch   242/  500] trn/posterior_energy  5.546e+06, trn/neg_log_likelihood  4.733e+04, trn/neg_log_prior  5.499e+06, trn/lr  5.267e-07, val/acc 5.750e-01, val/nll 1.193e+00
[2023-02-06 00:51:16] [Epoch   243/  500] trn/posterior_energy  5.546e+06, trn/neg_log_likelihood  4.703e+04, trn/neg_log_prior  5.499e+06, trn/lr  5.236e-07, val/acc 5.996e-01, val/nll 1.153e+00
[2023-02-06 00:51:28] [Epoch   244/  500] trn/posterior_energy  5.546e+06, trn/neg_log_likelihood  4.688e+04, trn/neg_log_prior  5.499e+06, trn/lr  5.204e-07, val/acc 5.528e-01, val/nll 1.284e+00
[2023-02-06 00:51:40] [Epoch   245/  500] trn/posterior_energy  5.546e+06, trn/neg_log_likelihood  4.660e+04, trn/neg_log_prior  5.499e+06, trn/lr  5.173e-07, val/acc 6.077e-01, val/nll 1.125e+00
[2023-02-06 00:51:52] [Epoch   246/  500] trn/posterior_energy  5.546e+06, trn/neg_log_likelihood  4.676e+04, trn/neg_log_prior  5.499e+06, trn/lr  5.141e-07, val/acc 5.478e-01, val/nll 1.228e+00
[2023-02-06 00:52:04] [Epoch   247/  500] trn/posterior_energy  5.546e+06, trn/neg_log_likelihood  4.683e+04, trn/neg_log_prior  5.499e+06, trn/lr  5.110e-07, val/acc 5.973e-01, val/nll 1.139e+00
[2023-02-06 00:52:16] [Epoch   248/  500] trn/posterior_energy  5.546e+06, trn/neg_log_likelihood  4.725e+04, trn/neg_log_prior  5.499e+06, trn/lr  5.079e-07, val/acc 5.527e-01, val/nll 1.225e+00
[2023-02-06 00:52:29] [Epoch   249/  500] trn/posterior_energy  5.545e+06, trn/neg_log_likelihood  4.571e+04, trn/neg_log_prior  5.499e+06, trn/lr  5.047e-07, val/acc 5.817e-01, val/nll 1.160e+00
[2023-02-06 00:52:41] [Epoch   250/  500] trn/posterior_energy  5.547e+06, trn/neg_log_likelihood  4.752e+04, trn/neg_log_prior  5.499e+06, trn/lr  5.016e-07, val/acc 5.733e-01, val/nll 1.216e+00
[2023-02-06 00:52:53] [Epoch   251/  500] trn/posterior_energy  5.544e+06, trn/neg_log_likelihood  4.561e+04, trn/neg_log_prior  5.499e+06, trn/lr  4.984e-07, val/acc 6.006e-01, val/nll 1.144e+00
[2023-02-06 00:53:05] [Epoch   252/  500] trn/posterior_energy  5.546e+06, trn/neg_log_likelihood  4.709e+04, trn/neg_log_prior  5.499e+06, trn/lr  4.953e-07, val/acc 6.033e-01, val/nll 1.136e+00
[2023-02-06 00:53:19] [Epoch   253/  500] trn/posterior_energy  5.546e+06, trn/neg_log_likelihood  4.658e+04, trn/neg_log_prior  5.499e+06, trn/lr  4.921e-07, val/acc 6.240e-01, val/nll 1.074e+00 (best_acc: 6.138e-01 -> 6.240e-01, test_acc: 6.243e-01, test_nll: 1.081e+00)
[2023-02-06 00:53:31] [Epoch   254/  500] trn/posterior_energy  5.546e+06, trn/neg_log_likelihood  4.687e+04, trn/neg_log_prior  5.499e+06, trn/lr  4.890e-07, val/acc 5.801e-01, val/nll 1.220e+00
[2023-02-06 00:53:44] [Epoch   255/  500] trn/posterior_energy  5.546e+06, trn/neg_log_likelihood  4.638e+04, trn/neg_log_prior  5.499e+06, trn/lr  4.859e-07, val/acc 5.948e-01, val/nll 1.154e+00
[2023-02-06 00:53:56] [Epoch   256/  500] trn/posterior_energy  5.546e+06, trn/neg_log_likelihood  4.664e+04, trn/neg_log_prior  5.499e+06, trn/lr  4.827e-07, val/acc 6.092e-01, val/nll 1.129e+00
[2023-02-06 00:54:08] [Epoch   257/  500] trn/posterior_energy  5.545e+06, trn/neg_log_likelihood  4.573e+04, trn/neg_log_prior  5.499e+06, trn/lr  4.796e-07, val/acc 6.075e-01, val/nll 1.121e+00
[2023-02-06 00:54:21] [Epoch   258/  500] trn/posterior_energy  5.545e+06, trn/neg_log_likelihood  4.601e+04, trn/neg_log_prior  5.499e+06, trn/lr  4.764e-07, val/acc 5.679e-01, val/nll 1.204e+00
[2023-02-06 00:54:33] [Epoch   259/  500] trn/posterior_energy  5.545e+06, trn/neg_log_likelihood  4.576e+04, trn/neg_log_prior  5.499e+06, trn/lr  4.733e-07, val/acc 5.899e-01, val/nll 1.144e+00
[2023-02-06 00:54:45] [Epoch   260/  500] trn/posterior_energy  5.544e+06, trn/neg_log_likelihood  4.478e+04, trn/neg_log_prior  5.499e+06, trn/lr  4.702e-07, val/acc 6.165e-01, val/nll 1.094e+00
[2023-02-06 00:54:57] [Epoch   261/  500] trn/posterior_energy  5.544e+06, trn/neg_log_likelihood  4.526e+04, trn/neg_log_prior  5.499e+06, trn/lr  4.670e-07, val/acc 6.218e-01, val/nll 1.065e+00
[2023-02-06 00:55:08] [Epoch   262/  500] trn/posterior_energy  5.543e+06, trn/neg_log_likelihood  4.410e+04, trn/neg_log_prior  5.499e+06, trn/lr  4.639e-07, val/acc 5.992e-01, val/nll 1.131e+00
[2023-02-06 00:55:22] [Epoch   263/  500] trn/posterior_energy  5.544e+06, trn/neg_log_likelihood  4.526e+04, trn/neg_log_prior  5.499e+06, trn/lr  4.608e-07, val/acc 6.399e-01, val/nll 1.035e+00 (best_acc: 6.240e-01 -> 6.399e-01, test_acc: 6.401e-01, test_nll: 1.044e+00)
[2023-02-06 00:55:36] [Epoch   264/  500] trn/posterior_energy  5.544e+06, trn/neg_log_likelihood  4.486e+04, trn/neg_log_prior  5.499e+06, trn/lr  4.576e-07, val/acc 6.421e-01, val/nll 1.062e+00 (best_acc: 6.399e-01 -> 6.421e-01, test_acc: 6.333e-01, test_nll: 1.073e+00)
[2023-02-06 00:55:50] [Epoch   265/  500] trn/posterior_energy  5.543e+06, trn/neg_log_likelihood  4.417e+04, trn/neg_log_prior  5.499e+06, trn/lr  4.545e-07, val/acc 6.512e-01, val/nll 1.004e+00 (best_acc: 6.421e-01 -> 6.512e-01, test_acc: 6.549e-01, test_nll: 1.001e+00)
[2023-02-06 00:56:02] [Epoch   266/  500] trn/posterior_energy  5.544e+06, trn/neg_log_likelihood  4.509e+04, trn/neg_log_prior  5.499e+06, trn/lr  4.514e-07, val/acc 6.127e-01, val/nll 1.129e+00
[2023-02-06 00:56:14] [Epoch   267/  500] trn/posterior_energy  5.543e+06, trn/neg_log_likelihood  4.381e+04, trn/neg_log_prior  5.499e+06, trn/lr  4.483e-07, val/acc 5.934e-01, val/nll 1.154e+00
[2023-02-06 00:56:26] [Epoch   268/  500] trn/posterior_energy  5.543e+06, trn/neg_log_likelihood  4.481e+04, trn/neg_log_prior  5.499e+06, trn/lr  4.451e-07, val/acc 6.265e-01, val/nll 1.081e+00
[2023-02-06 00:56:38] [Epoch   269/  500] trn/posterior_energy  5.543e+06, trn/neg_log_likelihood  4.375e+04, trn/neg_log_prior  5.499e+06, trn/lr  4.420e-07, val/acc 5.743e-01, val/nll 1.208e+00
[2023-02-06 00:56:50] [Epoch   270/  500] trn/posterior_energy  5.543e+06, trn/neg_log_likelihood  4.395e+04, trn/neg_log_prior  5.499e+06, trn/lr  4.389e-07, val/acc 6.436e-01, val/nll 1.048e+00
[2023-02-06 00:57:02] [Epoch   271/  500] trn/posterior_energy  5.543e+06, trn/neg_log_likelihood  4.363e+04, trn/neg_log_prior  5.499e+06, trn/lr  4.358e-07, val/acc 5.937e-01, val/nll 1.141e+00
[2023-02-06 00:57:15] [Epoch   272/  500] trn/posterior_energy  5.543e+06, trn/neg_log_likelihood  4.385e+04, trn/neg_log_prior  5.499e+06, trn/lr  4.327e-07, val/acc 6.029e-01, val/nll 1.123e+00
[2023-02-06 00:57:27] [Epoch   273/  500] trn/posterior_energy  5.543e+06, trn/neg_log_likelihood  4.375e+04, trn/neg_log_prior  5.499e+06, trn/lr  4.296e-07, val/acc 6.107e-01, val/nll 1.117e+00
[2023-02-06 00:57:39] [Epoch   274/  500] trn/posterior_energy  5.543e+06, trn/neg_log_likelihood  4.420e+04, trn/neg_log_prior  5.499e+06, trn/lr  4.264e-07, val/acc 6.069e-01, val/nll 1.150e+00
[2023-02-06 00:57:51] [Epoch   275/  500] trn/posterior_energy  5.541e+06, trn/neg_log_likelihood  4.274e+04, trn/neg_log_prior  5.499e+06, trn/lr  4.233e-07, val/acc 6.345e-01, val/nll 1.037e+00
[2023-02-06 00:58:03] [Epoch   276/  500] trn/posterior_energy  5.542e+06, trn/neg_log_likelihood  4.361e+04, trn/neg_log_prior  5.499e+06, trn/lr  4.202e-07, val/acc 6.238e-01, val/nll 1.084e+00
[2023-02-06 00:58:16] [Epoch   277/  500] trn/posterior_energy  5.543e+06, trn/neg_log_likelihood  4.356e+04, trn/neg_log_prior  5.499e+06, trn/lr  4.171e-07, val/acc 6.365e-01, val/nll 1.054e+00
[2023-02-06 00:58:30] [Epoch   278/  500] trn/posterior_energy  5.542e+06, trn/neg_log_likelihood  4.325e+04, trn/neg_log_prior  5.499e+06, trn/lr  4.140e-07, val/acc 6.530e-01, val/nll 9.895e-01 (best_acc: 6.512e-01 -> 6.530e-01, test_acc: 6.453e-01, test_nll: 9.991e-01)
[2023-02-06 00:58:42] [Epoch   279/  500] trn/posterior_energy  5.541e+06, trn/neg_log_likelihood  4.264e+04, trn/neg_log_prior  5.499e+06, trn/lr  4.109e-07, val/acc 6.111e-01, val/nll 1.104e+00
[2023-02-06 00:58:54] [Epoch   280/  500] trn/posterior_energy  5.541e+06, trn/neg_log_likelihood  4.230e+04, trn/neg_log_prior  5.499e+06, trn/lr  4.079e-07, val/acc 6.237e-01, val/nll 1.067e+00
[2023-02-06 00:59:06] [Epoch   281/  500] trn/posterior_energy  5.541e+06, trn/neg_log_likelihood  4.256e+04, trn/neg_log_prior  5.499e+06, trn/lr  4.048e-07, val/acc 6.290e-01, val/nll 1.059e+00
[2023-02-06 00:59:18] [Epoch   282/  500] trn/posterior_energy  5.542e+06, trn/neg_log_likelihood  4.295e+04, trn/neg_log_prior  5.499e+06, trn/lr  4.017e-07, val/acc 6.131e-01, val/nll 1.116e+00
[2023-02-06 00:59:30] [Epoch   283/  500] trn/posterior_energy  5.541e+06, trn/neg_log_likelihood  4.201e+04, trn/neg_log_prior  5.499e+06, trn/lr  3.986e-07, val/acc 6.479e-01, val/nll 9.945e-01
[2023-02-06 00:59:42] [Epoch   284/  500] trn/posterior_energy  5.543e+06, trn/neg_log_likelihood  4.392e+04, trn/neg_log_prior  5.499e+06, trn/lr  3.955e-07, val/acc 6.198e-01, val/nll 1.076e+00
[2023-02-06 00:59:54] [Epoch   285/  500] trn/posterior_energy  5.542e+06, trn/neg_log_likelihood  4.289e+04, trn/neg_log_prior  5.499e+06, trn/lr  3.925e-07, val/acc 6.249e-01, val/nll 1.086e+00
[2023-02-06 01:00:07] [Epoch   286/  500] trn/posterior_energy  5.543e+06, trn/neg_log_likelihood  4.342e+04, trn/neg_log_prior  5.499e+06, trn/lr  3.894e-07, val/acc 5.850e-01, val/nll 1.187e+00
[2023-02-06 01:00:19] [Epoch   287/  500] trn/posterior_energy  5.541e+06, trn/neg_log_likelihood  4.217e+04, trn/neg_log_prior  5.499e+06, trn/lr  3.863e-07, val/acc 6.308e-01, val/nll 1.053e+00
[2023-02-06 01:00:33] [Epoch   288/  500] trn/posterior_energy  5.541e+06, trn/neg_log_likelihood  4.184e+04, trn/neg_log_prior  5.499e+06, trn/lr  3.833e-07, val/acc 6.618e-01, val/nll 9.731e-01 (best_acc: 6.530e-01 -> 6.618e-01, test_acc: 6.607e-01, test_nll: 9.815e-01)
[2023-02-06 01:00:45] [Epoch   289/  500] trn/posterior_energy  5.540e+06, trn/neg_log_likelihood  4.169e+04, trn/neg_log_prior  5.499e+06, trn/lr  3.802e-07, val/acc 6.527e-01, val/nll 9.940e-01
[2023-02-06 01:00:57] [Epoch   290/  500] trn/posterior_energy  5.540e+06, trn/neg_log_likelihood  4.161e+04, trn/neg_log_prior  5.499e+06, trn/lr  3.772e-07, val/acc 6.342e-01, val/nll 1.063e+00
[2023-02-06 01:01:09] [Epoch   291/  500] trn/posterior_energy  5.541e+06, trn/neg_log_likelihood  4.181e+04, trn/neg_log_prior  5.499e+06, trn/lr  3.741e-07, val/acc 6.155e-01, val/nll 1.093e+00
[2023-02-06 01:01:21] [Epoch   292/  500] trn/posterior_energy  5.539e+06, trn/neg_log_likelihood  4.048e+04, trn/neg_log_prior  5.499e+06, trn/lr  3.711e-07, val/acc 6.402e-01, val/nll 1.034e+00
[2023-02-06 01:01:33] [Epoch   293/  500] trn/posterior_energy  5.541e+06, trn/neg_log_likelihood  4.237e+04, trn/neg_log_prior  5.499e+06, trn/lr  3.681e-07, val/acc 6.093e-01, val/nll 1.090e+00
[2023-02-06 01:01:45] [Epoch   294/  500] trn/posterior_energy  5.541e+06, trn/neg_log_likelihood  4.205e+04, trn/neg_log_prior  5.499e+06, trn/lr  3.650e-07, val/acc 6.135e-01, val/nll 1.096e+00
[2023-02-06 01:01:57] [Epoch   295/  500] trn/posterior_energy  5.540e+06, trn/neg_log_likelihood  4.083e+04, trn/neg_log_prior  5.499e+06, trn/lr  3.620e-07, val/acc 6.211e-01, val/nll 1.092e+00
[2023-02-06 01:02:10] [Epoch   296/  500] trn/posterior_energy  5.540e+06, trn/neg_log_likelihood  4.125e+04, trn/neg_log_prior  5.499e+06, trn/lr  3.590e-07, val/acc 6.614e-01, val/nll 9.695e-01
[2023-02-06 01:02:22] [Epoch   297/  500] trn/posterior_energy  5.540e+06, trn/neg_log_likelihood  4.089e+04, trn/neg_log_prior  5.499e+06, trn/lr  3.560e-07, val/acc 6.332e-01, val/nll 1.048e+00
[2023-02-06 01:02:34] [Epoch   298/  500] trn/posterior_energy  5.540e+06, trn/neg_log_likelihood  4.150e+04, trn/neg_log_prior  5.499e+06, trn/lr  3.530e-07, val/acc 6.087e-01, val/nll 1.097e+00
[2023-02-06 01:02:46] [Epoch   299/  500] trn/posterior_energy  5.539e+06, trn/neg_log_likelihood  4.043e+04, trn/neg_log_prior  5.499e+06, trn/lr  3.500e-07, val/acc 6.400e-01, val/nll 1.027e+00
[2023-02-06 01:02:58] [Epoch   300/  500] trn/posterior_energy  5.540e+06, trn/neg_log_likelihood  4.156e+04, trn/neg_log_prior  5.499e+06, trn/lr  3.470e-07, val/acc 6.471e-01, val/nll 1.011e+00
[2023-02-06 01:03:10] [Epoch   301/  500] trn/posterior_energy  5.540e+06, trn/neg_log_likelihood  4.105e+04, trn/neg_log_prior  5.499e+06, trn/lr  3.440e-07, val/acc 6.353e-01, val/nll 1.060e+00
[2023-02-06 01:03:23] [Epoch   302/  500] trn/posterior_energy  5.539e+06, trn/neg_log_likelihood  4.032e+04, trn/neg_log_prior  5.499e+06, trn/lr  3.410e-07, val/acc 6.542e-01, val/nll 9.942e-01
[2023-02-06 01:03:35] [Epoch   303/  500] trn/posterior_energy  5.540e+06, trn/neg_log_likelihood  4.127e+04, trn/neg_log_prior  5.499e+06, trn/lr  3.380e-07, val/acc 5.761e-01, val/nll 1.225e+00
[2023-02-06 01:03:47] [Epoch   304/  500] trn/posterior_energy  5.539e+06, trn/neg_log_likelihood  4.040e+04, trn/neg_log_prior  5.499e+06, trn/lr  3.351e-07, val/acc 6.289e-01, val/nll 1.050e+00
[2023-02-06 01:03:59] [Epoch   305/  500] trn/posterior_energy  5.539e+06, trn/neg_log_likelihood  4.037e+04, trn/neg_log_prior  5.499e+06, trn/lr  3.321e-07, val/acc 6.132e-01, val/nll 1.105e+00
[2023-02-06 01:04:11] [Epoch   306/  500] trn/posterior_energy  5.539e+06, trn/neg_log_likelihood  4.065e+04, trn/neg_log_prior  5.499e+06, trn/lr  3.292e-07, val/acc 6.476e-01, val/nll 1.007e+00
[2023-02-06 01:04:25] [Epoch   307/  500] trn/posterior_energy  5.539e+06, trn/neg_log_likelihood  4.009e+04, trn/neg_log_prior  5.499e+06, trn/lr  3.262e-07, val/acc 6.784e-01, val/nll 9.541e-01 (best_acc: 6.618e-01 -> 6.784e-01, test_acc: 6.723e-01, test_nll: 9.552e-01)
