[2023-02-21 06:45:30] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-21 06:45:30] Command line arguments:
- args.data_root          : ./data/
- args.data_name          : CIFAR10_x32
- args.data_augmentation  : standard
- args.data_proportional  : 1.0
- args.model_depth        : 20
- args.model_width        : 4
- args.model_style        : BN-ReLU
- args.optim_bs           : 256
- args.optim_ne           : 200
- args.optim_lr           : 0.3
- args.optim_momentum     : 0.9
- args.optim_weight_decay : 0.003
- args.rho                : 3.0
- args.save               : /home/giung/giung2-dev/projects/sam/save/CIFAR10_x32/R20x4-BN-ReLU/ASAM/bs-0256_ne-0200_lr-0.30_mo-0.90_wd-0.0030_rho-3.0000_fp32/42
- args.seed               : 42
- args.precision          : fp32

[2023-02-21 06:45:37] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-21 06:57:08] [Epoch    88/  200] trn/loss 2.316e+00, trn/lr 1.793e-01, val/acc 9.978e-02, val/nll 2.310e+00
[2023-02-21 06:57:15] [Epoch    89/  200] trn/loss 2.313e+00, trn/lr 1.770e-01, val/acc 9.856e-02, val/nll 2.319e+00
[2023-02-21 06:57:22] [Epoch    90/  200] trn/loss 2.311e+00, trn/lr 1.746e-01, val/acc 9.281e-02, val/nll 2.324e+00
[2023-02-21 06:57:29] [Epoch    91/  200] trn/loss 2.311e+00, trn/lr 1.723e-01, val/acc 1.081e-01, val/nll 2.313e+00
[2023-02-21 06:57:36] [Epoch    92/  200] trn/loss 2.313e+00, trn/lr 1.700e-01, val/acc 1.007e-01, val/nll 2.317e+00
[2023-02-21 06:57:44] [Epoch    93/  200] trn/loss 2.314e+00, trn/lr 1.676e-01, val/acc 1.081e-01, val/nll 2.305e+00
[2023-02-21 06:57:51] [Epoch    94/  200] trn/loss 2.312e+00, trn/lr 1.653e-01, val/acc 9.823e-02, val/nll 2.310e+00
[2023-02-21 06:57:58] [Epoch    95/  200] trn/loss 2.311e+00, trn/lr 1.630e-01, val/acc 9.978e-02, val/nll 2.313e+00
[2023-02-21 06:58:05] [Epoch    96/  200] trn/loss 2.311e+00, trn/lr 1.606e-01, val/acc 9.978e-02, val/nll 2.310e+00
[2023-02-21 06:58:12] [Epoch    97/  200] trn/loss 2.312e+00, trn/lr 1.582e-01, val/acc 9.856e-02, val/nll 2.310e+00
[2023-02-21 06:58:20] [Epoch    98/  200] trn/loss 2.311e+00, trn/lr 1.559e-01, val/acc 1.007e-01, val/nll 2.308e+00
[2023-02-21 06:58:27] [Epoch    99/  200] trn/loss 2.313e+00, trn/lr 1.535e-01, val/acc 9.978e-02, val/nll 2.307e+00
[2023-02-21 06:58:34] [Epoch   100/  200] trn/loss 2.310e+00, trn/lr 1.512e-01, val/acc 9.856e-02, val/nll 2.323e+00
[2023-02-21 06:58:41] [Epoch   101/  200] trn/loss 2.310e+00, trn/lr 1.488e-01, val/acc 9.978e-02, val/nll 2.308e+00
[2023-02-21 06:58:48] [Epoch   102/  200] trn/loss 2.311e+00, trn/lr 1.465e-01, val/acc 1.007e-01, val/nll 2.311e+00
[2023-02-21 06:58:55] [Epoch   103/  200] trn/loss 2.312e+00, trn/lr 1.441e-01, val/acc 9.823e-02, val/nll 2.307e+00
[2023-02-21 06:59:03] [Epoch   104/  200] trn/loss 2.310e+00, trn/lr 1.418e-01, val/acc 9.281e-02, val/nll 2.310e+00
[2023-02-21 06:59:10] [Epoch   105/  200] trn/loss 2.312e+00, trn/lr 1.394e-01, val/acc 9.978e-02, val/nll 2.313e+00
[2023-02-21 06:59:17] [Epoch   106/  200] trn/loss 2.309e+00, trn/lr 1.371e-01, val/acc 9.823e-02, val/nll 2.311e+00
[2023-02-21 06:59:24] [Epoch   107/  200] trn/loss 2.310e+00, trn/lr 1.347e-01, val/acc 9.978e-02, val/nll 2.328e+00
[2023-02-21 06:59:31] [Epoch   108/  200] trn/loss 2.311e+00, trn/lr 1.324e-01, val/acc 1.007e-01, val/nll 2.311e+00
[2023-02-21 06:59:39] [Epoch   109/  200] trn/loss 2.310e+00, trn/lr 1.300e-01, val/acc 9.945e-02, val/nll 2.311e+00
[2023-02-21 06:59:46] [Epoch   110/  200] trn/loss 2.310e+00, trn/lr 1.277e-01, val/acc 9.823e-02, val/nll 2.313e+00
[2023-02-21 06:59:53] [Epoch   111/  200] trn/loss 2.309e+00, trn/lr 1.254e-01, val/acc 9.823e-02, val/nll 2.305e+00
[2023-02-21 07:00:00] [Epoch   112/  200] trn/loss 2.308e+00, trn/lr 1.231e-01, val/acc 9.856e-02, val/nll 2.311e+00
[2023-02-21 07:00:07] [Epoch   113/  200] trn/loss 2.311e+00, trn/lr 1.207e-01, val/acc 9.978e-02, val/nll 2.311e+00
[2023-02-21 07:00:14] [Epoch   114/  200] trn/loss 2.308e+00, trn/lr 1.184e-01, val/acc 9.945e-02, val/nll 2.310e+00
[2023-02-21 07:00:22] [Epoch   115/  200] trn/loss 2.309e+00, trn/lr 1.161e-01, val/acc 1.007e-01, val/nll 2.304e+00
[2023-02-21 07:00:29] [Epoch   116/  200] trn/loss 2.309e+00, trn/lr 1.138e-01, val/acc 9.823e-02, val/nll 2.311e+00
[2023-02-21 07:00:36] [Epoch   117/  200] trn/loss 2.309e+00, trn/lr 1.116e-01, val/acc 1.081e-01, val/nll 2.309e+00
[2023-02-21 07:00:43] [Epoch   118/  200] trn/loss 2.308e+00, trn/lr 1.093e-01, val/acc 9.823e-02, val/nll 2.309e+00
[2023-02-21 07:00:50] [Epoch   119/  200] trn/loss 2.310e+00, trn/lr 1.070e-01, val/acc 9.978e-02, val/nll 2.305e+00
[2023-02-21 07:00:58] [Epoch   120/  200] trn/loss 2.308e+00, trn/lr 1.048e-01, val/acc 9.281e-02, val/nll 2.316e+00
[2023-02-21 07:01:05] [Epoch   121/  200] trn/loss 2.309e+00, trn/lr 1.025e-01, val/acc 9.823e-02, val/nll 2.314e+00
[2023-02-21 07:01:12] [Epoch   122/  200] trn/loss 2.308e+00, trn/lr 1.003e-01, val/acc 9.281e-02, val/nll 2.309e+00
[2023-02-21 07:01:19] [Epoch   123/  200] trn/loss 2.310e+00, trn/lr 9.809e-02, val/acc 9.978e-02, val/nll 2.311e+00
[2023-02-21 07:01:26] [Epoch   124/  200] trn/loss 2.307e+00, trn/lr 9.589e-02, val/acc 9.823e-02, val/nll 2.308e+00
[2023-02-21 07:01:34] [Epoch   125/  200] trn/loss 2.309e+00, trn/lr 9.370e-02, val/acc 9.978e-02, val/nll 2.311e+00
