[2023-02-05 15:28:26] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-05 15:28:26] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 3e-06
- args.optim_momentum    : 0.97
- args.prior_precision   : 2.5
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000030_mo-0.97_pr-00/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 15:28:32] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-05 15:29:15] [Epoch     1/  500] trn/posterior_energy -1.866e+06, trn/neg_log_likelihood  9.893e+04, trn/neg_log_prior -1.965e+06, trn/lr  3.000e-06, val/acc 2.462e-01, val/nll 1.990e+00 (best_acc: 0.000e+00 -> 2.462e-01, test_acc: 2.401e-01, test_nll: 1.998e+00)
[2023-02-05 15:37:40] [Epoch    40/  500] trn/posterior_energy -1.955e+06, trn/neg_log_likelihood  6.705e+03, trn/neg_log_prior -1.962e+06, trn/lr  2.954e-06, val/acc 8.021e-01, val/nll 6.506e-01
[2023-02-05 15:37:54] [Epoch    41/  500] trn/posterior_energy -1.955e+06, trn/neg_log_likelihood  6.400e+03, trn/neg_log_prior -1.962e+06, trn/lr  2.952e-06, val/acc 8.123e-01, val/nll 6.266e-01 (best_acc: 8.093e-01 -> 8.123e-01, test_acc: 8.083e-01, test_nll: 6.473e-01)
[2023-02-05 15:38:06] [Epoch    42/  500] trn/posterior_energy -1.955e+06, trn/neg_log_likelihood  6.931e+03, trn/neg_log_prior -1.962e+06, trn/lr  2.949e-06, val/acc 8.091e-01, val/nll 6.462e-01
[2023-02-05 15:38:18] [Epoch    43/  500] trn/posterior_energy -1.955e+06, trn/neg_log_likelihood  6.319e+03, trn/neg_log_prior -1.962e+06, trn/lr  2.947e-06, val/acc 8.105e-01, val/nll 6.466e-01
[2023-02-05 15:38:30] [Epoch    44/  500] trn/posterior_energy -1.956e+06, trn/neg_log_likelihood  6.135e+03, trn/neg_log_prior -1.962e+06, trn/lr  2.944e-06, val/acc 8.055e-01, val/nll 6.516e-01
[2023-02-05 15:38:42] [Epoch    45/  500] trn/posterior_energy -1.955e+06, trn/neg_log_likelihood  6.798e+03, trn/neg_log_prior -1.962e+06, trn/lr  2.942e-06, val/acc 8.029e-01, val/nll 6.539e-01
[2023-02-05 15:38:54] [Epoch    46/  500] trn/posterior_energy -1.956e+06, trn/neg_log_likelihood  5.636e+03, trn/neg_log_prior -1.962e+06, trn/lr  2.939e-06, val/acc 8.087e-01, val/nll 6.510e-01
[2023-02-05 15:39:06] [Epoch    47/  500] trn/posterior_energy -1.956e+06, trn/neg_log_likelihood  6.421e+03, trn/neg_log_prior -1.962e+06, trn/lr  2.936e-06, val/acc 8.076e-01, val/nll 6.891e-01
[2023-02-05 15:39:18] [Epoch    48/  500] trn/posterior_energy -1.956e+06, trn/neg_log_likelihood  6.219e+03, trn/neg_log_prior -1.962e+06, trn/lr  2.934e-06, val/acc 8.058e-01, val/nll 6.571e-01
[2023-02-05 15:39:30] [Epoch    49/  500] trn/posterior_energy -1.956e+06, trn/neg_log_likelihood  5.982e+03, trn/neg_log_prior -1.962e+06, trn/lr  2.931e-06, val/acc 8.007e-01, val/nll 7.063e-01
[2023-02-05 15:39:44] [Epoch    50/  500] trn/posterior_energy -1.955e+06, trn/neg_log_likelihood  6.543e+03, trn/neg_log_prior -1.962e+06, trn/lr  2.928e-06, val/acc 8.147e-01, val/nll 6.336e-01 (best_acc: 8.123e-01 -> 8.147e-01, test_acc: 8.188e-01, test_nll: 6.349e-01)
[2023-02-05 15:39:57] [Epoch    51/  500] trn/posterior_energy -1.956e+06, trn/neg_log_likelihood  5.565e+03, trn/neg_log_prior -1.962e+06, trn/lr  2.925e-06, val/acc 8.083e-01, val/nll 6.523e-01
[2023-02-05 15:40:09] [Epoch    52/  500] trn/posterior_energy -1.956e+06, trn/neg_log_likelihood  5.734e+03, trn/neg_log_prior -1.962e+06, trn/lr  2.922e-06, val/acc 8.039e-01, val/nll 7.174e-01
[2023-02-05 15:40:21] [Epoch    53/  500] trn/posterior_energy -1.956e+06, trn/neg_log_likelihood  6.127e+03, trn/neg_log_prior -1.962e+06, trn/lr  2.919e-06, val/acc 8.124e-01, val/nll 6.504e-01
[2023-02-05 15:40:33] [Epoch    54/  500] trn/posterior_energy -1.956e+06, trn/neg_log_likelihood  5.587e+03, trn/neg_log_prior -1.962e+06, trn/lr  2.916e-06, val/acc 8.054e-01, val/nll 6.866e-01
[2023-02-05 15:40:45] [Epoch    55/  500] trn/posterior_energy -1.956e+06, trn/neg_log_likelihood  5.817e+03, trn/neg_log_prior -1.962e+06, trn/lr  2.913e-06, val/acc 8.064e-01, val/nll 6.900e-01
[2023-02-05 15:40:59] [Epoch    56/  500] trn/posterior_energy -1.956e+06, trn/neg_log_likelihood  5.720e+03, trn/neg_log_prior -1.962e+06, trn/lr  2.910e-06, val/acc 8.162e-01, val/nll 6.287e-01 (best_acc: 8.147e-01 -> 8.162e-01, test_acc: 8.172e-01, test_nll: 6.149e-01)
[2023-02-05 15:41:11] [Epoch    57/  500] trn/posterior_energy -1.956e+06, trn/neg_log_likelihood  5.717e+03, trn/neg_log_prior -1.962e+06, trn/lr  2.906e-06, val/acc 7.884e-01, val/nll 7.761e-01
[2023-02-05 15:41:23] [Epoch    58/  500] trn/posterior_energy -1.957e+06, trn/neg_log_likelihood  5.247e+03, trn/neg_log_prior -1.962e+06, trn/lr  2.903e-06, val/acc 8.152e-01, val/nll 6.682e-01
[2023-02-05 15:41:36] [Epoch    59/  500] trn/posterior_energy -1.957e+06, trn/neg_log_likelihood  5.368e+03, trn/neg_log_prior -1.962e+06, trn/lr  2.900e-06, val/acc 8.050e-01, val/nll 6.824e-01
[2023-02-05 15:41:48] [Epoch    60/  500] trn/posterior_energy -1.956e+06, trn/neg_log_likelihood  6.341e+03, trn/neg_log_prior -1.962e+06, trn/lr  2.896e-06, val/acc 8.081e-01, val/nll 6.916e-01
[2023-02-05 15:42:00] [Epoch    61/  500] trn/posterior_energy -1.957e+06, trn/neg_log_likelihood  4.828e+03, trn/neg_log_prior -1.962e+06, trn/lr  2.893e-06, val/acc 7.990e-01, val/nll 6.564e-01
[2023-02-05 15:42:13] [Epoch    62/  500] trn/posterior_energy -1.956e+06, trn/neg_log_likelihood  6.156e+03, trn/neg_log_prior -1.962e+06, trn/lr  2.889e-06, val/acc 8.155e-01, val/nll 6.544e-01
[2023-02-05 15:42:25] [Epoch    63/  500] trn/posterior_energy -1.957e+06, trn/neg_log_likelihood  5.052e+03, trn/neg_log_prior -1.962e+06, trn/lr  2.886e-06, val/acc 7.966e-01, val/nll 7.327e-01
[2023-02-05 15:42:37] [Epoch    64/  500] trn/posterior_energy -1.956e+06, trn/neg_log_likelihood  5.759e+03, trn/neg_log_prior -1.962e+06, trn/lr  2.882e-06, val/acc 7.869e-01, val/nll 7.857e-01
[2023-02-05 15:42:51] [Epoch    65/  500] trn/posterior_energy -1.956e+06, trn/neg_log_likelihood  6.044e+03, trn/neg_log_prior -1.962e+06, trn/lr  2.878e-06, val/acc 8.183e-01, val/nll 6.276e-01 (best_acc: 8.162e-01 -> 8.183e-01, test_acc: 8.153e-01, test_nll: 6.396e-01)
[2023-02-05 15:43:03] [Epoch    66/  500] trn/posterior_energy -1.957e+06, trn/neg_log_likelihood  4.691e+03, trn/neg_log_prior -1.962e+06, trn/lr  2.875e-06, val/acc 8.153e-01, val/nll 6.763e-01
[2023-02-05 15:43:15] [Epoch    67/  500] trn/posterior_energy -1.957e+06, trn/neg_log_likelihood  5.373e+03, trn/neg_log_prior -1.962e+06, trn/lr  2.871e-06, val/acc 8.143e-01, val/nll 6.664e-01
[2023-02-05 15:43:28] [Epoch    68/  500] trn/posterior_energy -1.957e+06, trn/neg_log_likelihood  5.234e+03, trn/neg_log_prior -1.962e+06, trn/lr  2.867e-06, val/acc 7.945e-01, val/nll 7.013e-01
[2023-02-05 15:43:40] [Epoch    69/  500] trn/posterior_energy -1.957e+06, trn/neg_log_likelihood  5.102e+03, trn/neg_log_prior -1.962e+06, trn/lr  2.863e-06, val/acc 7.924e-01, val/nll 7.410e-01
[2023-02-05 15:43:52] [Epoch    70/  500] trn/posterior_energy -1.958e+06, trn/neg_log_likelihood  4.570e+03, trn/neg_log_prior -1.962e+06, trn/lr  2.859e-06, val/acc 8.091e-01, val/nll 6.928e-01
[2023-02-05 15:44:04] [Epoch    71/  500] trn/posterior_energy -1.956e+06, trn/neg_log_likelihood  6.302e+03, trn/neg_log_prior -1.962e+06, trn/lr  2.855e-06, val/acc 8.056e-01, val/nll 6.421e-01
[2023-02-05 15:44:17] [Epoch    72/  500] trn/posterior_energy -1.957e+06, trn/neg_log_likelihood  5.232e+03, trn/neg_log_prior -1.962e+06, trn/lr  2.851e-06, val/acc 8.155e-01, val/nll 6.362e-01
[2023-02-05 15:44:29] [Epoch    73/  500] trn/posterior_energy -1.957e+06, trn/neg_log_likelihood  5.247e+03, trn/neg_log_prior -1.962e+06, trn/lr  2.847e-06, val/acc 8.066e-01, val/nll 6.486e-01
[2023-02-05 15:44:41] [Epoch    74/  500] trn/posterior_energy -1.957e+06, trn/neg_log_likelihood  4.885e+03, trn/neg_log_prior -1.962e+06, trn/lr  2.843e-06, val/acc 8.042e-01, val/nll 6.893e-01
[2023-02-05 15:44:55] [Epoch    75/  500] trn/posterior_energy -1.957e+06, trn/neg_log_likelihood  4.890e+03, trn/neg_log_prior -1.962e+06, trn/lr  2.839e-06, val/acc 8.289e-01, val/nll 6.045e-01 (best_acc: 8.183e-01 -> 8.289e-01, test_acc: 8.283e-01, test_nll: 6.095e-01)
[2023-02-05 15:45:07] [Epoch    76/  500] trn/posterior_energy -1.957e+06, trn/neg_log_likelihood  5.442e+03, trn/neg_log_prior -1.962e+06, trn/lr  2.834e-06, val/acc 8.196e-01, val/nll 6.304e-01
[2023-02-05 15:45:19] [Epoch    77/  500] trn/posterior_energy -1.957e+06, trn/neg_log_likelihood  5.057e+03, trn/neg_log_prior -1.962e+06, trn/lr  2.830e-06, val/acc 8.149e-01, val/nll 6.430e-01
[2023-02-05 15:45:31] [Epoch    78/  500] trn/posterior_energy -1.958e+06, trn/neg_log_likelihood  4.208e+03, trn/neg_log_prior -1.962e+06, trn/lr  2.826e-06, val/acc 8.134e-01, val/nll 6.258e-01
[2023-02-05 15:45:44] [Epoch    79/  500] trn/posterior_energy -1.958e+06, trn/neg_log_likelihood  5.087e+03, trn/neg_log_prior -1.963e+06, trn/lr  2.821e-06, val/acc 8.181e-01, val/nll 6.284e-01
[2023-02-05 15:45:56] [Epoch    80/  500] trn/posterior_energy -1.958e+06, trn/neg_log_likelihood  4.791e+03, trn/neg_log_prior -1.962e+06, trn/lr  2.817e-06, val/acc 8.084e-01, val/nll 6.646e-01
[2023-02-05 15:46:08] [Epoch    81/  500] trn/posterior_energy -1.957e+06, trn/neg_log_likelihood  5.153e+03, trn/neg_log_prior -1.962e+06, trn/lr  2.812e-06, val/acc 8.204e-01, val/nll 6.568e-01
[2023-02-05 15:46:22] [Epoch    82/  500] trn/posterior_energy -1.958e+06, trn/neg_log_likelihood  4.470e+03, trn/neg_log_prior -1.962e+06, trn/lr  2.808e-06, val/acc 8.302e-01, val/nll 5.882e-01 (best_acc: 8.289e-01 -> 8.302e-01, test_acc: 8.303e-01, test_nll: 5.795e-01)
[2023-02-05 15:46:35] [Epoch    83/  500] trn/posterior_energy -1.959e+06, trn/neg_log_likelihood  4.310e+03, trn/neg_log_prior -1.963e+06, trn/lr  2.803e-06, val/acc 8.084e-01, val/nll 6.781e-01
[2023-02-05 15:46:47] [Epoch    84/  500] trn/posterior_energy -1.957e+06, trn/neg_log_likelihood  5.394e+03, trn/neg_log_prior -1.963e+06, trn/lr  2.798e-06, val/acc 8.077e-01, val/nll 6.974e-01
[2023-02-05 15:46:59] [Epoch    85/  500] trn/posterior_energy -1.957e+06, trn/neg_log_likelihood  4.961e+03, trn/neg_log_prior -1.962e+06, trn/lr  2.794e-06, val/acc 8.180e-01, val/nll 6.427e-01
[2023-02-05 15:47:11] [Epoch    86/  500] trn/posterior_energy -1.958e+06, trn/neg_log_likelihood  4.309e+03, trn/neg_log_prior -1.963e+06, trn/lr  2.789e-06, val/acc 8.065e-01, val/nll 6.769e-01
[2023-02-05 15:47:23] [Epoch    87/  500] trn/posterior_energy -1.957e+06, trn/neg_log_likelihood  5.138e+03, trn/neg_log_prior -1.963e+06, trn/lr  2.784e-06, val/acc 8.191e-01, val/nll 6.327e-01
[2023-02-05 15:47:35] [Epoch    88/  500] trn/posterior_energy -1.957e+06, trn/neg_log_likelihood  5.025e+03, trn/neg_log_prior -1.962e+06, trn/lr  2.779e-06, val/acc 8.088e-01, val/nll 6.698e-01
[2023-02-05 15:47:48] [Epoch    89/  500] trn/posterior_energy -1.957e+06, trn/neg_log_likelihood  4.876e+03, trn/neg_log_prior -1.962e+06, trn/lr  2.774e-06, val/acc 7.910e-01, val/nll 6.970e-01
[2023-02-05 15:48:00] [Epoch    90/  500] trn/posterior_energy -1.957e+06, trn/neg_log_likelihood  4.858e+03, trn/neg_log_prior -1.962e+06, trn/lr  2.769e-06, val/acc 8.003e-01, val/nll 7.216e-01
[2023-02-05 15:48:12] [Epoch    91/  500] trn/posterior_energy -1.958e+06, trn/neg_log_likelihood  4.588e+03, trn/neg_log_prior -1.963e+06, trn/lr  2.764e-06, val/acc 8.115e-01, val/nll 6.574e-01
[2023-02-05 15:48:24] [Epoch    92/  500] trn/posterior_energy -1.958e+06, trn/neg_log_likelihood  4.527e+03, trn/neg_log_prior -1.963e+06, trn/lr  2.759e-06, val/acc 8.217e-01, val/nll 5.887e-01
