[2023-02-06 01:41:52] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-06 01:41:52] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 3e-06
- args.optim_momentum    : 0.99
- args.prior_precision   : 2.5
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000030_mo-0.99_pr-00/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-06 01:41:58] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-06 01:42:41] [Epoch     1/  500] trn/posterior_energy -1.792e+06, trn/neg_log_likelihood  1.191e+05, trn/neg_log_prior -1.911e+06, trn/lr  3.000e-06, val/acc 1.845e-01, val/nll 2.326e+00 (best_acc: 0.000e+00 -> 1.845e-01, test_acc: 1.938e-01, test_nll: 2.331e+00)
[2023-02-06 01:45:12] [Epoch    12/  500] trn/posterior_energy -1.911e+06, trn/neg_log_likelihood  5.680e+04, trn/neg_log_prior -1.968e+06, trn/lr  2.996e-06, val/acc 4.934e-01, val/nll 1.381e+00 (best_acc: 4.886e-01 -> 4.934e-01, test_acc: 4.931e-01, test_nll: 1.394e+00)
[2023-02-06 01:45:25] [Epoch    13/  500] trn/posterior_energy -1.914e+06, trn/neg_log_likelihood  5.340e+04, trn/neg_log_prior -1.967e+06, trn/lr  2.995e-06, val/acc 5.271e-01, val/nll 1.272e+00 (best_acc: 4.934e-01 -> 5.271e-01, test_acc: 5.275e-01, test_nll: 1.290e+00)
[2023-02-06 01:45:39] [Epoch    14/  500] trn/posterior_energy -1.918e+06, trn/neg_log_likelihood  4.956e+04, trn/neg_log_prior -1.967e+06, trn/lr  2.995e-06, val/acc 5.615e-01, val/nll 1.255e+00 (best_acc: 5.271e-01 -> 5.615e-01, test_acc: 5.608e-01, test_nll: 1.261e+00)
[2023-02-06 01:45:51] [Epoch    15/  500] trn/posterior_energy -1.917e+06, trn/neg_log_likelihood  4.905e+04, trn/neg_log_prior -1.966e+06, trn/lr  2.994e-06, val/acc 5.483e-01, val/nll 1.264e+00
[2023-02-06 01:46:04] [Epoch    16/  500] trn/posterior_energy -1.919e+06, trn/neg_log_likelihood  4.609e+04, trn/neg_log_prior -1.965e+06, trn/lr  2.993e-06, val/acc 5.803e-01, val/nll 1.190e+00 (best_acc: 5.615e-01 -> 5.803e-01, test_acc: 5.827e-01, test_nll: 1.187e+00)
[2023-02-06 01:46:16] [Epoch    17/  500] trn/posterior_energy -1.919e+06, trn/neg_log_likelihood  4.556e+04, trn/neg_log_prior -1.965e+06, trn/lr  2.992e-06, val/acc 5.737e-01, val/nll 1.224e+00
[2023-02-06 01:46:30] [Epoch    18/  500] trn/posterior_energy -1.918e+06, trn/neg_log_likelihood  4.534e+04, trn/neg_log_prior -1.963e+06, trn/lr  2.991e-06, val/acc 6.035e-01, val/nll 1.105e+00 (best_acc: 5.803e-01 -> 6.035e-01, test_acc: 5.958e-01, test_nll: 1.133e+00)
[2023-02-06 01:46:44] [Epoch    19/  500] trn/posterior_energy -1.921e+06, trn/neg_log_likelihood  4.212e+04, trn/neg_log_prior -1.963e+06, trn/lr  2.990e-06, val/acc 6.461e-01, val/nll 1.034e+00 (best_acc: 6.035e-01 -> 6.461e-01, test_acc: 6.437e-01, test_nll: 1.052e+00)
[2023-02-06 01:46:58] [Epoch    20/  500] trn/posterior_energy -1.922e+06, trn/neg_log_likelihood  4.162e+04, trn/neg_log_prior -1.963e+06, trn/lr  2.989e-06, val/acc 6.500e-01, val/nll 9.989e-01 (best_acc: 6.461e-01 -> 6.500e-01, test_acc: 6.459e-01, test_nll: 1.010e+00)
[2023-02-06 01:47:12] [Epoch    21/  500] trn/posterior_energy -1.920e+06, trn/neg_log_likelihood  4.174e+04, trn/neg_log_prior -1.962e+06, trn/lr  2.988e-06, val/acc 6.664e-01, val/nll 9.653e-01 (best_acc: 6.500e-01 -> 6.664e-01, test_acc: 6.588e-01, test_nll: 9.827e-01)
[2023-02-06 01:47:26] [Epoch    22/  500] trn/posterior_energy -1.922e+06, trn/neg_log_likelihood  4.001e+04, trn/neg_log_prior -1.962e+06, trn/lr  2.986e-06, val/acc 6.742e-01, val/nll 9.381e-01 (best_acc: 6.664e-01 -> 6.742e-01, test_acc: 6.690e-01, test_nll: 9.497e-01)
[2023-02-06 01:47:39] [Epoch    23/  500] trn/posterior_energy -1.923e+06, trn/neg_log_likelihood  3.891e+04, trn/neg_log_prior -1.962e+06, trn/lr  2.985e-06, val/acc 6.449e-01, val/nll 1.054e+00
[2023-02-06 01:47:53] [Epoch    24/  500] trn/posterior_energy -1.922e+06, trn/neg_log_likelihood  3.915e+04, trn/neg_log_prior -1.961e+06, trn/lr  2.984e-06, val/acc 6.798e-01, val/nll 9.061e-01 (best_acc: 6.742e-01 -> 6.798e-01, test_acc: 6.756e-01, test_nll: 9.111e-01)
[2023-02-06 01:48:05] [Epoch    25/  500] trn/posterior_energy -1.925e+06, trn/neg_log_likelihood  3.665e+04, trn/neg_log_prior -1.962e+06, trn/lr  2.982e-06, val/acc 6.753e-01, val/nll 9.577e-01
[2023-02-06 01:48:18] [Epoch    26/  500] trn/posterior_energy -1.922e+06, trn/neg_log_likelihood  3.946e+04, trn/neg_log_prior -1.961e+06, trn/lr  2.981e-06, val/acc 6.305e-01, val/nll 1.088e+00
[2023-02-06 01:48:30] [Epoch    27/  500] trn/posterior_energy -1.922e+06, trn/neg_log_likelihood  3.736e+04, trn/neg_log_prior -1.960e+06, trn/lr  2.979e-06, val/acc 6.796e-01, val/nll 9.200e-01
[2023-02-06 01:48:43] [Epoch    28/  500] trn/posterior_energy -1.925e+06, trn/neg_log_likelihood  3.629e+04, trn/neg_log_prior -1.961e+06, trn/lr  2.978e-06, val/acc 6.743e-01, val/nll 9.506e-01
[2023-02-06 01:48:57] [Epoch    29/  500] trn/posterior_energy -1.924e+06, trn/neg_log_likelihood  3.638e+04, trn/neg_log_prior -1.961e+06, trn/lr  2.976e-06, val/acc 7.159e-01, val/nll 8.172e-01 (best_acc: 6.798e-01 -> 7.159e-01, test_acc: 7.027e-01, test_nll: 8.562e-01)
[2023-02-06 01:49:09] [Epoch    30/  500] trn/posterior_energy -1.925e+06, trn/neg_log_likelihood  3.551e+04, trn/neg_log_prior -1.960e+06, trn/lr  2.974e-06, val/acc 6.904e-01, val/nll 8.880e-01
[2023-02-06 01:49:22] [Epoch    31/  500] trn/posterior_energy -1.928e+06, trn/neg_log_likelihood  3.299e+04, trn/neg_log_prior -1.961e+06, trn/lr  2.973e-06, val/acc 6.644e-01, val/nll 1.004e+00
[2023-02-06 01:49:34] [Epoch    32/  500] trn/posterior_energy -1.927e+06, trn/neg_log_likelihood  3.464e+04, trn/neg_log_prior -1.962e+06, trn/lr  2.971e-06, val/acc 6.736e-01, val/nll 9.355e-01
[2023-02-06 01:49:46] [Epoch    33/  500] trn/posterior_energy -1.925e+06, trn/neg_log_likelihood  3.571e+04, trn/neg_log_prior -1.960e+06, trn/lr  2.969e-06, val/acc 6.772e-01, val/nll 9.357e-01
[2023-02-06 01:50:00] [Epoch    34/  500] trn/posterior_energy -1.926e+06, trn/neg_log_likelihood  3.340e+04, trn/neg_log_prior -1.959e+06, trn/lr  2.967e-06, val/acc 7.258e-01, val/nll 7.815e-01 (best_acc: 7.159e-01 -> 7.258e-01, test_acc: 7.175e-01, test_nll: 8.114e-01)
[2023-02-06 01:50:12] [Epoch    35/  500] trn/posterior_energy -1.925e+06, trn/neg_log_likelihood  3.521e+04, trn/neg_log_prior -1.960e+06, trn/lr  2.965e-06, val/acc 7.150e-01, val/nll 8.427e-01
[2023-02-06 01:50:24] [Epoch    36/  500] trn/posterior_energy -1.924e+06, trn/neg_log_likelihood  3.497e+04, trn/neg_log_prior -1.959e+06, trn/lr  2.963e-06, val/acc 7.168e-01, val/nll 8.207e-01
[2023-02-06 01:50:37] [Epoch    37/  500] trn/posterior_energy -1.925e+06, trn/neg_log_likelihood  3.345e+04, trn/neg_log_prior -1.959e+06, trn/lr  2.961e-06, val/acc 6.577e-01, val/nll 1.024e+00
[2023-02-06 01:50:49] [Epoch    38/  500] trn/posterior_energy -1.925e+06, trn/neg_log_likelihood  3.347e+04, trn/neg_log_prior -1.959e+06, trn/lr  2.959e-06, val/acc 6.999e-01, val/nll 8.851e-01
[2023-02-06 01:51:03] [Epoch    39/  500] trn/posterior_energy -1.927e+06, trn/neg_log_likelihood  3.182e+04, trn/neg_log_prior -1.959e+06, trn/lr  2.956e-06, val/acc 7.364e-01, val/nll 7.770e-01 (best_acc: 7.258e-01 -> 7.364e-01, test_acc: 7.213e-01, test_nll: 7.985e-01)
[2023-02-06 01:51:15] [Epoch    40/  500] trn/posterior_energy -1.928e+06, trn/neg_log_likelihood  3.198e+04, trn/neg_log_prior -1.960e+06, trn/lr  2.954e-06, val/acc 7.207e-01, val/nll 8.190e-01
[2023-02-06 01:51:29] [Epoch    41/  500] trn/posterior_energy -1.926e+06, trn/neg_log_likelihood  3.287e+04, trn/neg_log_prior -1.959e+06, trn/lr  2.952e-06, val/acc 7.368e-01, val/nll 7.819e-01 (best_acc: 7.364e-01 -> 7.368e-01, test_acc: 7.283e-01, test_nll: 7.906e-01)
[2023-02-06 01:51:41] [Epoch    42/  500] trn/posterior_energy -1.927e+06, trn/neg_log_likelihood  3.182e+04, trn/neg_log_prior -1.959e+06, trn/lr  2.949e-06, val/acc 7.351e-01, val/nll 7.782e-01
[2023-02-06 01:51:54] [Epoch    43/  500] trn/posterior_energy -1.927e+06, trn/neg_log_likelihood  3.197e+04, trn/neg_log_prior -1.959e+06, trn/lr  2.947e-06, val/acc 7.356e-01, val/nll 7.752e-01
[2023-02-06 01:52:06] [Epoch    44/  500] trn/posterior_energy -1.926e+06, trn/neg_log_likelihood  3.263e+04, trn/neg_log_prior -1.959e+06, trn/lr  2.944e-06, val/acc 7.065e-01, val/nll 8.660e-01
[2023-02-06 01:52:18] [Epoch    45/  500] trn/posterior_energy -1.925e+06, trn/neg_log_likelihood  3.257e+04, trn/neg_log_prior -1.958e+06, trn/lr  2.942e-06, val/acc 7.027e-01, val/nll 8.695e-01
[2023-02-06 01:52:31] [Epoch    46/  500] trn/posterior_energy -1.927e+06, trn/neg_log_likelihood  3.096e+04, trn/neg_log_prior -1.958e+06, trn/lr  2.939e-06, val/acc 6.823e-01, val/nll 9.354e-01
[2023-02-06 01:52:43] [Epoch    47/  500] trn/posterior_energy -1.930e+06, trn/neg_log_likelihood  2.946e+04, trn/neg_log_prior -1.959e+06, trn/lr  2.936e-06, val/acc 7.325e-01, val/nll 7.890e-01
[2023-02-06 01:52:55] [Epoch    48/  500] trn/posterior_energy -1.929e+06, trn/neg_log_likelihood  3.052e+04, trn/neg_log_prior -1.959e+06, trn/lr  2.934e-06, val/acc 6.948e-01, val/nll 8.719e-01
[2023-02-06 01:53:09] [Epoch    49/  500] trn/posterior_energy -1.929e+06, trn/neg_log_likelihood  3.024e+04, trn/neg_log_prior -1.959e+06, trn/lr  2.931e-06, val/acc 7.593e-01, val/nll 7.058e-01 (best_acc: 7.368e-01 -> 7.593e-01, test_acc: 7.552e-01, test_nll: 7.250e-01)
[2023-02-06 01:53:22] [Epoch    50/  500] trn/posterior_energy -1.928e+06, trn/neg_log_likelihood  3.087e+04, trn/neg_log_prior -1.959e+06, trn/lr  2.928e-06, val/acc 7.129e-01, val/nll 8.579e-01
[2023-02-06 01:53:35] [Epoch    51/  500] trn/posterior_energy -1.929e+06, trn/neg_log_likelihood  2.967e+04, trn/neg_log_prior -1.958e+06, trn/lr  2.925e-06, val/acc 7.618e-01, val/nll 7.013e-01 (best_acc: 7.593e-01 -> 7.618e-01, test_acc: 7.544e-01, test_nll: 7.179e-01)
[2023-02-06 01:53:48] [Epoch    52/  500] trn/posterior_energy -1.927e+06, trn/neg_log_likelihood  3.115e+04, trn/neg_log_prior -1.958e+06, trn/lr  2.922e-06, val/acc 7.304e-01, val/nll 8.267e-01
[2023-02-06 01:54:00] [Epoch    53/  500] trn/posterior_energy -1.927e+06, trn/neg_log_likelihood  2.998e+04, trn/neg_log_prior -1.957e+06, trn/lr  2.919e-06, val/acc 6.521e-01, val/nll 1.087e+00
[2023-02-06 01:54:12] [Epoch    54/  500] trn/posterior_energy -1.925e+06, trn/neg_log_likelihood  3.197e+04, trn/neg_log_prior -1.957e+06, trn/lr  2.916e-06, val/acc 7.043e-01, val/nll 8.726e-01
[2023-02-06 01:54:24] [Epoch    55/  500] trn/posterior_energy -1.928e+06, trn/neg_log_likelihood  2.897e+04, trn/neg_log_prior -1.957e+06, trn/lr  2.913e-06, val/acc 7.263e-01, val/nll 8.017e-01
[2023-02-06 01:54:37] [Epoch    56/  500] trn/posterior_energy -1.927e+06, trn/neg_log_likelihood  3.117e+04, trn/neg_log_prior -1.958e+06, trn/lr  2.910e-06, val/acc 6.993e-01, val/nll 8.910e-01
[2023-02-06 01:54:49] [Epoch    57/  500] trn/posterior_energy -1.927e+06, trn/neg_log_likelihood  2.963e+04, trn/neg_log_prior -1.957e+06, trn/lr  2.906e-06, val/acc 6.970e-01, val/nll 9.136e-01
[2023-02-06 01:55:01] [Epoch    58/  500] trn/posterior_energy -1.925e+06, trn/neg_log_likelihood  3.191e+04, trn/neg_log_prior -1.957e+06, trn/lr  2.903e-06, val/acc 7.219e-01, val/nll 8.095e-01
[2023-02-06 01:55:13] [Epoch    59/  500] trn/posterior_energy -1.926e+06, trn/neg_log_likelihood  2.981e+04, trn/neg_log_prior -1.956e+06, trn/lr  2.900e-06, val/acc 7.116e-01, val/nll 8.485e-01
[2023-02-06 01:55:26] [Epoch    60/  500] trn/posterior_energy -1.927e+06, trn/neg_log_likelihood  2.957e+04, trn/neg_log_prior -1.956e+06, trn/lr  2.896e-06, val/acc 7.559e-01, val/nll 7.203e-01
[2023-02-06 01:55:38] [Epoch    61/  500] trn/posterior_energy -1.929e+06, trn/neg_log_likelihood  2.844e+04, trn/neg_log_prior -1.958e+06, trn/lr  2.893e-06, val/acc 7.556e-01, val/nll 7.179e-01
[2023-02-06 01:55:50] [Epoch    62/  500] trn/posterior_energy -1.930e+06, trn/neg_log_likelihood  2.825e+04, trn/neg_log_prior -1.958e+06, trn/lr  2.889e-06, val/acc 7.237e-01, val/nll 9.146e-01
[2023-02-06 01:56:02] [Epoch    63/  500] trn/posterior_energy -1.930e+06, trn/neg_log_likelihood  2.772e+04, trn/neg_log_prior -1.958e+06, trn/lr  2.886e-06, val/acc 7.444e-01, val/nll 7.512e-01
[2023-02-06 01:56:15] [Epoch    64/  500] trn/posterior_energy -1.931e+06, trn/neg_log_likelihood  2.753e+04, trn/neg_log_prior -1.958e+06, trn/lr  2.882e-06, val/acc 7.316e-01, val/nll 7.978e-01
[2023-02-06 01:56:27] [Epoch    65/  500] trn/posterior_energy -1.929e+06, trn/neg_log_likelihood  2.854e+04, trn/neg_log_prior -1.958e+06, trn/lr  2.878e-06, val/acc 7.368e-01, val/nll 7.752e-01
[2023-02-06 01:56:39] [Epoch    66/  500] trn/posterior_energy -1.931e+06, trn/neg_log_likelihood  2.706e+04, trn/neg_log_prior -1.958e+06, trn/lr  2.875e-06, val/acc 7.430e-01, val/nll 7.582e-01
[2023-02-06 01:56:52] [Epoch    67/  500] trn/posterior_energy -1.928e+06, trn/neg_log_likelihood  2.886e+04, trn/neg_log_prior -1.957e+06, trn/lr  2.871e-06, val/acc 6.744e-01, val/nll 1.054e+00
[2023-02-06 01:57:04] [Epoch    68/  500] trn/posterior_energy -1.927e+06, trn/neg_log_likelihood  2.881e+04, trn/neg_log_prior -1.956e+06, trn/lr  2.867e-06, val/acc 7.454e-01, val/nll 7.858e-01
[2023-02-06 01:57:17] [Epoch    69/  500] trn/posterior_energy -1.931e+06, trn/neg_log_likelihood  2.668e+04, trn/neg_log_prior -1.957e+06, trn/lr  2.863e-06, val/acc 7.500e-01, val/nll 7.215e-01
[2023-02-06 01:57:29] [Epoch    70/  500] trn/posterior_energy -1.928e+06, trn/neg_log_likelihood  2.943e+04, trn/neg_log_prior -1.957e+06, trn/lr  2.859e-06, val/acc 7.107e-01, val/nll 8.921e-01
[2023-02-06 01:57:42] [Epoch    71/  500] trn/posterior_energy -1.925e+06, trn/neg_log_likelihood  3.013e+04, trn/neg_log_prior -1.955e+06, trn/lr  2.855e-06, val/acc 7.338e-01, val/nll 7.998e-01
[2023-02-06 01:57:54] [Epoch    72/  500] trn/posterior_energy -1.928e+06, trn/neg_log_likelihood  2.749e+04, trn/neg_log_prior -1.955e+06, trn/lr  2.851e-06, val/acc 7.438e-01, val/nll 7.559e-01
[2023-02-06 01:58:07] [Epoch    73/  500] trn/posterior_energy -1.929e+06, trn/neg_log_likelihood  2.797e+04, trn/neg_log_prior -1.957e+06, trn/lr  2.847e-06, val/acc 7.154e-01, val/nll 8.465e-01
[2023-02-06 01:58:19] [Epoch    74/  500] trn/posterior_energy -1.928e+06, trn/neg_log_likelihood  2.849e+04, trn/neg_log_prior -1.956e+06, trn/lr  2.843e-06, val/acc 7.375e-01, val/nll 7.823e-01
[2023-02-06 01:58:31] [Epoch    75/  500] trn/posterior_energy -1.929e+06, trn/neg_log_likelihood  2.751e+04, trn/neg_log_prior -1.956e+06, trn/lr  2.839e-06, val/acc 7.509e-01, val/nll 7.214e-01
[2023-02-06 01:58:44] [Epoch    76/  500] trn/posterior_energy -1.929e+06, trn/neg_log_likelihood  2.811e+04, trn/neg_log_prior -1.957e+06, trn/lr  2.834e-06, val/acc 7.617e-01, val/nll 6.949e-01
[2023-02-06 01:58:56] [Epoch    77/  500] trn/posterior_energy -1.930e+06, trn/neg_log_likelihood  2.654e+04, trn/neg_log_prior -1.956e+06, trn/lr  2.830e-06, val/acc 7.341e-01, val/nll 8.602e-01
[2023-02-06 01:59:08] [Epoch    78/  500] trn/posterior_energy -1.930e+06, trn/neg_log_likelihood  2.701e+04, trn/neg_log_prior -1.957e+06, trn/lr  2.826e-06, val/acc 7.231e-01, val/nll 7.968e-01
[2023-02-06 01:59:21] [Epoch    79/  500] trn/posterior_energy -1.928e+06, trn/neg_log_likelihood  2.845e+04, trn/neg_log_prior -1.957e+06, trn/lr  2.821e-06, val/acc 7.213e-01, val/nll 8.269e-01
[2023-02-06 01:59:33] [Epoch    80/  500] trn/posterior_energy -1.927e+06, trn/neg_log_likelihood  2.871e+04, trn/neg_log_prior -1.955e+06, trn/lr  2.817e-06, val/acc 7.413e-01, val/nll 7.680e-01
[2023-02-06 01:59:45] [Epoch    81/  500] trn/posterior_energy -1.929e+06, trn/neg_log_likelihood  2.716e+04, trn/neg_log_prior -1.956e+06, trn/lr  2.812e-06, val/acc 7.129e-01, val/nll 9.381e-01
[2023-02-06 01:59:58] [Epoch    82/  500] trn/posterior_energy -1.928e+06, trn/neg_log_likelihood  2.783e+04, trn/neg_log_prior -1.956e+06, trn/lr  2.808e-06, val/acc 7.372e-01, val/nll 8.168e-01
[2023-02-06 02:00:10] [Epoch    83/  500] trn/posterior_energy -1.929e+06, trn/neg_log_likelihood  2.670e+04, trn/neg_log_prior -1.956e+06, trn/lr  2.803e-06, val/acc 7.595e-01, val/nll 7.154e-01
[2023-02-06 02:00:22] [Epoch    84/  500] trn/posterior_energy -1.932e+06, trn/neg_log_likelihood  2.568e+04, trn/neg_log_prior -1.958e+06, trn/lr  2.798e-06, val/acc 7.531e-01, val/nll 7.241e-01
[2023-02-06 02:00:35] [Epoch    85/  500] trn/posterior_energy -1.930e+06, trn/neg_log_likelihood  2.699e+04, trn/neg_log_prior -1.957e+06, trn/lr  2.794e-06, val/acc 7.561e-01, val/nll 7.232e-01
[2023-02-06 02:00:47] [Epoch    86/  500] trn/posterior_energy -1.929e+06, trn/neg_log_likelihood  2.682e+04, trn/neg_log_prior -1.956e+06, trn/lr  2.789e-06, val/acc 7.336e-01, val/nll 7.780e-01
[2023-02-06 02:00:59] [Epoch    87/  500] trn/posterior_energy -1.929e+06, trn/neg_log_likelihood  2.668e+04, trn/neg_log_prior -1.956e+06, trn/lr  2.784e-06, val/acc 7.534e-01, val/nll 7.151e-01
[2023-02-06 02:01:12] [Epoch    88/  500] trn/posterior_energy -1.931e+06, trn/neg_log_likelihood  2.602e+04, trn/neg_log_prior -1.957e+06, trn/lr  2.779e-06, val/acc 7.300e-01, val/nll 8.023e-01
[2023-02-06 02:01:24] [Epoch    89/  500] trn/posterior_energy -1.931e+06, trn/neg_log_likelihood  2.599e+04, trn/neg_log_prior -1.957e+06, trn/lr  2.774e-06, val/acc 7.397e-01, val/nll 7.814e-01
[2023-02-06 02:01:36] [Epoch    90/  500] trn/posterior_energy -1.931e+06, trn/neg_log_likelihood  2.536e+04, trn/neg_log_prior -1.957e+06, trn/lr  2.769e-06, val/acc 7.408e-01, val/nll 7.908e-01
[2023-02-06 02:01:49] [Epoch    91/  500] trn/posterior_energy -1.929e+06, trn/neg_log_likelihood  2.768e+04, trn/neg_log_prior -1.956e+06, trn/lr  2.764e-06, val/acc 6.830e-01, val/nll 9.560e-01
[2023-02-06 02:02:01] [Epoch    92/  500] trn/posterior_energy -1.930e+06, trn/neg_log_likelihood  2.589e+04, trn/neg_log_prior -1.956e+06, trn/lr  2.759e-06, val/acc 7.358e-01, val/nll 7.967e-01
