[2023-02-04 20:54:25] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Mar 15 2022, 12:22:08) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-04 20:54:25] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 1e-06
- args.optim_momentum    : 0.7
- args.prior_precision   : 5.0
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000010_mo-0.70_pr-01/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-04 20:54:30] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-04 20:55:13] [Epoch     1/  500] trn/posterior_energy -3.855e+05, trn/neg_log_likelihood  8.282e+04, trn/neg_log_prior -4.683e+05, trn/lr  1.000e-06, val/acc 3.834e-01, val/nll 1.656e+00 (best_acc: 0.000e+00 -> 3.834e-01, test_acc: 3.910e-01, test_nll: 1.648e+00)
[2023-02-04 20:58:49] [Epoch    17/  500] trn/posterior_energy -4.613e+05, trn/neg_log_likelihood  9.957e+03, trn/neg_log_prior -4.713e+05, trn/lr  9.973e-07, val/acc 7.754e-01, val/nll 7.621e-01
[2023-02-04 20:59:03] [Epoch    18/  500] trn/posterior_energy -4.630e+05, trn/neg_log_likelihood  8.343e+03, trn/neg_log_prior -4.714e+05, trn/lr  9.970e-07, val/acc 7.917e-01, val/nll 7.113e-01 (best_acc: 7.884e-01 -> 7.917e-01, test_acc: 7.887e-01, test_nll: 7.148e-01)
[2023-02-04 20:59:15] [Epoch    19/  500] trn/posterior_energy -4.642e+05, trn/neg_log_likelihood  7.274e+03, trn/neg_log_prior -4.715e+05, trn/lr  9.966e-07, val/acc 7.908e-01, val/nll 7.124e-01
[2023-02-04 20:59:29] [Epoch    20/  500] trn/posterior_energy -4.660e+05, trn/neg_log_likelihood  5.602e+03, trn/neg_log_prior -4.716e+05, trn/lr  9.963e-07, val/acc 7.968e-01, val/nll 7.282e-01 (best_acc: 7.917e-01 -> 7.968e-01, test_acc: 7.990e-01, test_nll: 7.293e-01)
[2023-02-04 20:59:41] [Epoch    21/  500] trn/posterior_energy -4.671e+05, trn/neg_log_likelihood  4.667e+03, trn/neg_log_prior -4.717e+05, trn/lr  9.959e-07, val/acc 7.886e-01, val/nll 7.789e-01
[2023-02-04 20:59:53] [Epoch    22/  500] trn/posterior_energy -4.678e+05, trn/neg_log_likelihood  4.128e+03, trn/neg_log_prior -4.719e+05, trn/lr  9.954e-07, val/acc 7.916e-01, val/nll 7.875e-01
[2023-02-04 21:00:05] [Epoch    23/  500] trn/posterior_energy -4.686e+05, trn/neg_log_likelihood  3.398e+03, trn/neg_log_prior -4.720e+05, trn/lr  9.950e-07, val/acc 7.826e-01, val/nll 8.507e-01
[2023-02-04 21:00:19] [Epoch    24/  500] trn/posterior_energy -4.687e+05, trn/neg_log_likelihood  3.472e+03, trn/neg_log_prior -4.722e+05, trn/lr  9.946e-07, val/acc 8.071e-01, val/nll 7.635e-01 (best_acc: 7.968e-01 -> 8.071e-01, test_acc: 8.044e-01, test_nll: 7.710e-01)
[2023-02-04 21:00:31] [Epoch    25/  500] trn/posterior_energy -4.698e+05, trn/neg_log_likelihood  2.537e+03, trn/neg_log_prior -4.723e+05, trn/lr  9.941e-07, val/acc 7.854e-01, val/nll 8.589e-01
[2023-02-04 21:00:43] [Epoch    26/  500] trn/posterior_energy -4.693e+05, trn/neg_log_likelihood  3.172e+03, trn/neg_log_prior -4.725e+05, trn/lr  9.936e-07, val/acc 7.892e-01, val/nll 8.595e-01
[2023-02-04 21:00:56] [Epoch    27/  500] trn/posterior_energy -4.712e+05, trn/neg_log_likelihood  1.506e+03, trn/neg_log_prior -4.727e+05, trn/lr  9.931e-07, val/acc 8.019e-01, val/nll 8.229e-01
[2023-02-04 21:01:08] [Epoch    28/  500] trn/posterior_energy -4.710e+05, trn/neg_log_likelihood  1.907e+03, trn/neg_log_prior -4.729e+05, trn/lr  9.926e-07, val/acc 8.017e-01, val/nll 8.381e-01
[2023-02-04 21:01:20] [Epoch    29/  500] trn/posterior_energy -4.722e+05, trn/neg_log_likelihood  9.057e+02, trn/neg_log_prior -4.731e+05, trn/lr  9.920e-07, val/acc 7.994e-01, val/nll 8.970e-01
[2023-02-04 21:01:32] [Epoch    30/  500] trn/posterior_energy -4.716e+05, trn/neg_log_likelihood  1.720e+03, trn/neg_log_prior -4.733e+05, trn/lr  9.914e-07, val/acc 7.919e-01, val/nll 9.093e-01
[2023-02-04 21:01:44] [Epoch    31/  500] trn/posterior_energy -4.725e+05, trn/neg_log_likelihood  1.026e+03, trn/neg_log_prior -4.735e+05, trn/lr  9.908e-07, val/acc 7.981e-01, val/nll 8.986e-01
[2023-02-04 21:01:56] [Epoch    32/  500] trn/posterior_energy -4.716e+05, trn/neg_log_likelihood  2.163e+03, trn/neg_log_prior -4.737e+05, trn/lr  9.902e-07, val/acc 8.061e-01, val/nll 8.230e-01
[2023-02-04 21:02:08] [Epoch    33/  500] trn/posterior_energy -4.725e+05, trn/neg_log_likelihood  1.350e+03, trn/neg_log_prior -4.739e+05, trn/lr  9.896e-07, val/acc 8.067e-01, val/nll 8.798e-01
[2023-02-04 21:02:21] [Epoch    34/  500] trn/posterior_energy -4.734e+05, trn/neg_log_likelihood  6.888e+02, trn/neg_log_prior -4.741e+05, trn/lr  9.890e-07, val/acc 7.957e-01, val/nll 9.598e-01
[2023-02-04 21:02:33] [Epoch    35/  500] trn/posterior_energy -4.731e+05, trn/neg_log_likelihood  1.234e+03, trn/neg_log_prior -4.743e+05, trn/lr  9.883e-07, val/acc 7.981e-01, val/nll 9.157e-01
[2023-02-04 21:02:45] [Epoch    36/  500] trn/posterior_energy -4.734e+05, trn/neg_log_likelihood  1.109e+03, trn/neg_log_prior -4.745e+05, trn/lr  9.876e-07, val/acc 8.039e-01, val/nll 9.251e-01
[2023-02-04 21:02:59] [Epoch    37/  500] trn/posterior_energy -4.739e+05, trn/neg_log_likelihood  8.049e+02, trn/neg_log_prior -4.747e+05, trn/lr  9.869e-07, val/acc 8.212e-01, val/nll 8.574e-01 (best_acc: 8.071e-01 -> 8.212e-01, test_acc: 8.160e-01, test_nll: 8.610e-01)
[2023-02-04 21:03:11] [Epoch    38/  500] trn/posterior_energy -4.733e+05, trn/neg_log_likelihood  1.572e+03, trn/neg_log_prior -4.749e+05, trn/lr  9.862e-07, val/acc 7.971e-01, val/nll 9.328e-01
[2023-02-04 21:03:23] [Epoch    39/  500] trn/posterior_energy -4.746e+05, trn/neg_log_likelihood  4.985e+02, trn/neg_log_prior -4.751e+05, trn/lr  9.854e-07, val/acc 8.131e-01, val/nll 8.862e-01
[2023-02-04 21:03:37] [Epoch    40/  500] trn/posterior_energy -4.752e+05, trn/neg_log_likelihood  1.886e+02, trn/neg_log_prior -4.753e+05, trn/lr  9.847e-07, val/acc 8.278e-01, val/nll 8.364e-01 (best_acc: 8.212e-01 -> 8.278e-01, test_acc: 8.261e-01, test_nll: 8.438e-01)
[2023-02-04 21:03:51] [Epoch    41/  500] trn/posterior_energy -4.756e+05, trn/neg_log_likelihood  1.699e+01, trn/neg_log_prior -4.756e+05, trn/lr  9.839e-07, val/acc 8.308e-01, val/nll 8.298e-01 (best_acc: 8.278e-01 -> 8.308e-01, test_acc: 8.280e-01, test_nll: 8.360e-01)
[2023-02-04 21:04:05] [Epoch    42/  500] trn/posterior_energy -4.759e+05, trn/neg_log_likelihood  1.213e+01, trn/neg_log_prior -4.759e+05, trn/lr  9.831e-07, val/acc 8.311e-01, val/nll 8.240e-01 (best_acc: 8.308e-01 -> 8.311e-01, test_acc: 8.282e-01, test_nll: 8.333e-01)
[2023-02-04 21:04:17] [Epoch    43/  500] trn/posterior_energy -4.761e+05, trn/neg_log_likelihood  1.112e+01, trn/neg_log_prior -4.761e+05, trn/lr  9.823e-07, val/acc 8.306e-01, val/nll 8.191e-01
[2023-02-04 21:04:30] [Epoch    44/  500] trn/posterior_energy -4.764e+05, trn/neg_log_likelihood  1.077e+01, trn/neg_log_prior -4.764e+05, trn/lr  9.814e-07, val/acc 8.308e-01, val/nll 8.138e-01
[2023-02-04 21:04:42] [Epoch    45/  500] trn/posterior_energy -4.767e+05, trn/neg_log_likelihood  1.062e+01, trn/neg_log_prior -4.767e+05, trn/lr  9.806e-07, val/acc 8.306e-01, val/nll 8.086e-01
[2023-02-04 21:04:54] [Epoch    46/  500] trn/posterior_energy -4.769e+05, trn/neg_log_likelihood  1.066e+01, trn/neg_log_prior -4.769e+05, trn/lr  9.797e-07, val/acc 8.302e-01, val/nll 8.023e-01
[2023-02-04 21:05:06] [Epoch    47/  500] trn/posterior_energy -4.771e+05, trn/neg_log_likelihood  1.079e+01, trn/neg_log_prior -4.772e+05, trn/lr  9.788e-07, val/acc 8.299e-01, val/nll 7.972e-01
[2023-02-04 21:05:19] [Epoch    48/  500] trn/posterior_energy -4.774e+05, trn/neg_log_likelihood  1.100e+01, trn/neg_log_prior -4.774e+05, trn/lr  9.779e-07, val/acc 8.301e-01, val/nll 7.932e-01
[2023-02-04 21:05:31] [Epoch    49/  500] trn/posterior_energy -4.776e+05, trn/neg_log_likelihood  1.125e+01, trn/neg_log_prior -4.776e+05, trn/lr  9.770e-07, val/acc 8.309e-01, val/nll 7.882e-01
[2023-02-04 21:05:43] [Epoch    50/  500] trn/posterior_energy -4.779e+05, trn/neg_log_likelihood  1.155e+01, trn/neg_log_prior -4.779e+05, trn/lr  9.760e-07, val/acc 8.310e-01, val/nll 7.835e-01
[2023-02-04 21:05:57] [Epoch    51/  500] trn/posterior_energy -4.781e+05, trn/neg_log_likelihood  1.187e+01, trn/neg_log_prior -4.781e+05, trn/lr  9.750e-07, val/acc 8.314e-01, val/nll 7.788e-01 (best_acc: 8.311e-01 -> 8.314e-01, test_acc: 8.310e-01, test_nll: 7.944e-01)
[2023-02-04 21:06:09] [Epoch    52/  500] trn/posterior_energy -4.783e+05, trn/neg_log_likelihood  1.222e+01, trn/neg_log_prior -4.783e+05, trn/lr  9.741e-07, val/acc 8.310e-01, val/nll 7.763e-01
[2023-02-04 21:06:21] [Epoch    53/  500] trn/posterior_energy -4.785e+05, trn/neg_log_likelihood  1.256e+01, trn/neg_log_prior -4.785e+05, trn/lr  9.730e-07, val/acc 8.309e-01, val/nll 7.730e-01
[2023-02-04 21:06:33] [Epoch    54/  500] trn/posterior_energy -4.787e+05, trn/neg_log_likelihood  1.292e+01, trn/neg_log_prior -4.788e+05, trn/lr  9.720e-07, val/acc 8.311e-01, val/nll 7.695e-01
[2023-02-04 21:06:47] [Epoch    55/  500] trn/posterior_energy -4.790e+05, trn/neg_log_likelihood  1.331e+01, trn/neg_log_prior -4.790e+05, trn/lr  9.710e-07, val/acc 8.320e-01, val/nll 7.669e-01 (best_acc: 8.314e-01 -> 8.320e-01, test_acc: 8.317e-01, test_nll: 7.819e-01)
[2023-02-04 21:06:59] [Epoch    56/  500] trn/posterior_energy -4.792e+05, trn/neg_log_likelihood  1.368e+01, trn/neg_log_prior -4.792e+05, trn/lr  9.699e-07, val/acc 8.311e-01, val/nll 7.635e-01
[2023-02-04 21:07:11] [Epoch    57/  500] trn/posterior_energy -4.794e+05, trn/neg_log_likelihood  1.407e+01, trn/neg_log_prior -4.794e+05, trn/lr  9.688e-07, val/acc 8.312e-01, val/nll 7.605e-01
[2023-02-04 21:07:23] [Epoch    58/  500] trn/posterior_energy -4.796e+05, trn/neg_log_likelihood  1.445e+01, trn/neg_log_prior -4.796e+05, trn/lr  9.677e-07, val/acc 8.317e-01, val/nll 7.588e-01
[2023-02-04 21:07:36] [Epoch    59/  500] trn/posterior_energy -4.798e+05, trn/neg_log_likelihood  1.482e+01, trn/neg_log_prior -4.798e+05, trn/lr  9.666e-07, val/acc 8.320e-01, val/nll 7.570e-01
[2023-02-04 21:07:50] [Epoch    60/  500] trn/posterior_energy -4.800e+05, trn/neg_log_likelihood  1.521e+01, trn/neg_log_prior -4.800e+05, trn/lr  9.655e-07, val/acc 8.325e-01, val/nll 7.544e-01 (best_acc: 8.320e-01 -> 8.325e-01, test_acc: 8.321e-01, test_nll: 7.715e-01)
[2023-02-04 21:08:04] [Epoch    61/  500] trn/posterior_energy -4.802e+05, trn/neg_log_likelihood  1.556e+01, trn/neg_log_prior -4.802e+05, trn/lr  9.643e-07, val/acc 8.330e-01, val/nll 7.541e-01 (best_acc: 8.325e-01 -> 8.330e-01, test_acc: 8.326e-01, test_nll: 7.701e-01)
[2023-02-04 21:08:16] [Epoch    62/  500] trn/posterior_energy -4.803e+05, trn/neg_log_likelihood  1.592e+01, trn/neg_log_prior -4.804e+05, trn/lr  9.631e-07, val/acc 8.316e-01, val/nll 7.524e-01
[2023-02-04 21:08:28] [Epoch    63/  500] trn/posterior_energy -4.805e+05, trn/neg_log_likelihood  1.629e+01, trn/neg_log_prior -4.805e+05, trn/lr  9.619e-07, val/acc 8.317e-01, val/nll 7.516e-01
[2023-02-04 21:08:40] [Epoch    64/  500] trn/posterior_energy -4.807e+05, trn/neg_log_likelihood  1.662e+01, trn/neg_log_prior -4.807e+05, trn/lr  9.607e-07, val/acc 8.325e-01, val/nll 7.504e-01
[2023-02-04 21:08:52] [Epoch    65/  500] trn/posterior_energy -4.809e+05, trn/neg_log_likelihood  1.695e+01, trn/neg_log_prior -4.809e+05, trn/lr  9.595e-07, val/acc 8.321e-01, val/nll 7.495e-01
[2023-02-04 21:09:05] [Epoch    66/  500] trn/posterior_energy -4.811e+05, trn/neg_log_likelihood  1.728e+01, trn/neg_log_prior -4.811e+05, trn/lr  9.583e-07, val/acc 8.320e-01, val/nll 7.495e-01
[2023-02-04 21:09:17] [Epoch    67/  500] trn/posterior_energy -4.812e+05, trn/neg_log_likelihood  1.758e+01, trn/neg_log_prior -4.813e+05, trn/lr  9.570e-07, val/acc 8.321e-01, val/nll 7.508e-01
[2023-02-04 21:09:29] [Epoch    68/  500] trn/posterior_energy -4.814e+05, trn/neg_log_likelihood  1.789e+01, trn/neg_log_prior -4.814e+05, trn/lr  9.557e-07, val/acc 8.315e-01, val/nll 7.497e-01
[2023-02-04 21:09:41] [Epoch    69/  500] trn/posterior_energy -4.816e+05, trn/neg_log_likelihood  1.821e+01, trn/neg_log_prior -4.816e+05, trn/lr  9.544e-07, val/acc 8.324e-01, val/nll 7.494e-01
[2023-02-04 21:09:53] [Epoch    70/  500] trn/posterior_energy -4.817e+05, trn/neg_log_likelihood  1.848e+01, trn/neg_log_prior -4.818e+05, trn/lr  9.531e-07, val/acc 8.315e-01, val/nll 7.493e-01
[2023-02-04 21:10:06] [Epoch    71/  500] trn/posterior_energy -4.819e+05, trn/neg_log_likelihood  1.877e+01, trn/neg_log_prior -4.819e+05, trn/lr  9.517e-07, val/acc 8.311e-01, val/nll 7.508e-01
[2023-02-04 21:10:18] [Epoch    72/  500] trn/posterior_energy -4.820e+05, trn/neg_log_likelihood  1.903e+01, trn/neg_log_prior -4.821e+05, trn/lr  9.504e-07, val/acc 8.306e-01, val/nll 7.504e-01
[2023-02-04 21:10:30] [Epoch    73/  500] trn/posterior_energy -4.822e+05, trn/neg_log_likelihood  1.928e+01, trn/neg_log_prior -4.822e+05, trn/lr  9.490e-07, val/acc 8.305e-01, val/nll 7.514e-01
[2023-02-04 21:10:42] [Epoch    74/  500] trn/posterior_energy -4.824e+05, trn/neg_log_likelihood  1.952e+01, trn/neg_log_prior -4.824e+05, trn/lr  9.476e-07, val/acc 8.315e-01, val/nll 7.520e-01
[2023-02-04 21:10:54] [Epoch    75/  500] trn/posterior_energy -4.825e+05, trn/neg_log_likelihood  1.975e+01, trn/neg_log_prior -4.825e+05, trn/lr  9.462e-07, val/acc 8.295e-01, val/nll 7.540e-01
[2023-02-04 21:11:06] [Epoch    76/  500] trn/posterior_energy -4.826e+05, trn/neg_log_likelihood  1.999e+01, trn/neg_log_prior -4.827e+05, trn/lr  9.448e-07, val/acc 8.299e-01, val/nll 7.539e-01
[2023-02-04 21:11:19] [Epoch    77/  500] trn/posterior_energy -4.828e+05, trn/neg_log_likelihood  2.018e+01, trn/neg_log_prior -4.828e+05, trn/lr  9.433e-07, val/acc 8.300e-01, val/nll 7.559e-01
[2023-02-04 21:11:31] [Epoch    78/  500] trn/posterior_energy -4.829e+05, trn/neg_log_likelihood  2.040e+01, trn/neg_log_prior -4.830e+05, trn/lr  9.419e-07, val/acc 8.302e-01, val/nll 7.576e-01
[2023-02-04 21:11:43] [Epoch    79/  500] trn/posterior_energy -4.831e+05, trn/neg_log_likelihood  2.061e+01, trn/neg_log_prior -4.831e+05, trn/lr  9.404e-07, val/acc 8.299e-01, val/nll 7.594e-01
[2023-02-04 21:11:55] [Epoch    80/  500] trn/posterior_energy -4.832e+05, trn/neg_log_likelihood  2.078e+01, trn/neg_log_prior -4.832e+05, trn/lr  9.389e-07, val/acc 8.292e-01, val/nll 7.604e-01
[2023-02-04 21:12:07] [Epoch    81/  500] trn/posterior_energy -4.833e+05, trn/neg_log_likelihood  2.096e+01, trn/neg_log_prior -4.834e+05, trn/lr  9.374e-07, val/acc 8.305e-01, val/nll 7.625e-01
[2023-02-04 21:12:19] [Epoch    82/  500] trn/posterior_energy -4.835e+05, trn/neg_log_likelihood  2.112e+01, trn/neg_log_prior -4.835e+05, trn/lr  9.359e-07, val/acc 8.299e-01, val/nll 7.656e-01
[2023-02-04 21:12:31] [Epoch    83/  500] trn/posterior_energy -4.836e+05, trn/neg_log_likelihood  2.125e+01, trn/neg_log_prior -4.836e+05, trn/lr  9.343e-07, val/acc 8.288e-01, val/nll 7.662e-01
[2023-02-04 21:12:44] [Epoch    84/  500] trn/posterior_energy -4.837e+05, trn/neg_log_likelihood  2.143e+01, trn/neg_log_prior -4.837e+05, trn/lr  9.328e-07, val/acc 8.296e-01, val/nll 7.688e-01
[2023-02-04 21:12:56] [Epoch    85/  500] trn/posterior_energy -4.839e+05, trn/neg_log_likelihood  2.154e+01, trn/neg_log_prior -4.839e+05, trn/lr  9.312e-07, val/acc 8.296e-01, val/nll 7.717e-01
[2023-02-04 21:13:08] [Epoch    86/  500] trn/posterior_energy -4.840e+05, trn/neg_log_likelihood  2.165e+01, trn/neg_log_prior -4.840e+05, trn/lr  9.296e-07, val/acc 8.288e-01, val/nll 7.735e-01
[2023-02-04 21:13:20] [Epoch    87/  500] trn/posterior_energy -4.841e+05, trn/neg_log_likelihood  2.176e+01, trn/neg_log_prior -4.841e+05, trn/lr  9.280e-07, val/acc 8.287e-01, val/nll 7.775e-01
[2023-02-04 21:13:32] [Epoch    88/  500] trn/posterior_energy -4.842e+05, trn/neg_log_likelihood  2.186e+01, trn/neg_log_prior -4.842e+05, trn/lr  9.263e-07, val/acc 8.289e-01, val/nll 7.789e-01
[2023-02-04 21:13:44] [Epoch    89/  500] trn/posterior_energy -4.843e+05, trn/neg_log_likelihood  2.194e+01, trn/neg_log_prior -4.843e+05, trn/lr  9.247e-07, val/acc 8.284e-01, val/nll 7.829e-01
[2023-02-04 21:13:56] [Epoch    90/  500] trn/posterior_energy -4.844e+05, trn/neg_log_likelihood  2.201e+01, trn/neg_log_prior -4.845e+05, trn/lr  9.230e-07, val/acc 8.289e-01, val/nll 7.855e-01
[2023-02-04 21:14:09] [Epoch    91/  500] trn/posterior_energy -4.846e+05, trn/neg_log_likelihood  2.207e+01, trn/neg_log_prior -4.846e+05, trn/lr  9.213e-07, val/acc 8.298e-01, val/nll 7.878e-01
[2023-02-04 21:14:21] [Epoch    92/  500] trn/posterior_energy -4.847e+05, trn/neg_log_likelihood  2.212e+01, trn/neg_log_prior -4.847e+05, trn/lr  9.196e-07, val/acc 8.295e-01, val/nll 7.910e-01
