[2023-02-15 16:03:43] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-15 16:03:43] Command line arguments:
- args.data_root          : ./data/
- args.data_name          : CIFAR100_x32
- args.data_augmentation  : standard
- args.data_proportional  : 1.0
- args.model_depth        : 20
- args.model_width        : 4
- args.model_style        : BN-ReLU
- args.optim_bs           : 256
- args.optim_ne           : 200
- args.optim_lr           : 1.0
- args.optim_b1           : 0.99
- args.optim_b2           : 0.999
- args.optim_eps          : 0.1
- args.optim_weight_decay : 0.001
- args.rho                : 0.01
- args.num_data_factor    : 4.0
- args.save               : /home/giung/giung2-dev/projects/sam/save/CIFAR100_x32/R20x4-BN-ReLU/BayesSAM/bs-0256_ne-0200_lr-1.00_b1-0.990_b2-0.999_wd-0.0010_eps-1e-1_rho-0.0100_factor-4.0_fp32/42
- args.seed               : 42
- args.precision          : fp32

[2023-02-15 16:03:57] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-15 16:05:08] [Epoch     1/  200] trn/loss 4.569e+00, trn/lr 1.000e+00, trn/scale 9.322e-01, val/acc 7.356e-02, val/nll 4.200e+00 (best_acc: 0.000e+00 -> 7.356e-02, test_acc: 7.800e-02, test_nll: 4.177e+00)
[2023-02-15 16:05:18] [Epoch     2/  200] trn/loss 3.899e+00, trn/lr 9.999e-01, trn/scale 8.093e-01, val/acc 1.178e-01, val/nll 3.774e+00 (best_acc: 7.356e-02 -> 1.178e-01, test_acc: 1.209e-01, test_nll: 3.748e+00)
[2023-02-15 16:05:27] [Epoch     3/  200] trn/loss 3.605e+00, trn/lr 9.996e-01, trn/scale 7.046e-01, val/acc 1.608e-01, val/nll 3.443e+00 (best_acc: 1.178e-01 -> 1.608e-01, test_acc: 1.690e-01, test_nll: 3.429e+00)
[2023-02-15 16:05:36] [Epoch     4/  200] trn/loss 3.309e+00, trn/lr 9.992e-01, trn/scale 6.154e-01, val/acc 2.079e-01, val/nll 3.328e+00 (best_acc: 1.608e-01 -> 2.079e-01, test_acc: 2.161e-01, test_nll: 3.277e+00)
[2023-02-15 16:05:45] [Epoch     5/  200] trn/loss 2.997e+00, trn/lr 9.987e-01, trn/scale 5.394e-01, val/acc 2.384e-01, val/nll 3.153e+00 (best_acc: 2.079e-01 -> 2.384e-01, test_acc: 2.404e-01, test_nll: 3.089e+00)
[2023-02-15 16:05:55] [Epoch     6/  200] trn/loss 2.742e+00, trn/lr 9.981e-01, trn/scale 4.747e-01, val/acc 2.572e-01, val/nll 3.095e+00 (best_acc: 2.384e-01 -> 2.572e-01, test_acc: 2.694e-01, test_nll: 3.032e+00)
[2023-02-15 16:06:04] [Epoch     7/  200] trn/loss 2.541e+00, trn/lr 9.974e-01, trn/scale 4.195e-01, val/acc 3.308e-01, val/nll 2.602e+00 (best_acc: 2.572e-01 -> 3.308e-01, test_acc: 3.409e-01, test_nll: 2.563e+00)
[2023-02-15 16:06:13] [Epoch     8/  200] trn/loss 2.391e+00, trn/lr 9.965e-01, trn/scale 3.724e-01, val/acc 3.481e-01, val/nll 2.474e+00 (best_acc: 3.308e-01 -> 3.481e-01, test_acc: 3.607e-01, test_nll: 2.438e+00)
[2023-02-15 16:06:22] [Epoch     9/  200] trn/loss 2.304e+00, trn/lr 9.955e-01, trn/scale 3.324e-01, val/acc 3.675e-01, val/nll 2.429e+00 (best_acc: 3.481e-01 -> 3.675e-01, test_acc: 3.719e-01, test_nll: 2.398e+00)
[2023-02-15 16:06:30] [Epoch    10/  200] trn/loss 2.267e+00, trn/lr 9.944e-01, trn/scale 2.983e-01, val/acc 3.138e-01, val/nll 2.904e+00
[2023-02-15 16:21:05] [Epoch   117/  200] trn/loss 2.159e+00, trn/lr 3.719e-01, trn/scale 1.012e-01, val/acc 3.575e-01, val/nll 2.557e+00
[2023-02-15 16:21:13] [Epoch   118/  200] trn/loss 2.166e+00, trn/lr 3.643e-01, trn/scale 1.012e-01, val/acc 3.465e-01, val/nll 2.537e+00
[2023-02-15 16:21:21] [Epoch   119/  200] trn/loss 2.156e+00, trn/lr 3.568e-01, trn/scale 1.012e-01, val/acc 3.634e-01, val/nll 2.515e+00
[2023-02-15 16:21:29] [Epoch   120/  200] trn/loss 2.144e+00, trn/lr 3.493e-01, trn/scale 1.012e-01, val/acc 3.351e-01, val/nll 2.675e+00
[2023-02-15 16:21:37] [Epoch   121/  200] trn/loss 2.135e+00, trn/lr 3.418e-01, trn/scale 1.012e-01, val/acc 3.600e-01, val/nll 2.538e+00
[2023-02-15 16:21:46] [Epoch   122/  200] trn/loss 2.109e+00, trn/lr 3.344e-01, trn/scale 1.012e-01, val/acc 3.488e-01, val/nll 2.608e+00
[2023-02-15 16:21:55] [Epoch   123/  200] trn/loss 2.114e+00, trn/lr 3.270e-01, trn/scale 1.012e-01, val/acc 3.852e-01, val/nll 2.363e+00 (best_acc: 3.675e-01 -> 3.852e-01, test_acc: 3.898e-01, test_nll: 2.338e+00)
[2023-02-15 16:22:04] [Epoch   124/  200] trn/loss 2.107e+00, trn/lr 3.196e-01, trn/scale 1.012e-01, val/acc 4.065e-01, val/nll 2.261e+00 (best_acc: 3.852e-01 -> 4.065e-01, test_acc: 4.136e-01, test_nll: 2.216e+00)
[2023-02-15 16:22:13] [Epoch   125/  200] trn/loss 2.091e+00, trn/lr 3.123e-01, trn/scale 1.013e-01, val/acc 4.236e-01, val/nll 2.136e+00 (best_acc: 4.065e-01 -> 4.236e-01, test_acc: 4.382e-01, test_nll: 2.097e+00)
[2023-02-15 16:22:21] [Epoch   126/  200] trn/loss 2.072e+00, trn/lr 3.051e-01, trn/scale 1.013e-01, val/acc 3.688e-01, val/nll 2.505e+00
[2023-02-15 16:22:30] [Epoch   127/  200] trn/loss 2.049e+00, trn/lr 2.979e-01, trn/scale 1.013e-01, val/acc 4.197e-01, val/nll 2.206e+00
[2023-02-15 16:22:38] [Epoch   128/  200] trn/loss 2.047e+00, trn/lr 2.907e-01, trn/scale 1.013e-01, val/acc 3.742e-01, val/nll 2.454e+00
[2023-02-15 16:22:47] [Epoch   129/  200] trn/loss 2.016e+00, trn/lr 2.836e-01, trn/scale 1.013e-01, val/acc 4.265e-01, val/nll 2.162e+00 (best_acc: 4.236e-01 -> 4.265e-01, test_acc: 4.335e-01, test_nll: 2.125e+00)
[2023-02-15 16:22:55] [Epoch   130/  200] trn/loss 1.988e+00, trn/lr 2.765e-01, trn/scale 1.013e-01, val/acc 4.200e-01, val/nll 2.210e+00
[2023-02-15 16:23:03] [Epoch   131/  200] trn/loss 1.985e+00, trn/lr 2.695e-01, trn/scale 1.013e-01, val/acc 3.756e-01, val/nll 2.445e+00
[2023-02-15 16:23:11] [Epoch   132/  200] trn/loss 1.982e+00, trn/lr 2.626e-01, trn/scale 1.013e-01, val/acc 4.253e-01, val/nll 2.199e+00
[2023-02-15 16:23:20] [Epoch   133/  200] trn/loss 1.965e+00, trn/lr 2.557e-01, trn/scale 1.013e-01, val/acc 3.882e-01, val/nll 2.417e+00
[2023-02-15 16:23:29] [Epoch   134/  200] trn/loss 1.949e+00, trn/lr 2.489e-01, trn/scale 1.013e-01, val/acc 4.522e-01, val/nll 2.052e+00 (best_acc: 4.265e-01 -> 4.522e-01, test_acc: 4.639e-01, test_nll: 2.004e+00)
[2023-02-15 16:23:37] [Epoch   135/  200] trn/loss 1.923e+00, trn/lr 2.421e-01, trn/scale 1.013e-01, val/acc 4.319e-01, val/nll 2.170e+00
[2023-02-15 16:23:45] [Epoch   136/  200] trn/loss 1.916e+00, trn/lr 2.354e-01, trn/scale 1.013e-01, val/acc 3.982e-01, val/nll 2.306e+00
[2023-02-15 16:23:53] [Epoch   137/  200] trn/loss 1.897e+00, trn/lr 2.288e-01, trn/scale 1.013e-01, val/acc 4.405e-01, val/nll 2.101e+00
[2023-02-15 16:24:02] [Epoch   138/  200] trn/loss 1.889e+00, trn/lr 2.222e-01, trn/scale 1.013e-01, val/acc 4.354e-01, val/nll 2.083e+00
[2023-02-15 16:24:10] [Epoch   139/  200] trn/loss 1.886e+00, trn/lr 2.157e-01, trn/scale 1.013e-01, val/acc 4.466e-01, val/nll 2.041e+00
[2023-02-15 16:24:18] [Epoch   140/  200] trn/loss 1.849e+00, trn/lr 2.093e-01, trn/scale 1.013e-01, val/acc 4.361e-01, val/nll 2.110e+00
[2023-02-15 16:24:27] [Epoch   141/  200] trn/loss 1.854e+00, trn/lr 2.030e-01, trn/scale 1.013e-01, val/acc 4.587e-01, val/nll 1.981e+00 (best_acc: 4.522e-01 -> 4.587e-01, test_acc: 4.673e-01, test_nll: 1.985e+00)
[2023-02-15 16:24:35] [Epoch   142/  200] trn/loss 1.825e+00, trn/lr 1.967e-01, trn/scale 1.013e-01, val/acc 4.243e-01, val/nll 2.206e+00
[2023-02-15 16:24:43] [Epoch   143/  200] trn/loss 1.829e+00, trn/lr 1.905e-01, trn/scale 1.013e-01, val/acc 4.503e-01, val/nll 2.062e+00
[2023-02-15 16:24:53] [Epoch   144/  200] trn/loss 1.812e+00, trn/lr 1.843e-01, trn/scale 1.013e-01, val/acc 4.814e-01, val/nll 1.909e+00 (best_acc: 4.587e-01 -> 4.814e-01, test_acc: 4.783e-01, test_nll: 1.928e+00)
[2023-02-15 16:25:01] [Epoch   145/  200] trn/loss 1.787e+00, trn/lr 1.783e-01, trn/scale 1.013e-01, val/acc 4.553e-01, val/nll 2.039e+00
[2023-02-15 16:25:09] [Epoch   146/  200] trn/loss 1.765e+00, trn/lr 1.723e-01, trn/scale 1.013e-01, val/acc 4.799e-01, val/nll 1.932e+00
[2023-02-15 16:25:17] [Epoch   147/  200] trn/loss 1.776e+00, trn/lr 1.664e-01, trn/scale 1.013e-01, val/acc 4.323e-01, val/nll 2.182e+00
[2023-02-15 16:25:25] [Epoch   148/  200] trn/loss 1.770e+00, trn/lr 1.606e-01, trn/scale 1.013e-01, val/acc 4.624e-01, val/nll 2.024e+00
[2023-02-15 16:25:33] [Epoch   149/  200] trn/loss 1.725e+00, trn/lr 1.549e-01, trn/scale 1.013e-01, val/acc 4.757e-01, val/nll 1.971e+00
[2023-02-15 16:25:42] [Epoch   150/  200] trn/loss 1.707e+00, trn/lr 1.493e-01, trn/scale 1.013e-01, val/acc 4.966e-01, val/nll 1.845e+00 (best_acc: 4.814e-01 -> 4.966e-01, test_acc: 5.001e-01, test_nll: 1.830e+00)
[2023-02-15 16:25:52] [Epoch   151/  200] trn/loss 1.685e+00, trn/lr 1.437e-01, trn/scale 1.013e-01, val/acc 5.205e-01, val/nll 1.744e+00 (best_acc: 4.966e-01 -> 5.205e-01, test_acc: 5.224e-01, test_nll: 1.728e+00)
[2023-02-15 16:26:00] [Epoch   152/  200] trn/loss 1.675e+00, trn/lr 1.382e-01, trn/scale 1.013e-01, val/acc 5.133e-01, val/nll 1.756e+00
[2023-02-15 16:26:08] [Epoch   153/  200] trn/loss 1.653e+00, trn/lr 1.329e-01, trn/scale 1.013e-01, val/acc 4.861e-01, val/nll 1.931e+00
[2023-02-15 16:26:17] [Epoch   154/  200] trn/loss 1.636e+00, trn/lr 1.276e-01, trn/scale 1.013e-01, val/acc 5.208e-01, val/nll 1.728e+00 (best_acc: 5.205e-01 -> 5.208e-01, test_acc: 5.291e-01, test_nll: 1.718e+00)
[2023-02-15 16:26:25] [Epoch   155/  200] trn/loss 1.620e+00, trn/lr 1.224e-01, trn/scale 1.013e-01, val/acc 4.802e-01, val/nll 1.942e+00
[2023-02-15 16:26:35] [Epoch   156/  200] trn/loss 1.606e+00, trn/lr 1.173e-01, trn/scale 1.013e-01, val/acc 5.248e-01, val/nll 1.752e+00 (best_acc: 5.208e-01 -> 5.248e-01, test_acc: 5.246e-01, test_nll: 1.743e+00)
[2023-02-15 16:26:44] [Epoch   157/  200] trn/loss 1.591e+00, trn/lr 1.123e-01, trn/scale 1.013e-01, val/acc 5.250e-01, val/nll 1.700e+00 (best_acc: 5.248e-01 -> 5.250e-01, test_acc: 5.311e-01, test_nll: 1.687e+00)
[2023-02-15 16:26:53] [Epoch   158/  200] trn/loss 1.567e+00, trn/lr 1.074e-01, trn/scale 1.014e-01, val/acc 5.486e-01, val/nll 1.637e+00 (best_acc: 5.250e-01 -> 5.486e-01, test_acc: 5.501e-01, test_nll: 1.621e+00)
[2023-02-15 16:27:01] [Epoch   159/  200] trn/loss 1.555e+00, trn/lr 1.025e-01, trn/scale 1.014e-01, val/acc 5.353e-01, val/nll 1.683e+00
[2023-02-15 16:27:09] [Epoch   160/  200] trn/loss 1.554e+00, trn/lr 9.783e-02, trn/scale 1.014e-01, val/acc 5.303e-01, val/nll 1.704e+00
[2023-02-15 16:27:18] [Epoch   161/  200] trn/loss 1.528e+00, trn/lr 9.321e-02, trn/scale 1.014e-01, val/acc 5.445e-01, val/nll 1.627e+00
[2023-02-15 16:27:26] [Epoch   162/  200] trn/loss 1.504e+00, trn/lr 8.870e-02, trn/scale 1.014e-01, val/acc 5.375e-01, val/nll 1.687e+00
[2023-02-15 16:27:35] [Epoch   163/  200] trn/loss 1.487e+00, trn/lr 8.428e-02, trn/scale 1.014e-01, val/acc 5.550e-01, val/nll 1.600e+00 (best_acc: 5.486e-01 -> 5.550e-01, test_acc: 5.634e-01, test_nll: 1.578e+00)
[2023-02-15 16:27:43] [Epoch   164/  200] trn/loss 1.466e+00, trn/lr 7.997e-02, trn/scale 1.014e-01, val/acc 5.425e-01, val/nll 1.628e+00
[2023-02-15 16:27:52] [Epoch   165/  200] trn/loss 1.459e+00, trn/lr 7.576e-02, trn/scale 1.014e-01, val/acc 5.563e-01, val/nll 1.585e+00 (best_acc: 5.550e-01 -> 5.563e-01, test_acc: 5.605e-01, test_nll: 1.571e+00)
[2023-02-15 16:28:01] [Epoch   166/  200] trn/loss 1.428e+00, trn/lr 7.166e-02, trn/scale 1.014e-01, val/acc 5.584e-01, val/nll 1.597e+00 (best_acc: 5.563e-01 -> 5.584e-01, test_acc: 5.638e-01, test_nll: 1.579e+00)
[2023-02-15 16:28:11] [Epoch   167/  200] trn/loss 1.418e+00, trn/lr 6.766e-02, trn/scale 1.014e-01, val/acc 5.681e-01, val/nll 1.548e+00 (best_acc: 5.584e-01 -> 5.681e-01, test_acc: 5.741e-01, test_nll: 1.540e+00)
[2023-02-15 16:28:19] [Epoch   168/  200] trn/loss 1.389e+00, trn/lr 6.377e-02, trn/scale 1.014e-01, val/acc 5.664e-01, val/nll 1.542e+00
[2023-02-15 16:28:28] [Epoch   169/  200] trn/loss 1.371e+00, trn/lr 5.998e-02, trn/scale 1.014e-01, val/acc 5.812e-01, val/nll 1.501e+00 (best_acc: 5.681e-01 -> 5.812e-01, test_acc: 5.904e-01, test_nll: 1.474e+00)
[2023-02-15 16:28:37] [Epoch   170/  200] trn/loss 1.353e+00, trn/lr 5.631e-02, trn/scale 1.014e-01, val/acc 5.916e-01, val/nll 1.460e+00 (best_acc: 5.812e-01 -> 5.916e-01, test_acc: 5.927e-01, test_nll: 1.456e+00)
[2023-02-15 16:28:45] [Epoch   171/  200] trn/loss 1.333e+00, trn/lr 5.274e-02, trn/scale 1.014e-01, val/acc 5.778e-01, val/nll 1.509e+00
[2023-02-15 16:28:53] [Epoch   172/  200] trn/loss 1.310e+00, trn/lr 4.929e-02, trn/scale 1.014e-01, val/acc 5.902e-01, val/nll 1.446e+00
[2023-02-15 16:29:03] [Epoch   173/  200] trn/loss 1.293e+00, trn/lr 4.594e-02, trn/scale 1.014e-01, val/acc 5.976e-01, val/nll 1.439e+00 (best_acc: 5.916e-01 -> 5.976e-01, test_acc: 5.959e-01, test_nll: 1.425e+00)
[2023-02-15 16:29:12] [Epoch   174/  200] trn/loss 1.270e+00, trn/lr 4.271e-02, trn/scale 1.014e-01, val/acc 6.032e-01, val/nll 1.400e+00 (best_acc: 5.976e-01 -> 6.032e-01, test_acc: 6.041e-01, test_nll: 1.405e+00)
[2023-02-15 16:29:20] [Epoch   175/  200] trn/loss 1.259e+00, trn/lr 3.959e-02, trn/scale 1.014e-01, val/acc 6.011e-01, val/nll 1.396e+00
[2023-02-15 16:29:29] [Epoch   176/  200] trn/loss 1.237e+00, trn/lr 3.659e-02, trn/scale 1.014e-01, val/acc 6.119e-01, val/nll 1.371e+00 (best_acc: 6.032e-01 -> 6.119e-01, test_acc: 6.202e-01, test_nll: 1.365e+00)
[2023-02-15 16:29:37] [Epoch   177/  200] trn/loss 1.220e+00, trn/lr 3.369e-02, trn/scale 1.015e-01, val/acc 6.107e-01, val/nll 1.365e+00
[2023-02-15 16:29:47] [Epoch   178/  200] trn/loss 1.190e+00, trn/lr 3.092e-02, trn/scale 1.015e-01, val/acc 6.196e-01, val/nll 1.343e+00 (best_acc: 6.119e-01 -> 6.196e-01, test_acc: 6.267e-01, test_nll: 1.329e+00)
[2023-02-15 16:29:56] [Epoch   179/  200] trn/loss 1.168e+00, trn/lr 2.826e-02, trn/scale 1.015e-01, val/acc 6.222e-01, val/nll 1.319e+00 (best_acc: 6.196e-01 -> 6.222e-01, test_acc: 6.313e-01, test_nll: 1.310e+00)
[2023-02-15 16:30:05] [Epoch   180/  200] trn/loss 1.150e+00, trn/lr 2.571e-02, trn/scale 1.015e-01, val/acc 6.242e-01, val/nll 1.336e+00 (best_acc: 6.222e-01 -> 6.242e-01, test_acc: 6.274e-01, test_nll: 1.333e+00)
[2023-02-15 16:30:14] [Epoch   181/  200] trn/loss 1.138e+00, trn/lr 2.329e-02, trn/scale 1.015e-01, val/acc 6.293e-01, val/nll 1.309e+00 (best_acc: 6.242e-01 -> 6.293e-01, test_acc: 6.301e-01, test_nll: 1.309e+00)
[2023-02-15 16:30:23] [Epoch   182/  200] trn/loss 1.127e+00, trn/lr 2.098e-02, trn/scale 1.015e-01, val/acc 6.403e-01, val/nll 1.277e+00 (best_acc: 6.293e-01 -> 6.403e-01, test_acc: 6.380e-01, test_nll: 1.265e+00)
[2023-02-15 16:30:32] [Epoch   183/  200] trn/loss 1.097e+00, trn/lr 1.878e-02, trn/scale 1.015e-01, val/acc 6.429e-01, val/nll 1.251e+00 (best_acc: 6.403e-01 -> 6.429e-01, test_acc: 6.431e-01, test_nll: 1.247e+00)
[2023-02-15 16:30:41] [Epoch   184/  200] trn/loss 1.084e+00, trn/lr 1.671e-02, trn/scale 1.015e-01, val/acc 6.448e-01, val/nll 1.255e+00 (best_acc: 6.429e-01 -> 6.448e-01, test_acc: 6.457e-01, test_nll: 1.248e+00)
[2023-02-15 16:30:51] [Epoch   185/  200] trn/loss 1.066e+00, trn/lr 1.476e-02, trn/scale 1.015e-01, val/acc 6.469e-01, val/nll 1.242e+00 (best_acc: 6.448e-01 -> 6.469e-01, test_acc: 6.459e-01, test_nll: 1.240e+00)
[2023-02-15 16:30:59] [Epoch   186/  200] trn/loss 1.052e+00, trn/lr 1.292e-02, trn/scale 1.015e-01, val/acc 6.450e-01, val/nll 1.242e+00
[2023-02-15 16:31:08] [Epoch   187/  200] trn/loss 1.040e+00, trn/lr 1.121e-02, trn/scale 1.015e-01, val/acc 6.511e-01, val/nll 1.228e+00 (best_acc: 6.469e-01 -> 6.511e-01, test_acc: 6.525e-01, test_nll: 1.226e+00)
[2023-02-15 16:31:17] [Epoch   188/  200] trn/loss 1.022e+00, trn/lr 9.617e-03, trn/scale 1.015e-01, val/acc 6.532e-01, val/nll 1.216e+00 (best_acc: 6.511e-01 -> 6.532e-01, test_acc: 6.546e-01, test_nll: 1.215e+00)
[2023-02-15 16:31:26] [Epoch   189/  200] trn/loss 1.009e+00, trn/lr 8.145e-03, trn/scale 1.015e-01, val/acc 6.556e-01, val/nll 1.207e+00 (best_acc: 6.532e-01 -> 6.556e-01, test_acc: 6.556e-01, test_nll: 1.204e+00)
[2023-02-15 16:31:35] [Epoch   190/  200] trn/loss 9.948e-01, trn/lr 6.794e-03, trn/scale 1.015e-01, val/acc 6.598e-01, val/nll 1.195e+00 (best_acc: 6.556e-01 -> 6.598e-01, test_acc: 6.597e-01, test_nll: 1.192e+00)
[2023-02-15 16:31:45] [Epoch   191/  200] trn/loss 9.834e-01, trn/lr 5.565e-03, trn/scale 1.015e-01, val/acc 6.612e-01, val/nll 1.187e+00 (best_acc: 6.598e-01 -> 6.612e-01, test_acc: 6.604e-01, test_nll: 1.192e+00)
[2023-02-15 16:31:53] [Epoch   192/  200] trn/loss 9.742e-01, trn/lr 4.458e-03, trn/scale 1.015e-01, val/acc 6.604e-01, val/nll 1.185e+00
[2023-02-15 16:32:02] [Epoch   193/  200] trn/loss 9.609e-01, trn/lr 3.474e-03, trn/scale 1.015e-01, val/acc 6.649e-01, val/nll 1.175e+00 (best_acc: 6.612e-01 -> 6.649e-01, test_acc: 6.627e-01, test_nll: 1.177e+00)
[2023-02-15 16:32:11] [Epoch   194/  200] trn/loss 9.644e-01, trn/lr 2.612e-03, trn/scale 1.015e-01, val/acc 6.667e-01, val/nll 1.177e+00 (best_acc: 6.649e-01 -> 6.667e-01, test_acc: 6.636e-01, test_nll: 1.176e+00)
[2023-02-15 16:32:19] [Epoch   195/  200] trn/loss 9.522e-01, trn/lr 1.872e-03, trn/scale 1.015e-01, val/acc 6.656e-01, val/nll 1.168e+00
[2023-02-15 16:32:27] [Epoch   196/  200] trn/loss 9.446e-01, trn/lr 1.255e-03, trn/scale 1.015e-01, val/acc 6.659e-01, val/nll 1.167e+00
[2023-02-15 16:32:36] [Epoch   197/  200] trn/loss 9.415e-01, trn/lr 7.619e-04, trn/scale 1.016e-01, val/acc 6.668e-01, val/nll 1.166e+00 (best_acc: 6.667e-01 -> 6.668e-01, test_acc: 6.677e-01, test_nll: 1.166e+00)
[2023-02-15 16:32:45] [Epoch   198/  200] trn/loss 9.402e-01, trn/lr 3.916e-04, trn/scale 1.016e-01, val/acc 6.653e-01, val/nll 1.166e+00
[2023-02-15 16:32:53] [Epoch   199/  200] trn/loss 9.362e-01, trn/lr 1.445e-04, trn/scale 1.016e-01, val/acc 6.664e-01, val/nll 1.166e+00
[2023-02-15 16:33:01] [Epoch   200/  200] trn/loss 9.340e-01, trn/lr 2.075e-05, trn/scale 1.016e-01, val/acc 6.658e-01, val/nll 1.165e+00
