[2023-02-17 00:55:08] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-17 00:55:08] Command line arguments:
- args.data_root          : ./data/
- args.data_name          : CIFAR10_x32
- args.data_augmentation  : standard
- args.data_proportional  : 1.0
- args.model_depth        : 20
- args.model_width        : 4
- args.model_style        : BN-ReLU
- args.optim_bs           : 256
- args.optim_ne           : 200
- args.optim_lr           : 3.0
- args.optim_b1           : 0.97
- args.optim_b2           : 0.999
- args.optim_eps          : 0.1
- args.optim_weight_decay : 0.001
- args.rho                : 0.03
- args.num_data_factor    : 4.0
- args.save               : /home/giung/giung2-dev/projects/sam/save/CIFAR10_x32/R20x4-BN-ReLU/BayesSAM/bs-0256_ne-0200_lr-3.00_b1-0.970_b2-0.999_wd-0.0010_eps-1e-1_rho-0.0300_factor-4.0_fp32/42
- args.seed               : 42
- args.precision          : fp32

[2023-02-17 00:55:14] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-17 00:56:24] [Epoch     1/  200] trn/loss 1.855e+00, trn/lr 3.000e+00, trn/scale 9.322e-01, val/acc 4.482e-01, val/nll 1.519e+00 (best_acc: 0.000e+00 -> 4.482e-01, test_acc: 4.572e-01, test_nll: 1.502e+00)
[2023-02-17 00:56:34] [Epoch     2/  200] trn/loss 1.389e+00, trn/lr 3.000e+00, trn/scale 8.093e-01, val/acc 5.275e-01, val/nll 1.358e+00 (best_acc: 4.482e-01 -> 5.275e-01, test_acc: 5.251e-01, test_nll: 1.373e+00)
[2023-02-17 00:56:43] [Epoch     3/  200] trn/loss 1.054e+00, trn/lr 2.999e+00, trn/scale 7.046e-01, val/acc 6.277e-01, val/nll 1.028e+00 (best_acc: 5.275e-01 -> 6.277e-01, test_acc: 6.246e-01, test_nll: 1.042e+00)
[2023-02-17 00:56:52] [Epoch     4/  200] trn/loss 9.210e-01, trn/lr 2.998e+00, trn/scale 6.154e-01, val/acc 6.753e-01, val/nll 9.350e-01 (best_acc: 6.277e-01 -> 6.753e-01, test_acc: 6.709e-01, test_nll: 9.432e-01)
[2023-02-17 00:57:00] [Epoch     5/  200] trn/loss 8.369e-01, trn/lr 2.996e+00, trn/scale 5.393e-01, val/acc 5.686e-01, val/nll 1.329e+00
[2023-02-17 01:13:46] [Epoch   128/  200] trn/loss 1.517e+00, trn/lr 8.721e-01, trn/scale 1.010e-01, val/acc 2.993e-01, val/nll 2.059e+00
[2023-02-17 01:13:54] [Epoch   129/  200] trn/loss 1.519e+00, trn/lr 8.508e-01, trn/scale 1.010e-01, val/acc 3.003e-01, val/nll 2.477e+00
[2023-02-17 01:14:02] [Epoch   130/  200] trn/loss 1.509e+00, trn/lr 8.296e-01, trn/scale 1.010e-01, val/acc 3.085e-01, val/nll 1.923e+00
[2023-02-17 01:14:11] [Epoch   131/  200] trn/loss 1.483e+00, trn/lr 8.086e-01, trn/scale 1.010e-01, val/acc 3.014e-01, val/nll 2.142e+00
[2023-02-17 01:14:19] [Epoch   132/  200] trn/loss 1.502e+00, trn/lr 7.878e-01, trn/scale 1.010e-01, val/acc 1.902e-01, val/nll 2.249e+00
[2023-02-17 01:14:27] [Epoch   133/  200] trn/loss 1.465e+00, trn/lr 7.671e-01, trn/scale 1.010e-01, val/acc 3.945e-01, val/nll 1.617e+00
[2023-02-17 01:14:35] [Epoch   134/  200] trn/loss 1.458e+00, trn/lr 7.467e-01, trn/scale 1.010e-01, val/acc 3.719e-01, val/nll 1.924e+00
[2023-02-17 01:14:43] [Epoch   135/  200] trn/loss 1.450e+00, trn/lr 7.264e-01, trn/scale 1.010e-01, val/acc 4.888e-01, val/nll 1.398e+00
[2023-02-17 01:14:52] [Epoch   136/  200] trn/loss 1.441e+00, trn/lr 7.063e-01, trn/scale 1.010e-01, val/acc 3.702e-01, val/nll 1.652e+00
[2023-02-17 01:15:00] [Epoch   137/  200] trn/loss 1.426e+00, trn/lr 6.864e-01, trn/scale 1.010e-01, val/acc 3.983e-01, val/nll 1.697e+00
[2023-02-17 01:15:08] [Epoch   138/  200] trn/loss 1.427e+00, trn/lr 6.667e-01, trn/scale 1.010e-01, val/acc 1.905e-01, val/nll 4.399e+00
[2023-02-17 01:15:16] [Epoch   139/  200] trn/loss 1.432e+00, trn/lr 6.472e-01, trn/scale 1.010e-01, val/acc 4.069e-01, val/nll 1.603e+00
[2023-02-17 01:15:24] [Epoch   140/  200] trn/loss 1.412e+00, trn/lr 6.279e-01, trn/scale 1.010e-01, val/acc 3.587e-01, val/nll 2.229e+00
[2023-02-17 01:15:33] [Epoch   141/  200] trn/loss 1.425e+00, trn/lr 6.089e-01, trn/scale 1.010e-01, val/acc 4.308e-01, val/nll 1.535e+00
[2023-02-17 01:15:41] [Epoch   142/  200] trn/loss 1.433e+00, trn/lr 5.900e-01, trn/scale 1.010e-01, val/acc 4.024e-01, val/nll 1.605e+00
[2023-02-17 01:15:49] [Epoch   143/  200] trn/loss 1.409e+00, trn/lr 5.714e-01, trn/scale 1.010e-01, val/acc 4.314e-01, val/nll 1.550e+00
[2023-02-17 01:15:57] [Epoch   144/  200] trn/loss 1.398e+00, trn/lr 5.530e-01, trn/scale 1.010e-01, val/acc 2.341e-01, val/nll 2.659e+00
[2023-02-17 01:16:05] [Epoch   145/  200] trn/loss 1.394e+00, trn/lr 5.349e-01, trn/scale 1.010e-01, val/acc 4.515e-01, val/nll 1.578e+00
[2023-02-17 01:16:13] [Epoch   146/  200] trn/loss 1.372e+00, trn/lr 5.170e-01, trn/scale 1.010e-01, val/acc 2.990e-01, val/nll 1.966e+00
[2023-02-17 01:16:22] [Epoch   147/  200] trn/loss 1.378e+00, trn/lr 4.993e-01, trn/scale 1.010e-01, val/acc 4.343e-01, val/nll 1.664e+00
[2023-02-17 01:16:30] [Epoch   148/  200] trn/loss 1.390e+00, trn/lr 4.819e-01, trn/scale 1.010e-01, val/acc 2.783e-01, val/nll 2.155e+00
[2023-02-17 01:16:38] [Epoch   149/  200] trn/loss 1.397e+00, trn/lr 4.647e-01, trn/scale 1.010e-01, val/acc 3.532e-01, val/nll 1.785e+00
[2023-02-17 01:16:46] [Epoch   150/  200] trn/loss 1.360e+00, trn/lr 4.478e-01, trn/scale 1.010e-01, val/acc 3.540e-01, val/nll 1.769e+00
[2023-02-17 01:16:54] [Epoch   151/  200] trn/loss 1.368e+00, trn/lr 4.311e-01, trn/scale 1.010e-01, val/acc 3.967e-01, val/nll 1.667e+00
[2023-02-17 01:17:03] [Epoch   152/  200] trn/loss 1.344e+00, trn/lr 4.147e-01, trn/scale 1.010e-01, val/acc 4.329e-01, val/nll 1.637e+00
[2023-02-17 01:17:11] [Epoch   153/  200] trn/loss 1.353e+00, trn/lr 3.986e-01, trn/scale 1.010e-01, val/acc 4.364e-01, val/nll 1.604e+00
[2023-02-17 01:17:19] [Epoch   154/  200] trn/loss 1.339e+00, trn/lr 3.827e-01, trn/scale 1.010e-01, val/acc 4.607e-01, val/nll 1.542e+00
[2023-02-17 01:17:27] [Epoch   155/  200] trn/loss 1.342e+00, trn/lr 3.671e-01, trn/scale 1.010e-01, val/acc 5.200e-01, val/nll 1.332e+00
[2023-02-17 01:17:35] [Epoch   156/  200] trn/loss 1.339e+00, trn/lr 3.518e-01, trn/scale 1.010e-01, val/acc 4.135e-01, val/nll 1.664e+00
[2023-02-17 01:17:43] [Epoch   157/  200] trn/loss 1.306e+00, trn/lr 3.368e-01, trn/scale 1.010e-01, val/acc 4.027e-01, val/nll 1.615e+00
[2023-02-17 01:17:52] [Epoch   158/  200] trn/loss 1.316e+00, trn/lr 3.221e-01, trn/scale 1.010e-01, val/acc 4.887e-01, val/nll 1.384e+00
[2023-02-17 01:18:00] [Epoch   159/  200] trn/loss 1.292e+00, trn/lr 3.076e-01, trn/scale 1.010e-01, val/acc 3.813e-01, val/nll 1.733e+00
[2023-02-17 01:18:08] [Epoch   160/  200] trn/loss 1.295e+00, trn/lr 2.935e-01, trn/scale 1.010e-01, val/acc 4.689e-01, val/nll 1.478e+00
[2023-02-17 01:18:16] [Epoch   161/  200] trn/loss 1.294e+00, trn/lr 2.796e-01, trn/scale 1.010e-01, val/acc 4.996e-01, val/nll 1.363e+00
[2023-02-17 01:18:24] [Epoch   162/  200] trn/loss 1.292e+00, trn/lr 2.661e-01, trn/scale 1.010e-01, val/acc 4.238e-01, val/nll 1.669e+00
[2023-02-17 01:18:32] [Epoch   163/  200] trn/loss 1.299e+00, trn/lr 2.528e-01, trn/scale 1.010e-01, val/acc 4.189e-01, val/nll 1.700e+00
[2023-02-17 01:18:41] [Epoch   164/  200] trn/loss 1.287e+00, trn/lr 2.399e-01, trn/scale 1.010e-01, val/acc 5.219e-01, val/nll 1.306e+00
[2023-02-17 01:18:49] [Epoch   165/  200] trn/loss 1.261e+00, trn/lr 2.273e-01, trn/scale 1.010e-01, val/acc 5.014e-01, val/nll 1.373e+00
[2023-02-17 01:18:57] [Epoch   166/  200] trn/loss 1.263e+00, trn/lr 2.150e-01, trn/scale 1.010e-01, val/acc 5.219e-01, val/nll 1.300e+00
[2023-02-17 01:19:05] [Epoch   167/  200] trn/loss 1.257e+00, trn/lr 2.030e-01, trn/scale 1.010e-01, val/acc 5.677e-01, val/nll 1.208e+00
[2023-02-17 01:19:13] [Epoch   168/  200] trn/loss 1.254e+00, trn/lr 1.913e-01, trn/scale 1.010e-01, val/acc 5.101e-01, val/nll 1.341e+00
[2023-02-17 01:19:21] [Epoch   169/  200] trn/loss 1.254e+00, trn/lr 1.800e-01, trn/scale 1.010e-01, val/acc 5.390e-01, val/nll 1.275e+00
[2023-02-17 01:19:30] [Epoch   170/  200] trn/loss 1.255e+00, trn/lr 1.689e-01, trn/scale 1.010e-01, val/acc 5.419e-01, val/nll 1.238e+00
[2023-02-17 01:19:38] [Epoch   171/  200] trn/loss 1.231e+00, trn/lr 1.582e-01, trn/scale 1.010e-01, val/acc 4.852e-01, val/nll 1.368e+00
[2023-02-17 01:19:46] [Epoch   172/  200] trn/loss 1.216e+00, trn/lr 1.479e-01, trn/scale 1.010e-01, val/acc 5.482e-01, val/nll 1.256e+00
[2023-02-17 01:19:54] [Epoch   173/  200] trn/loss 1.218e+00, trn/lr 1.378e-01, trn/scale 1.010e-01, val/acc 5.601e-01, val/nll 1.213e+00
[2023-02-17 01:20:02] [Epoch   174/  200] trn/loss 1.221e+00, trn/lr 1.281e-01, trn/scale 1.010e-01, val/acc 5.504e-01, val/nll 1.238e+00
[2023-02-17 01:20:11] [Epoch   175/  200] trn/loss 1.208e+00, trn/lr 1.188e-01, trn/scale 1.010e-01, val/acc 4.690e-01, val/nll 1.437e+00
[2023-02-17 01:20:19] [Epoch   176/  200] trn/loss 1.198e+00, trn/lr 1.098e-01, trn/scale 1.010e-01, val/acc 5.793e-01, val/nll 1.165e+00
[2023-02-17 01:20:27] [Epoch   177/  200] trn/loss 1.193e+00, trn/lr 1.011e-01, trn/scale 1.010e-01, val/acc 5.765e-01, val/nll 1.178e+00
[2023-02-17 01:20:35] [Epoch   178/  200] trn/loss 1.185e+00, trn/lr 9.275e-02, trn/scale 1.010e-01, val/acc 5.648e-01, val/nll 1.202e+00
[2023-02-17 01:20:43] [Epoch   179/  200] trn/loss 1.180e+00, trn/lr 8.477e-02, trn/scale 1.010e-01, val/acc 5.390e-01, val/nll 1.351e+00
[2023-02-17 01:20:51] [Epoch   180/  200] trn/loss 1.186e+00, trn/lr 7.714e-02, trn/scale 1.010e-01, val/acc 5.644e-01, val/nll 1.213e+00
[2023-02-17 01:21:00] [Epoch   181/  200] trn/loss 1.158e+00, trn/lr 6.986e-02, trn/scale 1.010e-01, val/acc 5.978e-01, val/nll 1.109e+00
[2023-02-17 01:21:08] [Epoch   182/  200] trn/loss 1.149e+00, trn/lr 6.293e-02, trn/scale 1.010e-01, val/acc 5.600e-01, val/nll 1.236e+00
[2023-02-17 01:21:16] [Epoch   183/  200] trn/loss 1.145e+00, trn/lr 5.635e-02, trn/scale 1.010e-01, val/acc 5.519e-01, val/nll 1.254e+00
[2023-02-17 01:21:24] [Epoch   184/  200] trn/loss 1.147e+00, trn/lr 5.013e-02, trn/scale 1.010e-01, val/acc 6.065e-01, val/nll 1.082e+00
[2023-02-17 01:21:32] [Epoch   185/  200] trn/loss 1.144e+00, trn/lr 4.427e-02, trn/scale 1.010e-01, val/acc 5.877e-01, val/nll 1.145e+00
[2023-02-17 01:21:40] [Epoch   186/  200] trn/loss 1.129e+00, trn/lr 3.877e-02, trn/scale 1.010e-01, val/acc 6.148e-01, val/nll 1.062e+00
[2023-02-17 01:21:49] [Epoch   187/  200] trn/loss 1.125e+00, trn/lr 3.363e-02, trn/scale 1.010e-01, val/acc 6.058e-01, val/nll 1.085e+00
[2023-02-17 01:21:57] [Epoch   188/  200] trn/loss 1.114e+00, trn/lr 2.885e-02, trn/scale 1.010e-01, val/acc 6.088e-01, val/nll 1.076e+00
[2023-02-17 01:22:05] [Epoch   189/  200] trn/loss 1.112e+00, trn/lr 2.444e-02, trn/scale 1.010e-01, val/acc 6.233e-01, val/nll 1.045e+00
[2023-02-17 01:22:13] [Epoch   190/  200] trn/loss 1.106e+00, trn/lr 2.038e-02, trn/scale 1.010e-01, val/acc 6.240e-01, val/nll 1.050e+00
[2023-02-17 01:22:21] [Epoch   191/  200] trn/loss 1.096e+00, trn/lr 1.670e-02, trn/scale 1.010e-01, val/acc 6.242e-01, val/nll 1.038e+00
[2023-02-17 01:22:29] [Epoch   192/  200] trn/loss 1.094e+00, trn/lr 1.338e-02, trn/scale 1.010e-01, val/acc 6.251e-01, val/nll 1.033e+00
[2023-02-17 01:22:38] [Epoch   193/  200] trn/loss 1.093e+00, trn/lr 1.042e-02, trn/scale 1.010e-01, val/acc 6.206e-01, val/nll 1.041e+00
[2023-02-17 01:22:46] [Epoch   194/  200] trn/loss 1.089e+00, trn/lr 7.835e-03, trn/scale 1.010e-01, val/acc 6.356e-01, val/nll 1.014e+00
[2023-02-17 01:22:54] [Epoch   195/  200] trn/loss 1.081e+00, trn/lr 5.616e-03, trn/scale 1.010e-01, val/acc 6.357e-01, val/nll 1.010e+00
[2023-02-17 01:23:02] [Epoch   196/  200] trn/loss 1.079e+00, trn/lr 3.766e-03, trn/scale 1.010e-01, val/acc 6.350e-01, val/nll 1.011e+00
[2023-02-17 01:23:11] [Epoch   197/  200] trn/loss 1.073e+00, trn/lr 2.286e-03, trn/scale 1.010e-01, val/acc 6.337e-01, val/nll 1.008e+00
[2023-02-17 01:23:19] [Epoch   198/  200] trn/loss 1.079e+00, trn/lr 1.175e-03, trn/scale 1.010e-01, val/acc 6.317e-01, val/nll 1.010e+00
[2023-02-17 01:23:27] [Epoch   199/  200] trn/loss 1.073e+00, trn/lr 4.335e-04, trn/scale 1.010e-01, val/acc 6.350e-01, val/nll 1.009e+00
[2023-02-17 01:23:35] [Epoch   200/  200] trn/loss 1.074e+00, trn/lr 6.226e-05, trn/scale 1.010e-01, val/acc 6.364e-01, val/nll 1.009e+00
