[2023-02-05 18:54:01] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-05 18:54:01] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 3e-06
- args.optim_momentum    : 0.97
- args.prior_precision   : 10.0
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000030_mo-0.97_pr-02/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 18:54:06] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-05 18:54:49] [Epoch     1/  500] trn/posterior_energy  1.155e+06, trn/neg_log_likelihood  9.801e+04, trn/neg_log_prior  1.057e+06, trn/lr  3.000e-06, val/acc 2.312e-01, val/nll 1.994e+00 (best_acc: 0.000e+00 -> 2.312e-01, test_acc: 2.330e-01, test_nll: 1.994e+00)
[2023-02-05 19:35:47] [Epoch   203/  500] trn/posterior_energy  1.047e+06, trn/neg_log_likelihood  1.530e+04, trn/neg_log_prior  1.032e+06, trn/lr  1.941e-06, val/acc 8.045e-01, val/nll 5.781e-01
[2023-02-05 19:35:59] [Epoch   204/  500] trn/posterior_energy  1.047e+06, trn/neg_log_likelihood  1.457e+04, trn/neg_log_prior  1.032e+06, trn/lr  1.932e-06, val/acc 7.946e-01, val/nll 6.073e-01
[2023-02-05 19:36:11] [Epoch   205/  500] trn/posterior_energy  1.046e+06, trn/neg_log_likelihood  1.420e+04, trn/neg_log_prior  1.032e+06, trn/lr  1.923e-06, val/acc 7.987e-01, val/nll 6.198e-01
[2023-02-05 19:36:23] [Epoch   206/  500] trn/posterior_energy  1.047e+06, trn/neg_log_likelihood  1.478e+04, trn/neg_log_prior  1.032e+06, trn/lr  1.914e-06, val/acc 7.806e-01, val/nll 6.736e-01
[2023-02-05 19:36:35] [Epoch   207/  500] trn/posterior_energy  1.047e+06, trn/neg_log_likelihood  1.494e+04, trn/neg_log_prior  1.032e+06, trn/lr  1.905e-06, val/acc 8.100e-01, val/nll 5.673e-01
[2023-02-05 19:36:47] [Epoch   208/  500] trn/posterior_energy  1.047e+06, trn/neg_log_likelihood  1.466e+04, trn/neg_log_prior  1.032e+06, trn/lr  1.896e-06, val/acc 8.050e-01, val/nll 5.707e-01
[2023-02-05 19:36:59] [Epoch   209/  500] trn/posterior_energy  1.047e+06, trn/neg_log_likelihood  1.446e+04, trn/neg_log_prior  1.032e+06, trn/lr  1.887e-06, val/acc 7.545e-01, val/nll 7.543e-01
[2023-02-05 19:37:11] [Epoch   210/  500] trn/posterior_energy  1.047e+06, trn/neg_log_likelihood  1.495e+04, trn/neg_log_prior  1.032e+06, trn/lr  1.878e-06, val/acc 8.108e-01, val/nll 5.710e-01
[2023-02-05 19:37:23] [Epoch   211/  500] trn/posterior_energy  1.046e+06, trn/neg_log_likelihood  1.407e+04, trn/neg_log_prior  1.032e+06, trn/lr  1.868e-06, val/acc 8.015e-01, val/nll 6.215e-01
[2023-02-05 19:37:37] [Epoch   212/  500] trn/posterior_energy  1.047e+06, trn/neg_log_likelihood  1.519e+04, trn/neg_log_prior  1.032e+06, trn/lr  1.859e-06, val/acc 8.156e-01, val/nll 5.578e-01 (best_acc: 8.126e-01 -> 8.156e-01, test_acc: 8.062e-01, test_nll: 5.647e-01)
[2023-02-05 19:37:49] [Epoch   213/  500] trn/posterior_energy  1.046e+06, trn/neg_log_likelihood  1.370e+04, trn/neg_log_prior  1.032e+06, trn/lr  1.850e-06, val/acc 7.883e-01, val/nll 6.371e-01
[2023-02-05 19:38:03] [Epoch   214/  500] trn/posterior_energy  1.046e+06, trn/neg_log_likelihood  1.424e+04, trn/neg_log_prior  1.032e+06, trn/lr  1.841e-06, val/acc 8.236e-01, val/nll 5.373e-01 (best_acc: 8.156e-01 -> 8.236e-01, test_acc: 8.159e-01, test_nll: 5.534e-01)
[2023-02-05 19:38:15] [Epoch   215/  500] trn/posterior_energy  1.046e+06, trn/neg_log_likelihood  1.430e+04, trn/neg_log_prior  1.032e+06, trn/lr  1.832e-06, val/acc 7.781e-01, val/nll 6.872e-01
[2023-02-05 19:38:26] [Epoch   216/  500] trn/posterior_energy  1.046e+06, trn/neg_log_likelihood  1.398e+04, trn/neg_log_prior  1.032e+06, trn/lr  1.823e-06, val/acc 7.824e-01, val/nll 6.583e-01
[2023-02-05 19:38:38] [Epoch   217/  500] trn/posterior_energy  1.046e+06, trn/neg_log_likelihood  1.406e+04, trn/neg_log_prior  1.032e+06, trn/lr  1.813e-06, val/acc 7.925e-01, val/nll 6.415e-01
[2023-02-05 19:38:51] [Epoch   218/  500] trn/posterior_energy  1.045e+06, trn/neg_log_likelihood  1.364e+04, trn/neg_log_prior  1.032e+06, trn/lr  1.804e-06, val/acc 8.079e-01, val/nll 5.866e-01
[2023-02-05 19:39:03] [Epoch   219/  500] trn/posterior_energy  1.045e+06, trn/neg_log_likelihood  1.369e+04, trn/neg_log_prior  1.032e+06, trn/lr  1.795e-06, val/acc 8.164e-01, val/nll 5.513e-01
[2023-02-05 19:39:15] [Epoch   220/  500] trn/posterior_energy  1.045e+06, trn/neg_log_likelihood  1.352e+04, trn/neg_log_prior  1.032e+06, trn/lr  1.786e-06, val/acc 7.962e-01, val/nll 6.208e-01
[2023-02-05 19:39:27] [Epoch   221/  500] trn/posterior_energy  1.045e+06, trn/neg_log_likelihood  1.334e+04, trn/neg_log_prior  1.031e+06, trn/lr  1.776e-06, val/acc 7.804e-01, val/nll 6.580e-01
[2023-02-05 19:39:39] [Epoch   222/  500] trn/posterior_energy  1.045e+06, trn/neg_log_likelihood  1.342e+04, trn/neg_log_prior  1.032e+06, trn/lr  1.767e-06, val/acc 8.058e-01, val/nll 5.915e-01
[2023-02-05 19:39:50] [Epoch   223/  500] trn/posterior_energy  1.045e+06, trn/neg_log_likelihood  1.353e+04, trn/neg_log_prior  1.032e+06, trn/lr  1.758e-06, val/acc 7.980e-01, val/nll 6.133e-01
[2023-02-05 19:40:02] [Epoch   224/  500] trn/posterior_energy  1.045e+06, trn/neg_log_likelihood  1.306e+04, trn/neg_log_prior  1.032e+06, trn/lr  1.749e-06, val/acc 7.937e-01, val/nll 6.220e-01
[2023-02-05 19:40:14] [Epoch   225/  500] trn/posterior_energy  1.046e+06, trn/neg_log_likelihood  1.378e+04, trn/neg_log_prior  1.032e+06, trn/lr  1.739e-06, val/acc 7.884e-01, val/nll 6.500e-01
[2023-02-05 19:40:26] [Epoch   226/  500] trn/posterior_energy  1.045e+06, trn/neg_log_likelihood  1.300e+04, trn/neg_log_prior  1.032e+06, trn/lr  1.730e-06, val/acc 7.979e-01, val/nll 6.086e-01
[2023-02-05 19:40:38] [Epoch   227/  500] trn/posterior_energy  1.045e+06, trn/neg_log_likelihood  1.303e+04, trn/neg_log_prior  1.032e+06, trn/lr  1.721e-06, val/acc 7.902e-01, val/nll 6.391e-01
[2023-02-05 19:40:50] [Epoch   228/  500] trn/posterior_energy  1.045e+06, trn/neg_log_likelihood  1.331e+04, trn/neg_log_prior  1.032e+06, trn/lr  1.711e-06, val/acc 7.917e-01, val/nll 6.185e-01
[2023-02-05 19:41:02] [Epoch   229/  500] trn/posterior_energy  1.046e+06, trn/neg_log_likelihood  1.340e+04, trn/neg_log_prior  1.032e+06, trn/lr  1.702e-06, val/acc 7.853e-01, val/nll 6.461e-01
[2023-02-05 19:41:14] [Epoch   230/  500] trn/posterior_energy  1.045e+06, trn/neg_log_likelihood  1.268e+04, trn/neg_log_prior  1.032e+06, trn/lr  1.693e-06, val/acc 8.236e-01, val/nll 5.392e-01
[2023-02-05 19:41:26] [Epoch   231/  500] trn/posterior_energy  1.045e+06, trn/neg_log_likelihood  1.294e+04, trn/neg_log_prior  1.032e+06, trn/lr  1.683e-06, val/acc 7.744e-01, val/nll 6.955e-01
[2023-02-05 19:41:38] [Epoch   232/  500] trn/posterior_energy  1.044e+06, trn/neg_log_likelihood  1.260e+04, trn/neg_log_prior  1.032e+06, trn/lr  1.674e-06, val/acc 8.024e-01, val/nll 5.807e-01
[2023-02-05 19:41:51] [Epoch   233/  500] trn/posterior_energy  1.044e+06, trn/neg_log_likelihood  1.250e+04, trn/neg_log_prior  1.032e+06, trn/lr  1.665e-06, val/acc 8.267e-01, val/nll 5.255e-01 (best_acc: 8.236e-01 -> 8.267e-01, test_acc: 8.184e-01, test_nll: 5.439e-01)
[2023-02-05 19:42:03] [Epoch   234/  500] trn/posterior_energy  1.044e+06, trn/neg_log_likelihood  1.234e+04, trn/neg_log_prior  1.032e+06, trn/lr  1.655e-06, val/acc 7.929e-01, val/nll 6.374e-01
[2023-02-05 19:42:15] [Epoch   235/  500] trn/posterior_energy  1.045e+06, trn/neg_log_likelihood  1.316e+04, trn/neg_log_prior  1.032e+06, trn/lr  1.646e-06, val/acc 8.024e-01, val/nll 5.968e-01
[2023-02-05 19:42:28] [Epoch   236/  500] trn/posterior_energy  1.044e+06, trn/neg_log_likelihood  1.217e+04, trn/neg_log_prior  1.032e+06, trn/lr  1.636e-06, val/acc 7.685e-01, val/nll 7.077e-01
[2023-02-05 19:42:40] [Epoch   237/  500] trn/posterior_energy  1.044e+06, trn/neg_log_likelihood  1.250e+04, trn/neg_log_prior  1.032e+06, trn/lr  1.627e-06, val/acc 8.000e-01, val/nll 6.119e-01
[2023-02-05 19:42:51] [Epoch   238/  500] trn/posterior_energy  1.043e+06, trn/neg_log_likelihood  1.180e+04, trn/neg_log_prior  1.031e+06, trn/lr  1.618e-06, val/acc 8.073e-01, val/nll 5.809e-01
[2023-02-05 19:43:04] [Epoch   239/  500] trn/posterior_energy  1.043e+06, trn/neg_log_likelihood  1.187e+04, trn/neg_log_prior  1.031e+06, trn/lr  1.608e-06, val/acc 8.205e-01, val/nll 5.459e-01
[2023-02-05 19:43:16] [Epoch   240/  500] trn/posterior_energy  1.043e+06, trn/neg_log_likelihood  1.201e+04, trn/neg_log_prior  1.031e+06, trn/lr  1.599e-06, val/acc 8.039e-01, val/nll 6.036e-01
[2023-02-05 19:43:27] [Epoch   241/  500] trn/posterior_energy  1.043e+06, trn/neg_log_likelihood  1.165e+04, trn/neg_log_prior  1.031e+06, trn/lr  1.589e-06, val/acc 8.077e-01, val/nll 6.042e-01
[2023-02-05 19:43:39] [Epoch   242/  500] trn/posterior_energy  1.044e+06, trn/neg_log_likelihood  1.227e+04, trn/neg_log_prior  1.031e+06, trn/lr  1.580e-06, val/acc 8.039e-01, val/nll 6.046e-01
[2023-02-05 19:43:52] [Epoch   243/  500] trn/posterior_energy  1.043e+06, trn/neg_log_likelihood  1.158e+04, trn/neg_log_prior  1.031e+06, trn/lr  1.571e-06, val/acc 7.998e-01, val/nll 5.986e-01
[2023-02-05 19:44:03] [Epoch   244/  500] trn/posterior_energy  1.044e+06, trn/neg_log_likelihood  1.211e+04, trn/neg_log_prior  1.032e+06, trn/lr  1.561e-06, val/acc 8.096e-01, val/nll 5.804e-01
[2023-02-05 19:44:15] [Epoch   245/  500] trn/posterior_energy  1.042e+06, trn/neg_log_likelihood  1.094e+04, trn/neg_log_prior  1.031e+06, trn/lr  1.552e-06, val/acc 8.256e-01, val/nll 5.428e-01
[2023-02-05 19:44:28] [Epoch   246/  500] trn/posterior_energy  1.043e+06, trn/neg_log_likelihood  1.197e+04, trn/neg_log_prior  1.031e+06, trn/lr  1.542e-06, val/acc 8.152e-01, val/nll 5.650e-01
[2023-02-05 19:44:40] [Epoch   247/  500] trn/posterior_energy  1.042e+06, trn/neg_log_likelihood  1.105e+04, trn/neg_log_prior  1.031e+06, trn/lr  1.533e-06, val/acc 8.090e-01, val/nll 5.848e-01
[2023-02-05 19:44:52] [Epoch   248/  500] trn/posterior_energy  1.043e+06, trn/neg_log_likelihood  1.139e+04, trn/neg_log_prior  1.031e+06, trn/lr  1.524e-06, val/acc 8.116e-01, val/nll 5.733e-01
[2023-02-05 19:45:04] [Epoch   249/  500] trn/posterior_energy  1.043e+06, trn/neg_log_likelihood  1.184e+04, trn/neg_log_prior  1.031e+06, trn/lr  1.514e-06, val/acc 8.082e-01, val/nll 5.839e-01
[2023-02-05 19:45:16] [Epoch   250/  500] trn/posterior_energy  1.042e+06, trn/neg_log_likelihood  1.083e+04, trn/neg_log_prior  1.031e+06, trn/lr  1.505e-06, val/acc 8.065e-01, val/nll 5.842e-01
[2023-02-05 19:45:28] [Epoch   251/  500] trn/posterior_energy  1.042e+06, trn/neg_log_likelihood  1.070e+04, trn/neg_log_prior  1.031e+06, trn/lr  1.495e-06, val/acc 8.064e-01, val/nll 6.196e-01
[2023-02-05 19:45:39] [Epoch   252/  500] trn/posterior_energy  1.043e+06, trn/neg_log_likelihood  1.137e+04, trn/neg_log_prior  1.031e+06, trn/lr  1.486e-06, val/acc 8.140e-01, val/nll 5.828e-01
[2023-02-05 19:45:52] [Epoch   253/  500] trn/posterior_energy  1.043e+06, trn/neg_log_likelihood  1.137e+04, trn/neg_log_prior  1.031e+06, trn/lr  1.476e-06, val/acc 8.000e-01, val/nll 6.083e-01
[2023-02-05 19:46:03] [Epoch   254/  500] trn/posterior_energy  1.041e+06, trn/neg_log_likelihood  1.032e+04, trn/neg_log_prior  1.031e+06, trn/lr  1.467e-06, val/acc 7.969e-01, val/nll 6.288e-01
[2023-02-05 19:46:15] [Epoch   255/  500] trn/posterior_energy  1.043e+06, trn/neg_log_likelihood  1.175e+04, trn/neg_log_prior  1.031e+06, trn/lr  1.458e-06, val/acc 8.070e-01, val/nll 6.100e-01
[2023-02-05 19:46:27] [Epoch   256/  500] trn/posterior_energy  1.043e+06, trn/neg_log_likelihood  1.124e+04, trn/neg_log_prior  1.031e+06, trn/lr  1.448e-06, val/acc 7.890e-01, val/nll 6.845e-01
[2023-02-05 19:46:39] [Epoch   257/  500] trn/posterior_energy  1.041e+06, trn/neg_log_likelihood  9.915e+03, trn/neg_log_prior  1.031e+06, trn/lr  1.439e-06, val/acc 7.971e-01, val/nll 6.476e-01
[2023-02-05 19:46:51] [Epoch   258/  500] trn/posterior_energy  1.041e+06, trn/neg_log_likelihood  1.011e+04, trn/neg_log_prior  1.031e+06, trn/lr  1.429e-06, val/acc 7.998e-01, val/nll 6.154e-01
[2023-02-05 19:47:02] [Epoch   259/  500] trn/posterior_energy  1.041e+06, trn/neg_log_likelihood  1.050e+04, trn/neg_log_prior  1.030e+06, trn/lr  1.420e-06, val/acc 8.070e-01, val/nll 6.077e-01
[2023-02-05 19:47:14] [Epoch   260/  500] trn/posterior_energy  1.040e+06, trn/neg_log_likelihood  9.902e+03, trn/neg_log_prior  1.030e+06, trn/lr  1.411e-06, val/acc 7.994e-01, val/nll 6.310e-01
[2023-02-05 19:47:26] [Epoch   261/  500] trn/posterior_energy  1.041e+06, trn/neg_log_likelihood  1.028e+04, trn/neg_log_prior  1.030e+06, trn/lr  1.401e-06, val/acc 7.845e-01, val/nll 6.961e-01
[2023-02-05 19:47:38] [Epoch   262/  500] trn/posterior_energy  1.040e+06, trn/neg_log_likelihood  9.802e+03, trn/neg_log_prior  1.030e+06, trn/lr  1.392e-06, val/acc 8.267e-01, val/nll 5.277e-01
[2023-02-05 19:47:50] [Epoch   263/  500] trn/posterior_energy  1.040e+06, trn/neg_log_likelihood  1.012e+04, trn/neg_log_prior  1.030e+06, trn/lr  1.382e-06, val/acc 7.908e-01, val/nll 6.466e-01
[2023-02-05 19:48:02] [Epoch   264/  500] trn/posterior_energy  1.040e+06, trn/neg_log_likelihood  1.016e+04, trn/neg_log_prior  1.030e+06, trn/lr  1.373e-06, val/acc 7.952e-01, val/nll 6.636e-01
[2023-02-05 19:48:14] [Epoch   265/  500] trn/posterior_energy  1.040e+06, trn/neg_log_likelihood  9.663e+03, trn/neg_log_prior  1.030e+06, trn/lr  1.364e-06, val/acc 7.904e-01, val/nll 6.610e-01
[2023-02-05 19:48:26] [Epoch   266/  500] trn/posterior_energy  1.040e+06, trn/neg_log_likelihood  9.743e+03, trn/neg_log_prior  1.030e+06, trn/lr  1.354e-06, val/acc 8.061e-01, val/nll 5.942e-01
[2023-02-05 19:48:39] [Epoch   267/  500] trn/posterior_energy  1.040e+06, trn/neg_log_likelihood  9.824e+03, trn/neg_log_prior  1.030e+06, trn/lr  1.345e-06, val/acc 7.858e-01, val/nll 6.914e-01
[2023-02-05 19:48:50] [Epoch   268/  500] trn/posterior_energy  1.040e+06, trn/neg_log_likelihood  9.750e+03, trn/neg_log_prior  1.030e+06, trn/lr  1.335e-06, val/acc 7.996e-01, val/nll 6.440e-01
[2023-02-05 19:49:02] [Epoch   269/  500] trn/posterior_energy  1.039e+06, trn/neg_log_likelihood  9.316e+03, trn/neg_log_prior  1.030e+06, trn/lr  1.326e-06, val/acc 7.997e-01, val/nll 6.299e-01
[2023-02-05 19:49:14] [Epoch   270/  500] trn/posterior_energy  1.040e+06, trn/neg_log_likelihood  9.833e+03, trn/neg_log_prior  1.030e+06, trn/lr  1.317e-06, val/acc 8.116e-01, val/nll 5.935e-01
[2023-02-05 19:49:26] [Epoch   271/  500] trn/posterior_energy  1.039e+06, trn/neg_log_likelihood  8.842e+03, trn/neg_log_prior  1.030e+06, trn/lr  1.307e-06, val/acc 8.048e-01, val/nll 6.130e-01
[2023-02-05 19:49:38] [Epoch   272/  500] trn/posterior_energy  1.040e+06, trn/neg_log_likelihood  9.807e+03, trn/neg_log_prior  1.030e+06, trn/lr  1.298e-06, val/acc 7.787e-01, val/nll 7.414e-01
[2023-02-05 19:49:50] [Epoch   273/  500] trn/posterior_energy  1.039e+06, trn/neg_log_likelihood  9.228e+03, trn/neg_log_prior  1.030e+06, trn/lr  1.289e-06, val/acc 8.049e-01, val/nll 6.129e-01
[2023-02-05 19:50:02] [Epoch   274/  500] trn/posterior_energy  1.038e+06, trn/neg_log_likelihood  8.910e+03, trn/neg_log_prior  1.029e+06, trn/lr  1.279e-06, val/acc 8.123e-01, val/nll 5.689e-01
[2023-02-05 19:50:14] [Epoch   275/  500] trn/posterior_energy  1.039e+06, trn/neg_log_likelihood  9.317e+03, trn/neg_log_prior  1.030e+06, trn/lr  1.270e-06, val/acc 8.107e-01, val/nll 5.870e-01
[2023-02-05 19:50:26] [Epoch   276/  500] trn/posterior_energy  1.038e+06, trn/neg_log_likelihood  8.868e+03, trn/neg_log_prior  1.029e+06, trn/lr  1.261e-06, val/acc 7.942e-01, val/nll 6.592e-01
[2023-02-05 19:50:37] [Epoch   277/  500] trn/posterior_energy  1.039e+06, trn/neg_log_likelihood  9.573e+03, trn/neg_log_prior  1.030e+06, trn/lr  1.251e-06, val/acc 8.092e-01, val/nll 5.912e-01
[2023-02-05 19:50:49] [Epoch   278/  500] trn/posterior_energy  1.038e+06, trn/neg_log_likelihood  8.922e+03, trn/neg_log_prior  1.030e+06, trn/lr  1.242e-06, val/acc 8.032e-01, val/nll 6.049e-01
[2023-02-05 19:51:01] [Epoch   279/  500] trn/posterior_energy  1.038e+06, trn/neg_log_likelihood  8.462e+03, trn/neg_log_prior  1.029e+06, trn/lr  1.233e-06, val/acc 8.184e-01, val/nll 5.734e-01
[2023-02-05 19:51:13] [Epoch   280/  500] trn/posterior_energy  1.037e+06, trn/neg_log_likelihood  8.592e+03, trn/neg_log_prior  1.029e+06, trn/lr  1.224e-06, val/acc 8.019e-01, val/nll 6.262e-01
[2023-02-05 19:51:25] [Epoch   281/  500] trn/posterior_energy  1.038e+06, trn/neg_log_likelihood  8.871e+03, trn/neg_log_prior  1.029e+06, trn/lr  1.214e-06, val/acc 8.116e-01, val/nll 6.245e-01
[2023-02-05 19:51:37] [Epoch   282/  500] trn/posterior_energy  1.037e+06, trn/neg_log_likelihood  8.426e+03, trn/neg_log_prior  1.029e+06, trn/lr  1.205e-06, val/acc 8.145e-01, val/nll 5.852e-01
[2023-02-05 19:51:49] [Epoch   283/  500] trn/posterior_energy  1.038e+06, trn/neg_log_likelihood  8.792e+03, trn/neg_log_prior  1.029e+06, trn/lr  1.196e-06, val/acc 8.157e-01, val/nll 5.830e-01
[2023-02-05 19:52:01] [Epoch   284/  500] trn/posterior_energy  1.036e+06, trn/neg_log_likelihood  7.800e+03, trn/neg_log_prior  1.029e+06, trn/lr  1.187e-06, val/acc 8.196e-01, val/nll 5.639e-01
[2023-02-05 19:52:13] [Epoch   285/  500] trn/posterior_energy  1.037e+06, trn/neg_log_likelihood  8.634e+03, trn/neg_log_prior  1.029e+06, trn/lr  1.177e-06, val/acc 8.132e-01, val/nll 5.990e-01
[2023-02-05 19:52:25] [Epoch   286/  500] trn/posterior_energy  1.038e+06, trn/neg_log_likelihood  8.669e+03, trn/neg_log_prior  1.029e+06, trn/lr  1.168e-06, val/acc 8.070e-01, val/nll 5.985e-01
[2023-02-05 19:52:37] [Epoch   287/  500] trn/posterior_energy  1.037e+06, trn/neg_log_likelihood  7.783e+03, trn/neg_log_prior  1.029e+06, trn/lr  1.159e-06, val/acc 8.127e-01, val/nll 5.945e-01
[2023-02-05 19:52:49] [Epoch   288/  500] trn/posterior_energy  1.036e+06, trn/neg_log_likelihood  7.445e+03, trn/neg_log_prior  1.028e+06, trn/lr  1.150e-06, val/acc 7.915e-01, val/nll 6.852e-01
[2023-02-05 19:53:01] [Epoch   289/  500] trn/posterior_energy  1.036e+06, trn/neg_log_likelihood  7.800e+03, trn/neg_log_prior  1.028e+06, trn/lr  1.141e-06, val/acc 8.139e-01, val/nll 5.880e-01
[2023-02-05 19:53:13] [Epoch   290/  500] trn/posterior_energy  1.036e+06, trn/neg_log_likelihood  7.647e+03, trn/neg_log_prior  1.028e+06, trn/lr  1.132e-06, val/acc 8.052e-01, val/nll 6.218e-01
[2023-02-05 19:53:25] [Epoch   291/  500] trn/posterior_energy  1.035e+06, trn/neg_log_likelihood  7.185e+03, trn/neg_log_prior  1.028e+06, trn/lr  1.122e-06, val/acc 8.171e-01, val/nll 5.851e-01
[2023-02-05 19:53:37] [Epoch   292/  500] trn/posterior_energy  1.036e+06, trn/neg_log_likelihood  8.165e+03, trn/neg_log_prior  1.028e+06, trn/lr  1.113e-06, val/acc 8.212e-01, val/nll 5.633e-01
[2023-02-05 19:53:49] [Epoch   293/  500] trn/posterior_energy  1.036e+06, trn/neg_log_likelihood  7.898e+03, trn/neg_log_prior  1.028e+06, trn/lr  1.104e-06, val/acc 8.212e-01, val/nll 5.565e-01
[2023-02-05 19:54:01] [Epoch   294/  500] trn/posterior_energy  1.035e+06, trn/neg_log_likelihood  7.080e+03, trn/neg_log_prior  1.027e+06, trn/lr  1.095e-06, val/acc 8.107e-01, val/nll 5.925e-01
[2023-02-05 19:54:13] [Epoch   295/  500] trn/posterior_energy  1.035e+06, trn/neg_log_likelihood  7.289e+03, trn/neg_log_prior  1.027e+06, trn/lr  1.086e-06, val/acc 8.063e-01, val/nll 6.339e-01
[2023-02-05 19:54:25] [Epoch   296/  500] trn/posterior_energy  1.035e+06, trn/neg_log_likelihood  7.407e+03, trn/neg_log_prior  1.027e+06, trn/lr  1.077e-06, val/acc 8.007e-01, val/nll 6.596e-01
[2023-02-05 19:54:37] [Epoch   297/  500] trn/posterior_energy  1.035e+06, trn/neg_log_likelihood  7.413e+03, trn/neg_log_prior  1.027e+06, trn/lr  1.068e-06, val/acc 8.137e-01, val/nll 6.086e-01
[2023-02-05 19:54:50] [Epoch   298/  500] trn/posterior_energy  1.034e+06, trn/neg_log_likelihood  7.078e+03, trn/neg_log_prior  1.027e+06, trn/lr  1.059e-06, val/acc 7.973e-01, val/nll 6.497e-01
[2023-02-05 19:55:02] [Epoch   299/  500] trn/posterior_energy  1.034e+06, trn/neg_log_likelihood  6.867e+03, trn/neg_log_prior  1.027e+06, trn/lr  1.050e-06, val/acc 8.113e-01, val/nll 6.170e-01
[2023-02-05 19:55:14] [Epoch   300/  500] trn/posterior_energy  1.033e+06, trn/neg_log_likelihood  6.698e+03, trn/neg_log_prior  1.027e+06, trn/lr  1.041e-06, val/acc 8.059e-01, val/nll 6.543e-01
[2023-02-05 19:55:26] [Epoch   301/  500] trn/posterior_energy  1.036e+06, trn/neg_log_likelihood  8.428e+03, trn/neg_log_prior  1.027e+06, trn/lr  1.032e-06, val/acc 8.199e-01, val/nll 5.719e-01
[2023-02-05 19:55:38] [Epoch   302/  500] trn/posterior_energy  1.033e+06, trn/neg_log_likelihood  6.157e+03, trn/neg_log_prior  1.027e+06, trn/lr  1.023e-06, val/acc 8.073e-01, val/nll 6.374e-01
[2023-02-05 19:55:50] [Epoch   303/  500] trn/posterior_energy  1.033e+06, trn/neg_log_likelihood  6.503e+03, trn/neg_log_prior  1.027e+06, trn/lr  1.014e-06, val/acc 7.956e-01, val/nll 7.021e-01
[2023-02-05 19:56:03] [Epoch   304/  500] trn/posterior_energy  1.034e+06, trn/neg_log_likelihood  7.172e+03, trn/neg_log_prior  1.027e+06, trn/lr  1.005e-06, val/acc 8.124e-01, val/nll 6.211e-01
[2023-02-05 19:56:15] [Epoch   305/  500] trn/posterior_energy  1.033e+06, trn/neg_log_likelihood  6.514e+03, trn/neg_log_prior  1.027e+06, trn/lr  9.963e-07, val/acc 8.118e-01, val/nll 6.152e-01
[2023-02-05 19:56:27] [Epoch   306/  500] trn/posterior_energy  1.031e+06, trn/neg_log_likelihood  5.342e+03, trn/neg_log_prior  1.026e+06, trn/lr  9.875e-07, val/acc 8.198e-01, val/nll 6.017e-01
[2023-02-05 19:56:39] [Epoch   307/  500] trn/posterior_energy  1.032e+06, trn/neg_log_likelihood  6.389e+03, trn/neg_log_prior  1.025e+06, trn/lr  9.786e-07, val/acc 8.048e-01, val/nll 6.545e-01
[2023-02-05 19:56:51] [Epoch   308/  500] trn/posterior_energy  1.031e+06, trn/neg_log_likelihood  6.146e+03, trn/neg_log_prior  1.025e+06, trn/lr  9.698e-07, val/acc 8.114e-01, val/nll 6.162e-01
[2023-02-05 19:57:03] [Epoch   309/  500] trn/posterior_energy  1.033e+06, trn/neg_log_likelihood  7.239e+03, trn/neg_log_prior  1.026e+06, trn/lr  9.610e-07, val/acc 8.059e-01, val/nll 6.541e-01
[2023-02-05 19:57:15] [Epoch   310/  500] trn/posterior_energy  1.032e+06, trn/neg_log_likelihood  6.021e+03, trn/neg_log_prior  1.026e+06, trn/lr  9.522e-07, val/acc 8.133e-01, val/nll 6.130e-01
[2023-02-05 19:57:27] [Epoch   311/  500] trn/posterior_energy  1.031e+06, trn/neg_log_likelihood  5.834e+03, trn/neg_log_prior  1.025e+06, trn/lr  9.434e-07, val/acc 8.022e-01, val/nll 6.186e-01
