[2023-02-05 12:00:01] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-05 12:00:01] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 1e-07
- args.optim_momentum    : 0.9
- args.prior_precision   : 40.0
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000001_mo-0.90_pr-04/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 12:00:16] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-05 12:00:59] [Epoch     1/  500] trn/posterior_energy  4.253e+06, trn/neg_log_likelihood  8.102e+04, trn/neg_log_prior  4.172e+06, trn/lr  1.000e-07, val/acc 3.748e-01, val/nll 1.680e+00 (best_acc: 0.000e+00 -> 3.748e-01, test_acc: 3.744e-01, test_nll: 1.680e+00)
[2023-02-05 12:42:04] [Epoch   200/  500] trn/posterior_energy  3.998e+06, trn/neg_log_likelihood  1.418e+03, trn/neg_log_prior  3.997e+06, trn/lr  6.560e-08, val/acc 8.131e-01, val/nll 7.724e-01
[2023-02-05 12:42:16] [Epoch   201/  500] trn/posterior_energy  3.998e+06, trn/neg_log_likelihood  1.438e+03, trn/neg_log_prior  3.997e+06, trn/lr  6.530e-08, val/acc 8.167e-01, val/nll 7.544e-01
[2023-02-05 12:42:28] [Epoch   202/  500] trn/posterior_energy  3.998e+06, trn/neg_log_likelihood  1.207e+03, trn/neg_log_prior  3.997e+06, trn/lr  6.500e-08, val/acc 7.934e-01, val/nll 8.599e-01
[2023-02-05 12:42:40] [Epoch   203/  500] trn/posterior_energy  3.998e+06, trn/neg_log_likelihood  1.136e+03, trn/neg_log_prior  3.997e+06, trn/lr  6.470e-08, val/acc 8.200e-01, val/nll 7.656e-01
[2023-02-05 12:42:53] [Epoch   204/  500] trn/posterior_energy  3.998e+06, trn/neg_log_likelihood  1.401e+03, trn/neg_log_prior  3.997e+06, trn/lr  6.440e-08, val/acc 8.180e-01, val/nll 7.491e-01
[2023-02-05 12:43:05] [Epoch   205/  500] trn/posterior_energy  3.998e+06, trn/neg_log_likelihood  1.153e+03, trn/neg_log_prior  3.996e+06, trn/lr  6.410e-08, val/acc 8.196e-01, val/nll 7.894e-01
[2023-02-05 12:43:17] [Epoch   206/  500] trn/posterior_energy  3.998e+06, trn/neg_log_likelihood  1.293e+03, trn/neg_log_prior  3.996e+06, trn/lr  6.380e-08, val/acc 8.124e-01, val/nll 8.009e-01
[2023-02-05 12:43:29] [Epoch   207/  500] trn/posterior_energy  3.998e+06, trn/neg_log_likelihood  1.288e+03, trn/neg_log_prior  3.996e+06, trn/lr  6.350e-08, val/acc 8.075e-01, val/nll 7.742e-01
[2023-02-05 12:43:41] [Epoch   208/  500] trn/posterior_energy  3.998e+06, trn/neg_log_likelihood  1.247e+03, trn/neg_log_prior  3.996e+06, trn/lr  6.319e-08, val/acc 8.143e-01, val/nll 8.118e-01
[2023-02-05 12:43:53] [Epoch   209/  500] trn/posterior_energy  3.998e+06, trn/neg_log_likelihood  1.234e+03, trn/neg_log_prior  3.996e+06, trn/lr  6.289e-08, val/acc 8.127e-01, val/nll 7.423e-01
[2023-02-05 12:44:05] [Epoch   210/  500] trn/posterior_energy  3.998e+06, trn/neg_log_likelihood  1.381e+03, trn/neg_log_prior  3.996e+06, trn/lr  6.259e-08, val/acc 8.207e-01, val/nll 7.822e-01
[2023-02-05 12:44:17] [Epoch   211/  500] trn/posterior_energy  3.997e+06, trn/neg_log_likelihood  1.089e+03, trn/neg_log_prior  3.996e+06, trn/lr  6.228e-08, val/acc 8.235e-01, val/nll 7.538e-01
[2023-02-05 12:44:29] [Epoch   212/  500] trn/posterior_energy  3.998e+06, trn/neg_log_likelihood  1.493e+03, trn/neg_log_prior  3.996e+06, trn/lr  6.198e-08, val/acc 8.076e-01, val/nll 7.983e-01
[2023-02-05 12:44:42] [Epoch   213/  500] trn/posterior_energy  3.998e+06, trn/neg_log_likelihood  1.325e+03, trn/neg_log_prior  3.996e+06, trn/lr  6.167e-08, val/acc 8.052e-01, val/nll 8.190e-01
[2023-02-05 12:44:54] [Epoch   214/  500] trn/posterior_energy  3.997e+06, trn/neg_log_likelihood  1.227e+03, trn/neg_log_prior  3.996e+06, trn/lr  6.137e-08, val/acc 8.216e-01, val/nll 7.710e-01
[2023-02-05 12:45:06] [Epoch   215/  500] trn/posterior_energy  3.997e+06, trn/neg_log_likelihood  1.137e+03, trn/neg_log_prior  3.996e+06, trn/lr  6.106e-08, val/acc 8.216e-01, val/nll 7.632e-01
[2023-02-05 12:45:18] [Epoch   216/  500] trn/posterior_energy  3.997e+06, trn/neg_log_likelihood  1.191e+03, trn/neg_log_prior  3.996e+06, trn/lr  6.075e-08, val/acc 8.251e-01, val/nll 7.501e-01
[2023-02-05 12:45:30] [Epoch   217/  500] trn/posterior_energy  3.997e+06, trn/neg_log_likelihood  9.785e+02, trn/neg_log_prior  3.996e+06, trn/lr  6.045e-08, val/acc 8.225e-01, val/nll 7.989e-01
[2023-02-05 12:45:42] [Epoch   218/  500] trn/posterior_energy  3.997e+06, trn/neg_log_likelihood  1.033e+03, trn/neg_log_prior  3.996e+06, trn/lr  6.014e-08, val/acc 8.164e-01, val/nll 7.621e-01
[2023-02-05 12:45:54] [Epoch   219/  500] trn/posterior_energy  3.997e+06, trn/neg_log_likelihood  1.133e+03, trn/neg_log_prior  3.996e+06, trn/lr  5.983e-08, val/acc 8.155e-01, val/nll 7.890e-01
[2023-02-05 12:46:07] [Epoch   220/  500] trn/posterior_energy  3.997e+06, trn/neg_log_likelihood  1.073e+03, trn/neg_log_prior  3.996e+06, trn/lr  5.952e-08, val/acc 8.225e-01, val/nll 7.617e-01
[2023-02-05 12:46:19] [Epoch   221/  500] trn/posterior_energy  3.997e+06, trn/neg_log_likelihood  1.379e+03, trn/neg_log_prior  3.996e+06, trn/lr  5.922e-08, val/acc 8.176e-01, val/nll 7.465e-01
[2023-02-05 12:46:31] [Epoch   222/  500] trn/posterior_energy  3.997e+06, trn/neg_log_likelihood  1.156e+03, trn/neg_log_prior  3.996e+06, trn/lr  5.891e-08, val/acc 8.201e-01, val/nll 7.571e-01
[2023-02-05 12:46:42] [Epoch   223/  500] trn/posterior_energy  3.997e+06, trn/neg_log_likelihood  1.122e+03, trn/neg_log_prior  3.996e+06, trn/lr  5.860e-08, val/acc 8.181e-01, val/nll 7.441e-01
[2023-02-05 12:46:54] [Epoch   224/  500] trn/posterior_energy  3.997e+06, trn/neg_log_likelihood  1.120e+03, trn/neg_log_prior  3.996e+06, trn/lr  5.829e-08, val/acc 8.216e-01, val/nll 7.453e-01
[2023-02-05 12:47:06] [Epoch   225/  500] trn/posterior_energy  3.997e+06, trn/neg_log_likelihood  1.104e+03, trn/neg_log_prior  3.996e+06, trn/lr  5.798e-08, val/acc 8.096e-01, val/nll 8.174e-01
[2023-02-05 12:47:18] [Epoch   226/  500] trn/posterior_energy  3.997e+06, trn/neg_log_likelihood  1.255e+03, trn/neg_log_prior  3.996e+06, trn/lr  5.767e-08, val/acc 8.143e-01, val/nll 8.016e-01
[2023-02-05 12:47:30] [Epoch   227/  500] trn/posterior_energy  3.997e+06, trn/neg_log_likelihood  9.963e+02, trn/neg_log_prior  3.996e+06, trn/lr  5.736e-08, val/acc 8.145e-01, val/nll 7.631e-01
[2023-02-05 12:47:43] [Epoch   228/  500] trn/posterior_energy  3.997e+06, trn/neg_log_likelihood  1.016e+03, trn/neg_log_prior  3.996e+06, trn/lr  5.705e-08, val/acc 8.171e-01, val/nll 7.924e-01
[2023-02-05 12:47:55] [Epoch   229/  500] trn/posterior_energy  3.997e+06, trn/neg_log_likelihood  1.053e+03, trn/neg_log_prior  3.996e+06, trn/lr  5.673e-08, val/acc 8.196e-01, val/nll 7.409e-01
[2023-02-05 12:48:07] [Epoch   230/  500] trn/posterior_energy  3.997e+06, trn/neg_log_likelihood  9.902e+02, trn/neg_log_prior  3.996e+06, trn/lr  5.642e-08, val/acc 8.296e-01, val/nll 7.438e-01
[2023-02-05 12:48:19] [Epoch   231/  500] trn/posterior_energy  3.997e+06, trn/neg_log_likelihood  9.701e+02, trn/neg_log_prior  3.996e+06, trn/lr  5.611e-08, val/acc 8.219e-01, val/nll 7.672e-01
[2023-02-05 12:48:31] [Epoch   232/  500] trn/posterior_energy  3.997e+06, trn/neg_log_likelihood  1.071e+03, trn/neg_log_prior  3.996e+06, trn/lr  5.580e-08, val/acc 8.212e-01, val/nll 7.584e-01
[2023-02-05 12:48:43] [Epoch   233/  500] trn/posterior_energy  3.996e+06, trn/neg_log_likelihood  9.117e+02, trn/neg_log_prior  3.995e+06, trn/lr  5.549e-08, val/acc 8.240e-01, val/nll 7.292e-01
[2023-02-05 12:48:56] [Epoch   234/  500] trn/posterior_energy  3.997e+06, trn/neg_log_likelihood  1.083e+03, trn/neg_log_prior  3.995e+06, trn/lr  5.517e-08, val/acc 8.198e-01, val/nll 7.796e-01
[2023-02-05 12:49:08] [Epoch   235/  500] trn/posterior_energy  3.997e+06, trn/neg_log_likelihood  1.083e+03, trn/neg_log_prior  3.995e+06, trn/lr  5.486e-08, val/acc 8.160e-01, val/nll 7.829e-01
[2023-02-05 12:49:20] [Epoch   236/  500] trn/posterior_energy  3.996e+06, trn/neg_log_likelihood  8.811e+02, trn/neg_log_prior  3.995e+06, trn/lr  5.455e-08, val/acc 8.263e-01, val/nll 7.265e-01
[2023-02-05 12:49:32] [Epoch   237/  500] trn/posterior_energy  3.997e+06, trn/neg_log_likelihood  1.187e+03, trn/neg_log_prior  3.995e+06, trn/lr  5.424e-08, val/acc 8.225e-01, val/nll 7.218e-01
[2023-02-05 12:49:44] [Epoch   238/  500] trn/posterior_energy  3.996e+06, trn/neg_log_likelihood  8.297e+02, trn/neg_log_prior  3.995e+06, trn/lr  5.392e-08, val/acc 8.271e-01, val/nll 7.466e-01
[2023-02-05 12:49:56] [Epoch   239/  500] trn/posterior_energy  3.996e+06, trn/neg_log_likelihood  9.586e+02, trn/neg_log_prior  3.995e+06, trn/lr  5.361e-08, val/acc 8.248e-01, val/nll 7.654e-01
[2023-02-05 12:50:09] [Epoch   240/  500] trn/posterior_energy  3.996e+06, trn/neg_log_likelihood  1.073e+03, trn/neg_log_prior  3.995e+06, trn/lr  5.330e-08, val/acc 8.256e-01, val/nll 7.275e-01
[2023-02-05 12:50:23] [Epoch   241/  500] trn/posterior_energy  3.996e+06, trn/neg_log_likelihood  8.918e+02, trn/neg_log_prior  3.995e+06, trn/lr  5.298e-08, val/acc 8.323e-01, val/nll 7.810e-01 (best_acc: 8.298e-01 -> 8.323e-01, test_acc: 8.266e-01, test_nll: 8.058e-01)
[2023-02-05 12:50:35] [Epoch   242/  500] trn/posterior_energy  3.996e+06, trn/neg_log_likelihood  7.397e+02, trn/neg_log_prior  3.995e+06, trn/lr  5.267e-08, val/acc 8.042e-01, val/nll 8.261e-01
[2023-02-05 12:50:48] [Epoch   243/  500] trn/posterior_energy  3.996e+06, trn/neg_log_likelihood  1.045e+03, trn/neg_log_prior  3.995e+06, trn/lr  5.236e-08, val/acc 8.278e-01, val/nll 7.458e-01
[2023-02-05 12:51:00] [Epoch   244/  500] trn/posterior_energy  3.996e+06, trn/neg_log_likelihood  9.702e+02, trn/neg_log_prior  3.995e+06, trn/lr  5.204e-08, val/acc 8.144e-01, val/nll 7.724e-01
[2023-02-05 12:51:12] [Epoch   245/  500] trn/posterior_energy  3.996e+06, trn/neg_log_likelihood  8.608e+02, trn/neg_log_prior  3.995e+06, trn/lr  5.173e-08, val/acc 8.280e-01, val/nll 7.765e-01
[2023-02-05 12:51:23] [Epoch   246/  500] trn/posterior_energy  3.996e+06, trn/neg_log_likelihood  1.119e+03, trn/neg_log_prior  3.995e+06, trn/lr  5.141e-08, val/acc 8.279e-01, val/nll 7.613e-01
[2023-02-05 12:51:35] [Epoch   247/  500] trn/posterior_energy  3.996e+06, trn/neg_log_likelihood  9.402e+02, trn/neg_log_prior  3.995e+06, trn/lr  5.110e-08, val/acc 8.206e-01, val/nll 7.288e-01
[2023-02-05 12:51:47] [Epoch   248/  500] trn/posterior_energy  3.996e+06, trn/neg_log_likelihood  8.230e+02, trn/neg_log_prior  3.995e+06, trn/lr  5.079e-08, val/acc 8.179e-01, val/nll 7.684e-01
[2023-02-05 12:51:59] [Epoch   249/  500] trn/posterior_energy  3.996e+06, trn/neg_log_likelihood  1.001e+03, trn/neg_log_prior  3.995e+06, trn/lr  5.047e-08, val/acc 8.300e-01, val/nll 7.482e-01
[2023-02-05 12:52:11] [Epoch   250/  500] trn/posterior_energy  3.996e+06, trn/neg_log_likelihood  8.138e+02, trn/neg_log_prior  3.995e+06, trn/lr  5.016e-08, val/acc 8.184e-01, val/nll 7.690e-01
[2023-02-05 12:52:23] [Epoch   251/  500] trn/posterior_energy  3.996e+06, trn/neg_log_likelihood  1.092e+03, trn/neg_log_prior  3.995e+06, trn/lr  4.984e-08, val/acc 8.228e-01, val/nll 7.536e-01
[2023-02-05 12:52:34] [Epoch   252/  500] trn/posterior_energy  3.996e+06, trn/neg_log_likelihood  1.037e+03, trn/neg_log_prior  3.995e+06, trn/lr  4.953e-08, val/acc 8.196e-01, val/nll 7.502e-01
[2023-02-05 12:52:46] [Epoch   253/  500] trn/posterior_energy  3.996e+06, trn/neg_log_likelihood  1.109e+03, trn/neg_log_prior  3.995e+06, trn/lr  4.921e-08, val/acc 8.241e-01, val/nll 7.374e-01
[2023-02-05 12:52:58] [Epoch   254/  500] trn/posterior_energy  3.996e+06, trn/neg_log_likelihood  9.727e+02, trn/neg_log_prior  3.995e+06, trn/lr  4.890e-08, val/acc 8.217e-01, val/nll 7.524e-01
[2023-02-05 12:53:11] [Epoch   255/  500] trn/posterior_energy  3.996e+06, trn/neg_log_likelihood  8.272e+02, trn/neg_log_prior  3.995e+06, trn/lr  4.859e-08, val/acc 8.088e-01, val/nll 8.383e-01
[2023-02-05 12:53:23] [Epoch   256/  500] trn/posterior_energy  3.995e+06, trn/neg_log_likelihood  7.601e+02, trn/neg_log_prior  3.995e+06, trn/lr  4.827e-08, val/acc 8.261e-01, val/nll 7.774e-01
[2023-02-05 12:53:35] [Epoch   257/  500] trn/posterior_energy  3.996e+06, trn/neg_log_likelihood  9.441e+02, trn/neg_log_prior  3.995e+06, trn/lr  4.796e-08, val/acc 8.267e-01, val/nll 7.573e-01
[2023-02-05 12:53:47] [Epoch   258/  500] trn/posterior_energy  3.996e+06, trn/neg_log_likelihood  9.569e+02, trn/neg_log_prior  3.995e+06, trn/lr  4.764e-08, val/acc 8.277e-01, val/nll 7.158e-01
[2023-02-05 12:53:59] [Epoch   259/  500] trn/posterior_energy  3.996e+06, trn/neg_log_likelihood  1.023e+03, trn/neg_log_prior  3.995e+06, trn/lr  4.733e-08, val/acc 8.131e-01, val/nll 8.289e-01
[2023-02-05 12:54:11] [Epoch   260/  500] trn/posterior_energy  3.995e+06, trn/neg_log_likelihood  8.780e+02, trn/neg_log_prior  3.995e+06, trn/lr  4.702e-08, val/acc 8.247e-01, val/nll 7.650e-01
[2023-02-05 12:54:23] [Epoch   261/  500] trn/posterior_energy  3.995e+06, trn/neg_log_likelihood  7.735e+02, trn/neg_log_prior  3.995e+06, trn/lr  4.670e-08, val/acc 8.250e-01, val/nll 7.628e-01
[2023-02-05 12:54:37] [Epoch   262/  500] trn/posterior_energy  3.995e+06, trn/neg_log_likelihood  9.206e+02, trn/neg_log_prior  3.995e+06, trn/lr  4.639e-08, val/acc 8.343e-01, val/nll 7.155e-01 (best_acc: 8.323e-01 -> 8.343e-01, test_acc: 8.268e-01, test_nll: 7.411e-01)
[2023-02-05 12:54:49] [Epoch   263/  500] trn/posterior_energy  3.995e+06, trn/neg_log_likelihood  9.108e+02, trn/neg_log_prior  3.995e+06, trn/lr  4.608e-08, val/acc 8.258e-01, val/nll 7.681e-01
[2023-02-05 12:55:01] [Epoch   264/  500] trn/posterior_energy  3.996e+06, trn/neg_log_likelihood  1.113e+03, trn/neg_log_prior  3.994e+06, trn/lr  4.576e-08, val/acc 8.155e-01, val/nll 7.923e-01
[2023-02-05 12:55:15] [Epoch   265/  500] trn/posterior_energy  3.995e+06, trn/neg_log_likelihood  8.557e+02, trn/neg_log_prior  3.994e+06, trn/lr  4.545e-08, val/acc 8.362e-01, val/nll 7.453e-01 (best_acc: 8.343e-01 -> 8.362e-01, test_acc: 8.358e-01, test_nll: 7.448e-01)
[2023-02-05 12:55:27] [Epoch   266/  500] trn/posterior_energy  3.995e+06, trn/neg_log_likelihood  5.728e+02, trn/neg_log_prior  3.994e+06, trn/lr  4.514e-08, val/acc 8.306e-01, val/nll 7.705e-01
[2023-02-05 12:55:38] [Epoch   267/  500] trn/posterior_energy  3.995e+06, trn/neg_log_likelihood  6.209e+02, trn/neg_log_prior  3.994e+06, trn/lr  4.483e-08, val/acc 8.270e-01, val/nll 7.624e-01
[2023-02-05 12:55:50] [Epoch   268/  500] trn/posterior_energy  3.995e+06, trn/neg_log_likelihood  7.290e+02, trn/neg_log_prior  3.994e+06, trn/lr  4.451e-08, val/acc 8.195e-01, val/nll 7.949e-01
[2023-02-05 12:56:02] [Epoch   269/  500] trn/posterior_energy  3.995e+06, trn/neg_log_likelihood  7.735e+02, trn/neg_log_prior  3.994e+06, trn/lr  4.420e-08, val/acc 8.288e-01, val/nll 7.630e-01
[2023-02-05 12:56:14] [Epoch   270/  500] trn/posterior_energy  3.995e+06, trn/neg_log_likelihood  7.382e+02, trn/neg_log_prior  3.994e+06, trn/lr  4.389e-08, val/acc 8.271e-01, val/nll 7.893e-01
[2023-02-05 12:56:26] [Epoch   271/  500] trn/posterior_energy  3.995e+06, trn/neg_log_likelihood  8.434e+02, trn/neg_log_prior  3.994e+06, trn/lr  4.358e-08, val/acc 8.270e-01, val/nll 7.263e-01
[2023-02-05 12:56:38] [Epoch   272/  500] trn/posterior_energy  3.995e+06, trn/neg_log_likelihood  8.742e+02, trn/neg_log_prior  3.994e+06, trn/lr  4.327e-08, val/acc 8.302e-01, val/nll 7.293e-01
[2023-02-05 12:56:49] [Epoch   273/  500] trn/posterior_energy  3.995e+06, trn/neg_log_likelihood  7.878e+02, trn/neg_log_prior  3.994e+06, trn/lr  4.296e-08, val/acc 8.342e-01, val/nll 7.683e-01
[2023-02-05 12:57:01] [Epoch   274/  500] trn/posterior_energy  3.995e+06, trn/neg_log_likelihood  8.052e+02, trn/neg_log_prior  3.994e+06, trn/lr  4.264e-08, val/acc 8.237e-01, val/nll 7.403e-01
[2023-02-05 12:57:13] [Epoch   275/  500] trn/posterior_energy  3.995e+06, trn/neg_log_likelihood  7.964e+02, trn/neg_log_prior  3.994e+06, trn/lr  4.233e-08, val/acc 8.205e-01, val/nll 7.461e-01
[2023-02-05 12:57:24] [Epoch   276/  500] trn/posterior_energy  3.995e+06, trn/neg_log_likelihood  6.690e+02, trn/neg_log_prior  3.994e+06, trn/lr  4.202e-08, val/acc 8.329e-01, val/nll 7.558e-01
[2023-02-05 12:57:36] [Epoch   277/  500] trn/posterior_energy  3.995e+06, trn/neg_log_likelihood  6.744e+02, trn/neg_log_prior  3.994e+06, trn/lr  4.171e-08, val/acc 8.160e-01, val/nll 8.137e-01
[2023-02-05 12:57:47] [Epoch   278/  500] trn/posterior_energy  3.995e+06, trn/neg_log_likelihood  9.080e+02, trn/neg_log_prior  3.994e+06, trn/lr  4.140e-08, val/acc 8.258e-01, val/nll 7.405e-01
[2023-02-05 12:57:59] [Epoch   279/  500] trn/posterior_energy  3.995e+06, trn/neg_log_likelihood  7.778e+02, trn/neg_log_prior  3.994e+06, trn/lr  4.109e-08, val/acc 8.279e-01, val/nll 7.598e-01
[2023-02-05 12:58:10] [Epoch   280/  500] trn/posterior_energy  3.995e+06, trn/neg_log_likelihood  7.426e+02, trn/neg_log_prior  3.994e+06, trn/lr  4.079e-08, val/acc 8.209e-01, val/nll 7.423e-01
[2023-02-05 12:58:22] [Epoch   281/  500] trn/posterior_energy  3.995e+06, trn/neg_log_likelihood  7.275e+02, trn/neg_log_prior  3.994e+06, trn/lr  4.048e-08, val/acc 8.205e-01, val/nll 7.623e-01
[2023-02-05 12:58:33] [Epoch   282/  500] trn/posterior_energy  3.995e+06, trn/neg_log_likelihood  8.385e+02, trn/neg_log_prior  3.994e+06, trn/lr  4.017e-08, val/acc 8.249e-01, val/nll 7.878e-01
[2023-02-05 12:58:45] [Epoch   283/  500] trn/posterior_energy  3.994e+06, trn/neg_log_likelihood  6.167e+02, trn/neg_log_prior  3.994e+06, trn/lr  3.986e-08, val/acc 8.335e-01, val/nll 7.292e-01
[2023-02-05 12:58:57] [Epoch   284/  500] trn/posterior_energy  3.995e+06, trn/neg_log_likelihood  8.782e+02, trn/neg_log_prior  3.994e+06, trn/lr  3.955e-08, val/acc 8.167e-01, val/nll 7.833e-01
[2023-02-05 12:59:11] [Epoch   285/  500] trn/posterior_energy  3.994e+06, trn/neg_log_likelihood  6.183e+02, trn/neg_log_prior  3.994e+06, trn/lr  3.925e-08, val/acc 8.405e-01, val/nll 6.935e-01 (best_acc: 8.362e-01 -> 8.405e-01, test_acc: 8.332e-01, test_nll: 7.251e-01)
[2023-02-05 12:59:23] [Epoch   286/  500] trn/posterior_energy  3.994e+06, trn/neg_log_likelihood  6.775e+02, trn/neg_log_prior  3.994e+06, trn/lr  3.894e-08, val/acc 8.176e-01, val/nll 8.351e-01
[2023-02-05 12:59:35] [Epoch   287/  500] trn/posterior_energy  3.994e+06, trn/neg_log_likelihood  6.712e+02, trn/neg_log_prior  3.994e+06, trn/lr  3.863e-08, val/acc 8.196e-01, val/nll 7.629e-01
[2023-02-05 12:59:47] [Epoch   288/  500] trn/posterior_energy  3.994e+06, trn/neg_log_likelihood  5.817e+02, trn/neg_log_prior  3.994e+06, trn/lr  3.833e-08, val/acc 8.263e-01, val/nll 7.752e-01
[2023-02-05 12:59:59] [Epoch   289/  500] trn/posterior_energy  3.994e+06, trn/neg_log_likelihood  6.670e+02, trn/neg_log_prior  3.994e+06, trn/lr  3.802e-08, val/acc 8.277e-01, val/nll 7.570e-01
[2023-02-05 13:00:11] [Epoch   290/  500] trn/posterior_energy  3.994e+06, trn/neg_log_likelihood  5.130e+02, trn/neg_log_prior  3.994e+06, trn/lr  3.772e-08, val/acc 8.126e-01, val/nll 8.305e-01
[2023-02-05 13:00:23] [Epoch   291/  500] trn/posterior_energy  3.994e+06, trn/neg_log_likelihood  5.823e+02, trn/neg_log_prior  3.994e+06, trn/lr  3.741e-08, val/acc 8.251e-01, val/nll 7.899e-01
[2023-02-05 13:00:35] [Epoch   292/  500] trn/posterior_energy  3.994e+06, trn/neg_log_likelihood  6.558e+02, trn/neg_log_prior  3.993e+06, trn/lr  3.711e-08, val/acc 8.231e-01, val/nll 7.621e-01
[2023-02-05 13:00:47] [Epoch   293/  500] trn/posterior_energy  3.994e+06, trn/neg_log_likelihood  6.099e+02, trn/neg_log_prior  3.993e+06, trn/lr  3.681e-08, val/acc 8.322e-01, val/nll 7.289e-01
[2023-02-05 13:00:59] [Epoch   294/  500] trn/posterior_energy  3.994e+06, trn/neg_log_likelihood  6.081e+02, trn/neg_log_prior  3.993e+06, trn/lr  3.650e-08, val/acc 8.309e-01, val/nll 7.870e-01
[2023-02-05 13:01:11] [Epoch   295/  500] trn/posterior_energy  3.994e+06, trn/neg_log_likelihood  5.697e+02, trn/neg_log_prior  3.993e+06, trn/lr  3.620e-08, val/acc 8.330e-01, val/nll 7.882e-01
[2023-02-05 13:01:23] [Epoch   296/  500] trn/posterior_energy  3.994e+06, trn/neg_log_likelihood  5.458e+02, trn/neg_log_prior  3.993e+06, trn/lr  3.590e-08, val/acc 8.348e-01, val/nll 7.362e-01
[2023-02-05 13:01:35] [Epoch   297/  500] trn/posterior_energy  3.994e+06, trn/neg_log_likelihood  4.847e+02, trn/neg_log_prior  3.993e+06, trn/lr  3.560e-08, val/acc 8.335e-01, val/nll 7.779e-01
[2023-02-05 13:01:47] [Epoch   298/  500] trn/posterior_energy  3.994e+06, trn/neg_log_likelihood  5.969e+02, trn/neg_log_prior  3.993e+06, trn/lr  3.530e-08, val/acc 8.136e-01, val/nll 8.267e-01
[2023-02-05 13:01:59] [Epoch   299/  500] trn/posterior_energy  3.994e+06, trn/neg_log_likelihood  7.242e+02, trn/neg_log_prior  3.993e+06, trn/lr  3.500e-08, val/acc 8.337e-01, val/nll 7.436e-01
[2023-02-05 13:02:11] [Epoch   300/  500] trn/posterior_energy  3.994e+06, trn/neg_log_likelihood  4.640e+02, trn/neg_log_prior  3.993e+06, trn/lr  3.470e-08, val/acc 8.289e-01, val/nll 7.771e-01
[2023-02-05 13:02:23] [Epoch   301/  500] trn/posterior_energy  3.994e+06, trn/neg_log_likelihood  6.139e+02, trn/neg_log_prior  3.993e+06, trn/lr  3.440e-08, val/acc 8.397e-01, val/nll 7.293e-01
[2023-02-05 13:02:35] [Epoch   302/  500] trn/posterior_energy  3.994e+06, trn/neg_log_likelihood  6.739e+02, trn/neg_log_prior  3.993e+06, trn/lr  3.410e-08, val/acc 8.221e-01, val/nll 7.805e-01
[2023-02-05 13:02:48] [Epoch   303/  500] trn/posterior_energy  3.994e+06, trn/neg_log_likelihood  5.702e+02, trn/neg_log_prior  3.993e+06, trn/lr  3.380e-08, val/acc 8.320e-01, val/nll 7.658e-01
[2023-02-05 13:03:00] [Epoch   304/  500] trn/posterior_energy  3.994e+06, trn/neg_log_likelihood  6.676e+02, trn/neg_log_prior  3.993e+06, trn/lr  3.351e-08, val/acc 8.321e-01, val/nll 7.355e-01
[2023-02-05 13:03:12] [Epoch   305/  500] trn/posterior_energy  3.994e+06, trn/neg_log_likelihood  4.807e+02, trn/neg_log_prior  3.993e+06, trn/lr  3.321e-08, val/acc 8.175e-01, val/nll 8.192e-01
[2023-02-05 13:03:24] [Epoch   306/  500] trn/posterior_energy  3.994e+06, trn/neg_log_likelihood  6.698e+02, trn/neg_log_prior  3.993e+06, trn/lr  3.292e-08, val/acc 8.199e-01, val/nll 8.168e-01
[2023-02-05 13:03:37] [Epoch   307/  500] trn/posterior_energy  3.994e+06, trn/neg_log_likelihood  5.761e+02, trn/neg_log_prior  3.993e+06, trn/lr  3.262e-08, val/acc 8.343e-01, val/nll 7.619e-01
[2023-02-05 13:03:49] [Epoch   308/  500] trn/posterior_energy  3.993e+06, trn/neg_log_likelihood  4.932e+02, trn/neg_log_prior  3.993e+06, trn/lr  3.233e-08, val/acc 8.302e-01, val/nll 7.739e-01
