[2023-02-05 21:59:38] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-05 21:59:38] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 3e-07
- args.optim_momentum    : 0.97
- args.prior_precision   : 40.0
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000003_mo-0.97_pr-04/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 21:59:43] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-05 22:00:26] [Epoch     1/  500] trn/posterior_energy  4.226e+06, trn/neg_log_likelihood  8.086e+04, trn/neg_log_prior  4.145e+06, trn/lr  3.000e-07, val/acc 4.091e-01, val/nll 1.581e+00 (best_acc: 0.000e+00 -> 4.091e-01, test_acc: 4.145e-01, test_nll: 1.574e+00)
[2023-02-05 22:42:24] [Epoch   206/  500] trn/posterior_energy  4.020e+06, trn/neg_log_likelihood  5.926e+03, trn/neg_log_prior  4.014e+06, trn/lr  1.914e-07, val/acc 8.084e-01, val/nll 6.654e-01
[2023-02-05 22:42:36] [Epoch   207/  500] trn/posterior_energy  4.019e+06, trn/neg_log_likelihood  5.711e+03, trn/neg_log_prior  4.014e+06, trn/lr  1.905e-07, val/acc 8.081e-01, val/nll 6.814e-01
[2023-02-05 22:42:47] [Epoch   208/  500] trn/posterior_energy  4.020e+06, trn/neg_log_likelihood  6.901e+03, trn/neg_log_prior  4.014e+06, trn/lr  1.896e-07, val/acc 8.239e-01, val/nll 5.940e-01
[2023-02-05 22:43:00] [Epoch   209/  500] trn/posterior_energy  4.020e+06, trn/neg_log_likelihood  6.363e+03, trn/neg_log_prior  4.014e+06, trn/lr  1.887e-07, val/acc 7.991e-01, val/nll 7.176e-01
[2023-02-05 22:43:12] [Epoch   210/  500] trn/posterior_energy  4.020e+06, trn/neg_log_likelihood  5.936e+03, trn/neg_log_prior  4.014e+06, trn/lr  1.878e-07, val/acc 8.204e-01, val/nll 6.084e-01
[2023-02-05 22:43:24] [Epoch   211/  500] trn/posterior_energy  4.020e+06, trn/neg_log_likelihood  6.353e+03, trn/neg_log_prior  4.014e+06, trn/lr  1.868e-07, val/acc 8.190e-01, val/nll 6.281e-01
[2023-02-05 22:43:36] [Epoch   212/  500] trn/posterior_energy  4.020e+06, trn/neg_log_likelihood  6.133e+03, trn/neg_log_prior  4.014e+06, trn/lr  1.859e-07, val/acc 8.280e-01, val/nll 6.202e-01
[2023-02-05 22:43:48] [Epoch   213/  500] trn/posterior_energy  4.020e+06, trn/neg_log_likelihood  6.162e+03, trn/neg_log_prior  4.014e+06, trn/lr  1.850e-07, val/acc 8.189e-01, val/nll 6.175e-01
[2023-02-05 22:44:00] [Epoch   214/  500] trn/posterior_energy  4.019e+06, trn/neg_log_likelihood  5.497e+03, trn/neg_log_prior  4.014e+06, trn/lr  1.841e-07, val/acc 8.165e-01, val/nll 6.525e-01
[2023-02-05 22:44:12] [Epoch   215/  500] trn/posterior_energy  4.020e+06, trn/neg_log_likelihood  6.145e+03, trn/neg_log_prior  4.014e+06, trn/lr  1.832e-07, val/acc 8.040e-01, val/nll 7.076e-01
[2023-02-05 22:44:24] [Epoch   216/  500] trn/posterior_energy  4.019e+06, trn/neg_log_likelihood  5.545e+03, trn/neg_log_prior  4.013e+06, trn/lr  1.823e-07, val/acc 8.102e-01, val/nll 6.476e-01
[2023-02-05 22:44:36] [Epoch   217/  500] trn/posterior_energy  4.019e+06, trn/neg_log_likelihood  6.090e+03, trn/neg_log_prior  4.013e+06, trn/lr  1.813e-07, val/acc 8.248e-01, val/nll 6.022e-01
[2023-02-05 22:44:48] [Epoch   218/  500] trn/posterior_energy  4.020e+06, trn/neg_log_likelihood  6.160e+03, trn/neg_log_prior  4.013e+06, trn/lr  1.804e-07, val/acc 8.155e-01, val/nll 6.222e-01
[2023-02-05 22:45:00] [Epoch   219/  500] trn/posterior_energy  4.018e+06, trn/neg_log_likelihood  5.275e+03, trn/neg_log_prior  4.013e+06, trn/lr  1.795e-07, val/acc 8.243e-01, val/nll 6.191e-01
[2023-02-05 22:45:12] [Epoch   220/  500] trn/posterior_energy  4.018e+06, trn/neg_log_likelihood  5.542e+03, trn/neg_log_prior  4.013e+06, trn/lr  1.786e-07, val/acc 8.140e-01, val/nll 6.289e-01
[2023-02-05 22:45:25] [Epoch   221/  500] trn/posterior_energy  4.018e+06, trn/neg_log_likelihood  5.754e+03, trn/neg_log_prior  4.012e+06, trn/lr  1.776e-07, val/acc 8.313e-01, val/nll 5.720e-01
[2023-02-05 22:45:37] [Epoch   222/  500] trn/posterior_energy  4.018e+06, trn/neg_log_likelihood  5.691e+03, trn/neg_log_prior  4.013e+06, trn/lr  1.767e-07, val/acc 8.116e-01, val/nll 6.249e-01
[2023-02-05 22:45:49] [Epoch   223/  500] trn/posterior_energy  4.018e+06, trn/neg_log_likelihood  5.321e+03, trn/neg_log_prior  4.013e+06, trn/lr  1.758e-07, val/acc 8.267e-01, val/nll 5.939e-01
[2023-02-05 22:46:01] [Epoch   224/  500] trn/posterior_energy  4.018e+06, trn/neg_log_likelihood  5.882e+03, trn/neg_log_prior  4.012e+06, trn/lr  1.749e-07, val/acc 8.156e-01, val/nll 6.259e-01
[2023-02-05 22:46:13] [Epoch   225/  500] trn/posterior_energy  4.018e+06, trn/neg_log_likelihood  5.742e+03, trn/neg_log_prior  4.013e+06, trn/lr  1.739e-07, val/acc 8.216e-01, val/nll 6.138e-01
[2023-02-05 22:46:27] [Epoch   226/  500] trn/posterior_energy  4.017e+06, trn/neg_log_likelihood  5.158e+03, trn/neg_log_prior  4.012e+06, trn/lr  1.730e-07, val/acc 8.332e-01, val/nll 5.912e-01 (best_acc: 8.320e-01 -> 8.332e-01, test_acc: 8.300e-01, test_nll: 6.025e-01)
[2023-02-05 22:46:39] [Epoch   227/  500] trn/posterior_energy  4.018e+06, trn/neg_log_likelihood  5.588e+03, trn/neg_log_prior  4.012e+06, trn/lr  1.721e-07, val/acc 8.306e-01, val/nll 5.882e-01
[2023-02-05 22:46:51] [Epoch   228/  500] trn/posterior_energy  4.018e+06, trn/neg_log_likelihood  5.532e+03, trn/neg_log_prior  4.012e+06, trn/lr  1.711e-07, val/acc 8.225e-01, val/nll 6.487e-01
[2023-02-05 22:47:03] [Epoch   229/  500] trn/posterior_energy  4.017e+06, trn/neg_log_likelihood  5.131e+03, trn/neg_log_prior  4.012e+06, trn/lr  1.702e-07, val/acc 8.247e-01, val/nll 6.158e-01
[2023-02-05 22:47:15] [Epoch   230/  500] trn/posterior_energy  4.017e+06, trn/neg_log_likelihood  5.275e+03, trn/neg_log_prior  4.012e+06, trn/lr  1.693e-07, val/acc 8.326e-01, val/nll 5.659e-01
[2023-02-05 22:47:29] [Epoch   231/  500] trn/posterior_energy  4.017e+06, trn/neg_log_likelihood  5.432e+03, trn/neg_log_prior  4.012e+06, trn/lr  1.683e-07, val/acc 8.415e-01, val/nll 5.488e-01 (best_acc: 8.332e-01 -> 8.415e-01, test_acc: 8.365e-01, test_nll: 5.731e-01)
[2023-02-05 22:47:41] [Epoch   232/  500] trn/posterior_energy  4.018e+06, trn/neg_log_likelihood  5.653e+03, trn/neg_log_prior  4.012e+06, trn/lr  1.674e-07, val/acc 8.071e-01, val/nll 6.620e-01
[2023-02-05 22:47:54] [Epoch   233/  500] trn/posterior_energy  4.017e+06, trn/neg_log_likelihood  5.294e+03, trn/neg_log_prior  4.012e+06, trn/lr  1.665e-07, val/acc 8.035e-01, val/nll 6.997e-01
[2023-02-05 22:48:06] [Epoch   234/  500] trn/posterior_energy  4.017e+06, trn/neg_log_likelihood  5.525e+03, trn/neg_log_prior  4.012e+06, trn/lr  1.655e-07, val/acc 8.257e-01, val/nll 6.001e-01
[2023-02-05 22:48:18] [Epoch   235/  500] trn/posterior_energy  4.017e+06, trn/neg_log_likelihood  5.296e+03, trn/neg_log_prior  4.012e+06, trn/lr  1.646e-07, val/acc 8.235e-01, val/nll 6.000e-01
[2023-02-05 22:48:30] [Epoch   236/  500] trn/posterior_energy  4.016e+06, trn/neg_log_likelihood  4.809e+03, trn/neg_log_prior  4.012e+06, trn/lr  1.636e-07, val/acc 8.356e-01, val/nll 5.543e-01
[2023-02-05 22:48:42] [Epoch   237/  500] trn/posterior_energy  4.016e+06, trn/neg_log_likelihood  4.974e+03, trn/neg_log_prior  4.011e+06, trn/lr  1.627e-07, val/acc 8.100e-01, val/nll 6.674e-01
[2023-02-05 22:48:55] [Epoch   238/  500] trn/posterior_energy  4.017e+06, trn/neg_log_likelihood  5.488e+03, trn/neg_log_prior  4.011e+06, trn/lr  1.618e-07, val/acc 8.220e-01, val/nll 6.126e-01
[2023-02-05 22:49:07] [Epoch   239/  500] trn/posterior_energy  4.017e+06, trn/neg_log_likelihood  5.224e+03, trn/neg_log_prior  4.011e+06, trn/lr  1.608e-07, val/acc 8.386e-01, val/nll 5.604e-01
[2023-02-05 22:49:19] [Epoch   240/  500] trn/posterior_energy  4.016e+06, trn/neg_log_likelihood  4.616e+03, trn/neg_log_prior  4.011e+06, trn/lr  1.599e-07, val/acc 8.195e-01, val/nll 6.097e-01
[2023-02-05 22:49:31] [Epoch   241/  500] trn/posterior_energy  4.016e+06, trn/neg_log_likelihood  5.052e+03, trn/neg_log_prior  4.011e+06, trn/lr  1.589e-07, val/acc 8.279e-01, val/nll 6.126e-01
[2023-02-05 22:49:43] [Epoch   242/  500] trn/posterior_energy  4.017e+06, trn/neg_log_likelihood  5.541e+03, trn/neg_log_prior  4.011e+06, trn/lr  1.580e-07, val/acc 8.263e-01, val/nll 6.070e-01
[2023-02-05 22:49:55] [Epoch   243/  500] trn/posterior_energy  4.016e+06, trn/neg_log_likelihood  5.147e+03, trn/neg_log_prior  4.011e+06, trn/lr  1.571e-07, val/acc 8.110e-01, val/nll 6.904e-01
[2023-02-05 22:50:07] [Epoch   244/  500] trn/posterior_energy  4.017e+06, trn/neg_log_likelihood  5.428e+03, trn/neg_log_prior  4.011e+06, trn/lr  1.561e-07, val/acc 8.158e-01, val/nll 6.372e-01
[2023-02-05 22:50:19] [Epoch   245/  500] trn/posterior_energy  4.016e+06, trn/neg_log_likelihood  4.896e+03, trn/neg_log_prior  4.011e+06, trn/lr  1.552e-07, val/acc 8.216e-01, val/nll 6.443e-01
[2023-02-05 22:50:31] [Epoch   246/  500] trn/posterior_energy  4.015e+06, trn/neg_log_likelihood  4.434e+03, trn/neg_log_prior  4.011e+06, trn/lr  1.542e-07, val/acc 8.240e-01, val/nll 6.240e-01
[2023-02-05 22:50:44] [Epoch   247/  500] trn/posterior_energy  4.015e+06, trn/neg_log_likelihood  4.436e+03, trn/neg_log_prior  4.010e+06, trn/lr  1.533e-07, val/acc 8.251e-01, val/nll 5.983e-01
[2023-02-05 22:50:56] [Epoch   248/  500] trn/posterior_energy  4.015e+06, trn/neg_log_likelihood  5.061e+03, trn/neg_log_prior  4.010e+06, trn/lr  1.524e-07, val/acc 8.183e-01, val/nll 6.297e-01
[2023-02-05 22:51:08] [Epoch   249/  500] trn/posterior_energy  4.016e+06, trn/neg_log_likelihood  5.445e+03, trn/neg_log_prior  4.011e+06, trn/lr  1.514e-07, val/acc 8.084e-01, val/nll 6.770e-01
[2023-02-05 22:51:20] [Epoch   250/  500] trn/posterior_energy  4.015e+06, trn/neg_log_likelihood  4.569e+03, trn/neg_log_prior  4.011e+06, trn/lr  1.505e-07, val/acc 8.317e-01, val/nll 5.993e-01
[2023-02-05 22:51:32] [Epoch   251/  500] trn/posterior_energy  4.015e+06, trn/neg_log_likelihood  4.620e+03, trn/neg_log_prior  4.010e+06, trn/lr  1.495e-07, val/acc 8.162e-01, val/nll 6.488e-01
[2023-02-05 22:51:44] [Epoch   252/  500] trn/posterior_energy  4.015e+06, trn/neg_log_likelihood  4.935e+03, trn/neg_log_prior  4.010e+06, trn/lr  1.486e-07, val/acc 8.219e-01, val/nll 6.264e-01
[2023-02-05 22:51:56] [Epoch   253/  500] trn/posterior_energy  4.015e+06, trn/neg_log_likelihood  4.455e+03, trn/neg_log_prior  4.010e+06, trn/lr  1.476e-07, val/acc 8.231e-01, val/nll 6.187e-01
[2023-02-05 22:52:08] [Epoch   254/  500] trn/posterior_energy  4.015e+06, trn/neg_log_likelihood  4.637e+03, trn/neg_log_prior  4.010e+06, trn/lr  1.467e-07, val/acc 8.353e-01, val/nll 5.716e-01
[2023-02-05 22:52:20] [Epoch   255/  500] trn/posterior_energy  4.014e+06, trn/neg_log_likelihood  4.241e+03, trn/neg_log_prior  4.010e+06, trn/lr  1.458e-07, val/acc 7.975e-01, val/nll 7.356e-01
[2023-02-05 22:52:33] [Epoch   256/  500] trn/posterior_energy  4.015e+06, trn/neg_log_likelihood  5.050e+03, trn/neg_log_prior  4.010e+06, trn/lr  1.448e-07, val/acc 8.270e-01, val/nll 5.970e-01
[2023-02-05 22:52:44] [Epoch   257/  500] trn/posterior_energy  4.015e+06, trn/neg_log_likelihood  4.675e+03, trn/neg_log_prior  4.010e+06, trn/lr  1.439e-07, val/acc 8.230e-01, val/nll 6.433e-01
[2023-02-05 22:52:57] [Epoch   258/  500] trn/posterior_energy  4.014e+06, trn/neg_log_likelihood  4.155e+03, trn/neg_log_prior  4.010e+06, trn/lr  1.429e-07, val/acc 8.204e-01, val/nll 6.487e-01
[2023-02-05 22:53:09] [Epoch   259/  500] trn/posterior_energy  4.014e+06, trn/neg_log_likelihood  4.253e+03, trn/neg_log_prior  4.010e+06, trn/lr  1.420e-07, val/acc 8.278e-01, val/nll 6.140e-01
[2023-02-05 22:53:21] [Epoch   260/  500] trn/posterior_energy  4.014e+06, trn/neg_log_likelihood  4.376e+03, trn/neg_log_prior  4.009e+06, trn/lr  1.411e-07, val/acc 8.274e-01, val/nll 5.970e-01
[2023-02-05 22:53:33] [Epoch   261/  500] trn/posterior_energy  4.013e+06, trn/neg_log_likelihood  4.140e+03, trn/neg_log_prior  4.009e+06, trn/lr  1.401e-07, val/acc 8.258e-01, val/nll 5.970e-01
[2023-02-05 22:53:46] [Epoch   262/  500] trn/posterior_energy  4.013e+06, trn/neg_log_likelihood  4.170e+03, trn/neg_log_prior  4.009e+06, trn/lr  1.392e-07, val/acc 8.225e-01, val/nll 6.392e-01
[2023-02-05 22:53:58] [Epoch   263/  500] trn/posterior_energy  4.014e+06, trn/neg_log_likelihood  4.593e+03, trn/neg_log_prior  4.009e+06, trn/lr  1.382e-07, val/acc 8.321e-01, val/nll 5.895e-01
[2023-02-05 22:54:10] [Epoch   264/  500] trn/posterior_energy  4.014e+06, trn/neg_log_likelihood  4.648e+03, trn/neg_log_prior  4.009e+06, trn/lr  1.373e-07, val/acc 8.319e-01, val/nll 5.854e-01
[2023-02-05 22:54:22] [Epoch   265/  500] trn/posterior_energy  4.013e+06, trn/neg_log_likelihood  3.780e+03, trn/neg_log_prior  4.009e+06, trn/lr  1.364e-07, val/acc 8.119e-01, val/nll 7.159e-01
[2023-02-05 22:54:34] [Epoch   266/  500] trn/posterior_energy  4.013e+06, trn/neg_log_likelihood  3.885e+03, trn/neg_log_prior  4.009e+06, trn/lr  1.354e-07, val/acc 8.243e-01, val/nll 6.189e-01
[2023-02-05 22:54:46] [Epoch   267/  500] trn/posterior_energy  4.013e+06, trn/neg_log_likelihood  4.406e+03, trn/neg_log_prior  4.009e+06, trn/lr  1.345e-07, val/acc 8.283e-01, val/nll 6.235e-01
[2023-02-05 22:54:59] [Epoch   268/  500] trn/posterior_energy  4.012e+06, trn/neg_log_likelihood  3.869e+03, trn/neg_log_prior  4.009e+06, trn/lr  1.335e-07, val/acc 8.240e-01, val/nll 6.432e-01
[2023-02-05 22:55:11] [Epoch   269/  500] trn/posterior_energy  4.013e+06, trn/neg_log_likelihood  4.496e+03, trn/neg_log_prior  4.009e+06, trn/lr  1.326e-07, val/acc 8.267e-01, val/nll 6.426e-01
[2023-02-05 22:55:23] [Epoch   270/  500] trn/posterior_energy  4.013e+06, trn/neg_log_likelihood  4.042e+03, trn/neg_log_prior  4.009e+06, trn/lr  1.317e-07, val/acc 8.139e-01, val/nll 6.975e-01
[2023-02-05 22:55:35] [Epoch   271/  500] trn/posterior_energy  4.013e+06, trn/neg_log_likelihood  4.344e+03, trn/neg_log_prior  4.009e+06, trn/lr  1.307e-07, val/acc 8.228e-01, val/nll 6.209e-01
[2023-02-05 22:55:47] [Epoch   272/  500] trn/posterior_energy  4.013e+06, trn/neg_log_likelihood  4.245e+03, trn/neg_log_prior  4.009e+06, trn/lr  1.298e-07, val/acc 8.183e-01, val/nll 6.777e-01
[2023-02-05 22:55:59] [Epoch   273/  500] trn/posterior_energy  4.012e+06, trn/neg_log_likelihood  3.602e+03, trn/neg_log_prior  4.008e+06, trn/lr  1.289e-07, val/acc 8.302e-01, val/nll 6.072e-01
[2023-02-05 22:56:11] [Epoch   274/  500] trn/posterior_energy  4.012e+06, trn/neg_log_likelihood  3.942e+03, trn/neg_log_prior  4.008e+06, trn/lr  1.279e-07, val/acc 8.221e-01, val/nll 6.412e-01
[2023-02-05 22:56:24] [Epoch   275/  500] trn/posterior_energy  4.012e+06, trn/neg_log_likelihood  3.925e+03, trn/neg_log_prior  4.008e+06, trn/lr  1.270e-07, val/acc 8.309e-01, val/nll 6.088e-01
[2023-02-05 22:56:36] [Epoch   276/  500] trn/posterior_energy  4.012e+06, trn/neg_log_likelihood  3.999e+03, trn/neg_log_prior  4.008e+06, trn/lr  1.261e-07, val/acc 8.253e-01, val/nll 6.121e-01
[2023-02-05 22:56:48] [Epoch   277/  500] trn/posterior_energy  4.012e+06, trn/neg_log_likelihood  3.879e+03, trn/neg_log_prior  4.008e+06, trn/lr  1.251e-07, val/acc 8.217e-01, val/nll 6.135e-01
[2023-02-05 22:57:00] [Epoch   278/  500] trn/posterior_energy  4.012e+06, trn/neg_log_likelihood  4.006e+03, trn/neg_log_prior  4.008e+06, trn/lr  1.242e-07, val/acc 8.223e-01, val/nll 6.620e-01
[2023-02-05 22:57:12] [Epoch   279/  500] trn/posterior_energy  4.011e+06, trn/neg_log_likelihood  3.390e+03, trn/neg_log_prior  4.008e+06, trn/lr  1.233e-07, val/acc 8.108e-01, val/nll 6.993e-01
[2023-02-05 22:57:24] [Epoch   280/  500] trn/posterior_energy  4.012e+06, trn/neg_log_likelihood  3.964e+03, trn/neg_log_prior  4.008e+06, trn/lr  1.224e-07, val/acc 8.090e-01, val/nll 7.108e-01
[2023-02-05 22:57:35] [Epoch   281/  500] trn/posterior_energy  4.012e+06, trn/neg_log_likelihood  4.023e+03, trn/neg_log_prior  4.008e+06, trn/lr  1.214e-07, val/acc 8.235e-01, val/nll 6.322e-01
[2023-02-05 22:57:48] [Epoch   282/  500] trn/posterior_energy  4.011e+06, trn/neg_log_likelihood  3.746e+03, trn/neg_log_prior  4.008e+06, trn/lr  1.205e-07, val/acc 8.137e-01, val/nll 6.781e-01
[2023-02-05 22:58:00] [Epoch   283/  500] trn/posterior_energy  4.010e+06, trn/neg_log_likelihood  3.130e+03, trn/neg_log_prior  4.007e+06, trn/lr  1.196e-07, val/acc 8.367e-01, val/nll 5.780e-01
[2023-02-05 22:58:12] [Epoch   284/  500] trn/posterior_energy  4.010e+06, trn/neg_log_likelihood  3.375e+03, trn/neg_log_prior  4.007e+06, trn/lr  1.187e-07, val/acc 8.137e-01, val/nll 6.517e-01
[2023-02-05 22:58:24] [Epoch   285/  500] trn/posterior_energy  4.011e+06, trn/neg_log_likelihood  3.727e+03, trn/neg_log_prior  4.007e+06, trn/lr  1.177e-07, val/acc 8.256e-01, val/nll 6.388e-01
[2023-02-05 22:58:36] [Epoch   286/  500] trn/posterior_energy  4.011e+06, trn/neg_log_likelihood  3.730e+03, trn/neg_log_prior  4.007e+06, trn/lr  1.168e-07, val/acc 8.212e-01, val/nll 6.382e-01
[2023-02-05 22:58:48] [Epoch   287/  500] trn/posterior_energy  4.011e+06, trn/neg_log_likelihood  3.723e+03, trn/neg_log_prior  4.007e+06, trn/lr  1.159e-07, val/acc 8.238e-01, val/nll 6.089e-01
[2023-02-05 22:59:00] [Epoch   288/  500] trn/posterior_energy  4.011e+06, trn/neg_log_likelihood  3.633e+03, trn/neg_log_prior  4.007e+06, trn/lr  1.150e-07, val/acc 8.277e-01, val/nll 6.265e-01
[2023-02-05 22:59:12] [Epoch   289/  500] trn/posterior_energy  4.010e+06, trn/neg_log_likelihood  3.503e+03, trn/neg_log_prior  4.007e+06, trn/lr  1.141e-07, val/acc 8.336e-01, val/nll 6.019e-01
[2023-02-05 22:59:24] [Epoch   290/  500] trn/posterior_energy  4.010e+06, trn/neg_log_likelihood  3.052e+03, trn/neg_log_prior  4.007e+06, trn/lr  1.132e-07, val/acc 8.263e-01, val/nll 6.206e-01
[2023-02-05 22:59:36] [Epoch   291/  500] trn/posterior_energy  4.010e+06, trn/neg_log_likelihood  3.956e+03, trn/neg_log_prior  4.007e+06, trn/lr  1.122e-07, val/acc 8.187e-01, val/nll 6.710e-01
[2023-02-05 22:59:48] [Epoch   292/  500] trn/posterior_energy  4.010e+06, trn/neg_log_likelihood  3.394e+03, trn/neg_log_prior  4.007e+06, trn/lr  1.113e-07, val/acc 8.264e-01, val/nll 6.117e-01
[2023-02-05 23:00:01] [Epoch   293/  500] trn/posterior_energy  4.010e+06, trn/neg_log_likelihood  3.405e+03, trn/neg_log_prior  4.006e+06, trn/lr  1.104e-07, val/acc 8.284e-01, val/nll 6.129e-01
[2023-02-05 23:00:13] [Epoch   294/  500] trn/posterior_energy  4.010e+06, trn/neg_log_likelihood  3.292e+03, trn/neg_log_prior  4.006e+06, trn/lr  1.095e-07, val/acc 8.251e-01, val/nll 6.386e-01
[2023-02-05 23:00:25] [Epoch   295/  500] trn/posterior_energy  4.009e+06, trn/neg_log_likelihood  3.312e+03, trn/neg_log_prior  4.006e+06, trn/lr  1.086e-07, val/acc 8.227e-01, val/nll 6.392e-01
[2023-02-05 23:00:37] [Epoch   296/  500] trn/posterior_energy  4.009e+06, trn/neg_log_likelihood  2.866e+03, trn/neg_log_prior  4.006e+06, trn/lr  1.077e-07, val/acc 8.174e-01, val/nll 6.772e-01
[2023-02-05 23:00:49] [Epoch   297/  500] trn/posterior_energy  4.009e+06, trn/neg_log_likelihood  3.287e+03, trn/neg_log_prior  4.006e+06, trn/lr  1.068e-07, val/acc 8.267e-01, val/nll 6.241e-01
[2023-02-05 23:01:02] [Epoch   298/  500] trn/posterior_energy  4.009e+06, trn/neg_log_likelihood  3.415e+03, trn/neg_log_prior  4.006e+06, trn/lr  1.059e-07, val/acc 8.073e-01, val/nll 7.427e-01
[2023-02-05 23:01:14] [Epoch   299/  500] trn/posterior_energy  4.009e+06, trn/neg_log_likelihood  3.325e+03, trn/neg_log_prior  4.006e+06, trn/lr  1.050e-07, val/acc 8.338e-01, val/nll 6.266e-01
[2023-02-05 23:01:26] [Epoch   300/  500] trn/posterior_energy  4.009e+06, trn/neg_log_likelihood  3.300e+03, trn/neg_log_prior  4.006e+06, trn/lr  1.041e-07, val/acc 8.376e-01, val/nll 5.849e-01
[2023-02-05 23:01:38] [Epoch   301/  500] trn/posterior_energy  4.009e+06, trn/neg_log_likelihood  3.098e+03, trn/neg_log_prior  4.006e+06, trn/lr  1.032e-07, val/acc 8.169e-01, val/nll 6.922e-01
[2023-02-05 23:01:50] [Epoch   302/  500] trn/posterior_energy  4.008e+06, trn/neg_log_likelihood  2.932e+03, trn/neg_log_prior  4.005e+06, trn/lr  1.023e-07, val/acc 8.194e-01, val/nll 6.563e-01
[2023-02-05 23:02:02] [Epoch   303/  500] trn/posterior_energy  4.008e+06, trn/neg_log_likelihood  3.093e+03, trn/neg_log_prior  4.005e+06, trn/lr  1.014e-07, val/acc 8.294e-01, val/nll 6.373e-01
[2023-02-05 23:02:14] [Epoch   304/  500] trn/posterior_energy  4.008e+06, trn/neg_log_likelihood  3.178e+03, trn/neg_log_prior  4.005e+06, trn/lr  1.005e-07, val/acc 8.348e-01, val/nll 6.173e-01
[2023-02-05 23:02:27] [Epoch   305/  500] trn/posterior_energy  4.008e+06, trn/neg_log_likelihood  2.794e+03, trn/neg_log_prior  4.005e+06, trn/lr  9.963e-08, val/acc 8.353e-01, val/nll 6.133e-01
[2023-02-05 23:02:39] [Epoch   306/  500] trn/posterior_energy  4.008e+06, trn/neg_log_likelihood  2.936e+03, trn/neg_log_prior  4.005e+06, trn/lr  9.875e-08, val/acc 8.312e-01, val/nll 6.243e-01
[2023-02-05 23:02:51] [Epoch   307/  500] trn/posterior_energy  4.008e+06, trn/neg_log_likelihood  2.740e+03, trn/neg_log_prior  4.005e+06, trn/lr  9.786e-08, val/acc 8.216e-01, val/nll 6.727e-01
[2023-02-05 23:03:04] [Epoch   308/  500] trn/posterior_energy  4.008e+06, trn/neg_log_likelihood  2.898e+03, trn/neg_log_prior  4.005e+06, trn/lr  9.698e-08, val/acc 8.285e-01, val/nll 6.387e-01
[2023-02-05 23:03:16] [Epoch   309/  500] trn/posterior_energy  4.008e+06, trn/neg_log_likelihood  3.370e+03, trn/neg_log_prior  4.005e+06, trn/lr  9.610e-08, val/acc 8.236e-01, val/nll 6.448e-01
[2023-02-05 23:03:28] [Epoch   310/  500] trn/posterior_energy  4.007e+06, trn/neg_log_likelihood  2.562e+03, trn/neg_log_prior  4.005e+06, trn/lr  9.522e-08, val/acc 8.311e-01, val/nll 6.522e-01
[2023-02-05 23:03:40] [Epoch   311/  500] trn/posterior_energy  4.007e+06, trn/neg_log_likelihood  3.047e+03, trn/neg_log_prior  4.004e+06, trn/lr  9.434e-08, val/acc 8.210e-01, val/nll 6.440e-01
[2023-02-05 23:03:53] [Epoch   312/  500] trn/posterior_energy  4.007e+06, trn/neg_log_likelihood  2.663e+03, trn/neg_log_prior  4.004e+06, trn/lr  9.347e-08, val/acc 8.134e-01, val/nll 7.113e-01
[2023-02-05 23:04:05] [Epoch   313/  500] trn/posterior_energy  4.007e+06, trn/neg_log_likelihood  2.652e+03, trn/neg_log_prior  4.004e+06, trn/lr  9.260e-08, val/acc 8.184e-01, val/nll 6.748e-01
[2023-02-05 23:04:17] [Epoch   314/  500] trn/posterior_energy  4.007e+06, trn/neg_log_likelihood  2.611e+03, trn/neg_log_prior  4.004e+06, trn/lr  9.173e-08, val/acc 8.333e-01, val/nll 6.341e-01
